stack_id,split,final_test_pass,final_test_fail,defect_type,defect_stage,label_available_time_utc,reliability_pass,reliability_sampled
S011309,train,1,0,none,none,2025-03-24T09:50:00Z,1,1
S011310,train,1,0,none,none,2025-03-24T10:00:00Z,,0
S011311,train,1,0,none,none,2025-03-24T10:10:00Z,,0
S011312,train,1,0,none,none,2025-03-24T10:20:00Z,,0
S011313,train,1,0,none,none,2025-03-24T10:30:00Z,,0
S011314,train,1,0,none,none,2025-03-24T10:40:00Z,,0
S011315,train,1,0,none,none,2025-03-24T10:50:00Z,,0
S011316,train,1,0,none,none,2025-03-24T11:00:00Z,,0
S011317,train,1,0,none,none,2025-03-24T11:10:00Z,,0
S011318,train,1,0,none,none,2025-03-24T11:20:00Z,,0
S011319,train,0,1,delamination,molding,2025-03-24T11:30:00Z,,0
S011320,train,1,0,none,none,2025-03-24T11:40:00Z,,0
S011321,train,1,0,none,none,2025-03-24T11:50:00Z,1,1
S011322,train,0,1,warpage,assembly,2025-03-24T12:00:00Z,,0
S011323,train,1,0,none,none,2025-03-24T12:10:00Z,,0
S011324,train,1,0,none,none,2025-03-24T12:20:00Z,1,1
S011325,train,1,0,none,none,2025-03-24T12:30:00Z,1,1
S011326,train,1,0,none,none,2025-03-24T12:40:00Z,1,1
S011327,train,1,0,none,none,2025-03-24T12:50:00Z,,0
S011328,train,1,0,none,none,2025-03-24T13:00:00Z,,0
S011329,train,1,0,none,none,2025-03-24T13:10:00Z,,0
S011330,train,1,0,none,none,2025-03-24T13:20:00Z,,0
S011331,train,1,0,none,none,2025-03-24T13:30:00Z,,0
S011332,train,1,0,none,none,2025-03-24T13:40:00Z,1,1
S011333,train,1,0,none,none,2025-03-24T13:50:00Z,1,1
S011334,train,1,0,none,none,2025-03-24T14:00:00Z,,0
S011335,train,1,0,none,none,2025-03-24T14:10:00Z,,0
S011336,train,1,0,none,none,2025-03-24T14:20:00Z,,0
S011337,train,1,0,none,none,2025-03-24T14:30:00Z,,0
S011338,train,1,0,none,none,2025-03-24T14:40:00Z,,0
S011339,train,1,0,none,none,2025-03-24T14:50:00Z,1,1
S011340,train,1,0,none,none,2025-03-24T15:00:00Z,,0
S011341,train,1,0,none,none,2025-03-24T15:10:00Z,,0
S011342,train,1,0,none,none,2025-03-24T15:20:00Z,,0
S011343,train,1,0,none,none,2025-03-24T15:30:00Z,,0
S011344,train,1,0,none,none,2025-03-24T15:40:00Z,,0
S011345,train,1,0,none,none,2025-03-24T15:50:00Z,1,1
S011346,train,1,0,none,none,2025-03-24T16:00:00Z,1,1
S011347,train,1,0,none,none,2025-03-24T16:10:00Z,,0
S011348,train,1,0,none,none,2025-03-24T16:20:00Z,,0
S011349,train,1,0,none,none,2025-03-24T16:30:00Z,,0
S011350,train,1,0,none,none,2025-03-24T16:40:00Z,1,1
S011351,train,1,0,none,none,2025-03-24T16:50:00Z,,0
S011352,train,1,0,none,none,2025-03-24T17:00:00Z,1,1
S011353,train,1,0,none,none,2025-03-24T17:10:00Z,,0
S011354,train,1,0,none,none,2025-03-24T17:20:00Z,,0
S011355,train,1,0,none,none,2025-03-24T17:30:00Z,,0
S011356,train,1,0,none,none,2025-03-24T17:40:00Z,,0
S011357,train,1,0,none,none,2025-03-24T17:50:00Z,,0
S011358,train,1,0,none,none,2025-03-24T18:00:00Z,,0
S011359,train,1,0,none,none,2025-03-24T18:10:00Z,1,1
S011360,train,1,0,none,none,2025-03-24T18:20:00Z,,0
S011361,train,1,0,none,none,2025-03-24T18:30:00Z,,0
S011362,train,1,0,none,none,2025-03-24T18:40:00Z,,0
S011363,train,0,1,dram_electrical,dram_or_base,2025-03-24T18:50:00Z,,0
S011364,train,1,0,none,none,2025-03-24T15:40:00Z,,0
S011365,train,0,1,die_crack,handling,2025-03-24T15:50:00Z,,0
S011366,train,1,0,none,none,2025-03-24T16:00:00Z,,0
S011367,train,1,0,none,none,2025-03-24T16:10:00Z,,0
S011368,train,0,1,die_crack,handling,2025-03-24T16:20:00Z,,0
S011369,train,1,0,none,none,2025-03-24T16:30:00Z,,0
S011370,train,1,0,none,none,2025-03-24T16:40:00Z,1,1
S011371,train,1,0,none,none,2025-03-24T16:50:00Z,,0
S011372,train,1,0,none,none,2025-03-24T17:00:00Z,,0
S011373,train,1,0,none,none,2025-03-24T17:10:00Z,,0
S011374,train,1,0,none,none,2025-03-24T17:20:00Z,,0
S011375,train,0,1,delamination,molding,2025-03-24T17:30:00Z,,0
S011376,train,1,0,none,none,2025-03-24T17:40:00Z,,0
S011377,train,1,0,none,none,2025-03-24T17:50:00Z,1,1
S011378,train,1,0,none,none,2025-03-24T18:00:00Z,,0
S011379,train,1,0,none,none,2025-03-24T18:10:00Z,,0
S011380,train,1,0,none,none,2025-03-24T18:20:00Z,1,1
S011381,train,1,0,none,none,2025-03-24T18:30:00Z,,0
S011382,train,1,0,none,none,2025-03-24T18:40:00Z,,0
S011383,train,1,0,none,none,2025-03-24T18:50:00Z,,0
S011384,train,1,0,none,none,2025-03-24T19:00:00Z,1,1
S011385,train,0,1,warpage,assembly,2025-03-24T19:10:00Z,,0
S011386,train,0,1,underfill_void,molding,2025-03-24T19:20:00Z,,0
S011387,train,1,0,none,none,2025-03-24T19:30:00Z,,0
S011388,train,1,0,none,none,2025-03-24T19:40:00Z,,0
S011389,train,1,0,none,none,2025-03-24T19:50:00Z,,0
S011390,train,1,0,none,none,2025-03-24T20:00:00Z,,0
S011391,train,1,0,none,none,2025-03-24T20:10:00Z,,0
S011392,train,1,0,none,none,2025-03-24T20:20:00Z,,0
S011393,train,1,0,none,none,2025-03-24T20:30:00Z,,0
S011394,train,1,0,none,none,2025-03-24T20:40:00Z,,0
S011395,train,1,0,none,none,2025-03-24T20:50:00Z,,0
S011396,train,1,0,none,none,2025-03-24T21:00:00Z,,0
S011397,train,1,0,none,none,2025-03-24T21:10:00Z,,0
S011398,train,1,0,none,none,2025-03-24T21:20:00Z,,0
S011399,train,1,0,none,none,2025-03-24T21:30:00Z,,0
S011400,train,1,0,none,none,2025-03-24T21:40:00Z,1,1
S011401,train,1,0,none,none,2025-03-24T21:50:00Z,,0
S011402,train,1,0,none,none,2025-03-24T22:00:00Z,,0
S011403,train,1,0,none,none,2025-03-24T22:10:00Z,,0
S011404,train,1,0,none,none,2025-03-24T22:20:00Z,1,1
S011405,train,1,0,none,none,2025-03-24T22:30:00Z,1,1
S011406,train,1,0,none,none,2025-03-24T22:40:00Z,,0
S011407,train,1,0,none,none,2025-03-24T22:50:00Z,,0
S011408,train,1,0,none,none,2025-03-24T23:00:00Z,,0
S011409,train,1,0,none,none,2025-03-24T23:10:00Z,1,1
S011410,train,1,0,none,none,2025-03-24T23:20:00Z,1,1
S011411,train,1,0,none,none,2025-03-24T23:30:00Z,,0
S011412,train,1,0,none,none,2025-03-24T23:40:00Z,,0
S011413,train,1,0,none,none,2025-03-24T23:50:00Z,,0
S011414,train,1,0,none,none,2025-03-25T00:00:00Z,,0
S011415,train,1,0,none,none,2025-03-25T00:10:00Z,,0
S011416,train,1,0,none,none,2025-03-25T00:20:00Z,1,1
S011417,train,1,0,none,none,2025-03-25T00:30:00Z,1,1
S011418,train,1,0,none,none,2025-03-25T00:40:00Z,,0
S011419,train,1,0,none,none,2025-03-25T00:50:00Z,,0
S011420,train,1,0,none,none,2025-03-25T01:00:00Z,1,1
S011421,train,1,0,none,none,2025-03-25T01:10:00Z,,0
S011422,train,1,0,none,none,2025-03-25T01:20:00Z,,0
S011423,train,1,0,none,none,2025-03-25T01:30:00Z,,0
S011424,train,1,0,none,none,2025-03-25T01:40:00Z,,0
S011425,train,1,0,none,none,2025-03-25T01:50:00Z,,0
S011426,train,1,0,none,none,2025-03-25T02:00:00Z,1,1
S011427,train,1,0,none,none,2025-03-25T03:40:00Z,,0
S011428,train,1,0,none,none,2025-03-25T03:50:00Z,,0
S011429,train,1,0,none,none,2025-03-25T04:00:00Z,,0
S011430,train,1,0,none,none,2025-03-25T04:10:00Z,,0
S011431,train,1,0,none,none,2025-03-25T04:20:00Z,,0
S011432,train,1,0,none,none,2025-03-25T04:30:00Z,,0
S011433,train,1,0,none,none,2025-03-25T04:40:00Z,,0
S011434,train,1,0,none,none,2025-03-25T04:50:00Z,1,1
S011435,train,1,0,none,none,2025-03-25T05:00:00Z,,0
S011436,train,1,0,none,none,2025-03-25T05:10:00Z,,0
S011437,train,1,0,none,none,2025-03-25T05:20:00Z,1,1
S011438,train,1,0,none,none,2025-03-25T05:30:00Z,,0
S011439,train,1,0,none,none,2025-03-25T05:40:00Z,,0
S011440,train,1,0,none,none,2025-03-25T05:50:00Z,,0
S011441,train,1,0,none,none,2025-03-25T06:00:00Z,,0
S011442,train,1,0,none,none,2025-03-25T06:10:00Z,,0
S011443,train,1,0,none,none,2025-03-25T06:20:00Z,1,1
S011444,train,1,0,none,none,2025-03-25T06:30:00Z,,0
S011445,train,1,0,none,none,2025-03-25T06:40:00Z,,0
S011446,train,1,0,none,none,2025-03-25T06:50:00Z,,0
S011447,train,1,0,none,none,2025-03-25T07:00:00Z,,0
S011448,train,1,0,none,none,2025-03-25T07:10:00Z,,0
S011449,train,1,0,none,none,2025-03-25T07:20:00Z,,0
S011450,train,1,0,none,none,2025-03-25T07:30:00Z,,0
S011451,train,1,0,none,none,2025-03-25T07:40:00Z,1,1
S011452,train,1,0,none,none,2025-03-25T07:50:00Z,,0
S011453,train,1,0,none,none,2025-03-25T08:00:00Z,,0
S011454,train,0,1,dram_electrical,dram_or_base,2025-03-25T08:10:00Z,,0
S011455,train,1,0,none,none,2025-03-25T08:20:00Z,,0
S011456,train,1,0,none,none,2025-03-25T08:30:00Z,,0
S011457,train,1,0,none,none,2025-03-25T08:40:00Z,,0
S011458,train,1,0,none,none,2025-03-25T08:50:00Z,,0
S011459,train,1,0,none,none,2025-03-25T09:00:00Z,1,1
S011460,train,1,0,none,none,2025-03-25T09:10:00Z,,0
S011461,train,1,0,none,none,2025-03-25T09:20:00Z,,0
S011462,train,1,0,none,none,2025-03-25T09:30:00Z,,0
S011463,train,1,0,none,none,2025-03-25T09:40:00Z,,0
S011464,train,1,0,none,none,2025-03-25T09:50:00Z,,0
S011465,train,0,1,underfill_void,molding,2025-03-25T10:00:00Z,,0
S011466,train,1,0,none,none,2025-03-25T10:10:00Z,,0
S011467,train,1,0,none,none,2025-03-25T10:20:00Z,,0
S011468,train,1,0,none,none,2025-03-25T10:30:00Z,1,1
S011469,train,1,0,none,none,2025-03-25T10:40:00Z,,0
S011470,train,1,0,none,none,2025-03-25T10:50:00Z,,0
S011471,train,1,0,none,none,2025-03-25T11:00:00Z,1,1
S011472,train,0,1,warpage,assembly,2025-03-25T11:10:00Z,,0
S011473,train,1,0,none,none,2025-03-25T11:20:00Z,,0
S011474,train,1,0,none,none,2025-03-25T11:30:00Z,1,1
S011475,train,1,0,none,none,2025-03-25T11:40:00Z,,0
S011476,train,1,0,none,none,2025-03-25T11:50:00Z,,0
S011477,train,1,0,none,none,2025-03-25T12:00:00Z,,0
S011478,train,1,0,none,none,2025-03-25T12:10:00Z,,0
S011479,train,0,1,delamination,molding,2025-03-25T12:20:00Z,,0
S011480,train,1,0,none,none,2025-03-25T12:30:00Z,,0
S011481,train,1,0,none,none,2025-03-25T12:40:00Z,1,1
S011482,train,1,0,none,none,2025-03-25T12:50:00Z,,0
S011483,train,1,0,none,none,2025-03-25T13:00:00Z,,0
S011484,train,1,0,none,none,2025-03-25T13:10:00Z,,0
S011485,train,1,0,none,none,2025-03-25T13:20:00Z,,0
S011486,train,1,0,none,none,2025-03-25T13:30:00Z,1,1
S011487,train,1,0,none,none,2025-03-25T13:40:00Z,,0
S011488,train,1,0,none,none,2025-03-25T13:50:00Z,,0
S011489,train,1,0,none,none,2025-03-25T14:00:00Z,,0
S011490,train,1,0,none,none,2025-03-25T15:40:00Z,,0
S011491,train,1,0,none,none,2025-03-25T15:50:00Z,,0
S011492,train,1,0,none,none,2025-03-25T16:00:00Z,,0
S011493,train,0,1,warpage,assembly,2025-03-25T16:10:00Z,,0
S011494,train,0,1,delamination,molding,2025-03-25T16:20:00Z,,0
S011495,train,1,0,none,none,2025-03-25T16:30:00Z,,0
S011496,train,1,0,none,none,2025-03-25T16:40:00Z,,0
S011497,train,1,0,none,none,2025-03-25T16:50:00Z,,0
S011498,train,1,0,none,none,2025-03-25T17:00:00Z,,0
S011499,train,1,0,none,none,2025-03-25T17:10:00Z,,0
S011500,train,1,0,none,none,2025-03-25T17:20:00Z,1,1
S011501,train,1,0,none,none,2025-03-25T17:30:00Z,,0
S011502,train,1,0,none,none,2025-03-25T17:40:00Z,,0
S011503,train,1,0,none,none,2025-03-25T17:50:00Z,,0
S011504,train,1,0,none,none,2025-03-25T18:00:00Z,0,1
S011505,train,1,0,none,none,2025-03-25T18:10:00Z,1,1
S011506,train,1,0,none,none,2025-03-25T18:20:00Z,,0
S011507,train,1,0,none,none,2025-03-25T18:30:00Z,1,1
S011508,train,0,1,underfill_void,molding,2025-03-25T18:40:00Z,,0
S011509,train,1,0,none,none,2025-03-25T18:50:00Z,,0
S011510,train,1,0,none,none,2025-03-25T19:00:00Z,,0
S011511,train,1,0,none,none,2025-03-25T19:10:00Z,,0
S011512,train,1,0,none,none,2025-03-25T19:20:00Z,,0
S011513,train,1,0,none,none,2025-03-25T19:30:00Z,,0
S011514,train,1,0,none,none,2025-03-25T19:40:00Z,1,1
S011515,train,1,0,none,none,2025-03-25T19:50:00Z,,0
S011516,train,1,0,none,none,2025-03-25T20:00:00Z,,0
S011517,train,1,0,none,none,2025-03-25T20:10:00Z,,0
S011518,train,0,1,warpage,assembly,2025-03-25T20:20:00Z,,0
S011519,train,1,0,none,none,2025-03-25T20:30:00Z,,0
S011520,train,1,0,none,none,2025-03-25T20:40:00Z,,0
S011521,train,1,0,none,none,2025-03-25T20:50:00Z,,0
S011522,train,1,0,none,none,2025-03-25T21:00:00Z,,0
S011523,train,1,0,none,none,2025-03-25T21:10:00Z,,0
S011524,train,1,0,none,none,2025-03-25T21:20:00Z,,0
S011525,train,1,0,none,none,2025-03-25T21:30:00Z,1,1
S011526,train,1,0,none,none,2025-03-25T21:40:00Z,,0
S011527,train,1,0,none,none,2025-03-25T21:50:00Z,,0
S011528,train,1,0,none,none,2025-03-25T22:00:00Z,,0
S011529,train,1,0,none,none,2025-03-25T22:10:00Z,,0
S011530,train,1,0,none,none,2025-03-25T22:20:00Z,,0
S011531,train,1,0,none,none,2025-03-25T22:30:00Z,1,1
S011532,train,1,0,none,none,2025-03-25T22:40:00Z,,0
S011533,train,1,0,none,none,2025-03-25T22:50:00Z,,0
S011534,train,1,0,none,none,2025-03-25T23:00:00Z,1,1
S011535,train,1,0,none,none,2025-03-25T23:10:00Z,,0
S011536,train,1,0,none,none,2025-03-25T23:20:00Z,,0
S011537,train,1,0,none,none,2025-03-25T23:30:00Z,,0
S011538,train,1,0,none,none,2025-03-25T23:40:00Z,,0
S011539,train,1,0,none,none,2025-03-25T23:50:00Z,,0
S011540,train,1,0,none,none,2025-03-26T00:00:00Z,1,1
S011541,train,1,0,none,none,2025-03-26T00:10:00Z,1,1
S011542,train,1,0,none,none,2025-03-26T00:20:00Z,,0
S011543,train,1,0,none,none,2025-03-26T00:30:00Z,,0
S011544,train,1,0,none,none,2025-03-26T00:40:00Z,,0
S011545,train,1,0,none,none,2025-03-26T00:50:00Z,,0
S011546,train,1,0,none,none,2025-03-26T01:00:00Z,1,1
S011547,train,1,0,none,none,2025-03-26T01:10:00Z,,0
S011548,train,0,1,underfill_void,molding,2025-03-26T01:20:00Z,,0
S011549,train,0,1,dram_electrical,dram_or_base,2025-03-26T01:30:00Z,,0
S011550,train,1,0,none,none,2025-03-26T01:40:00Z,,0
S011551,train,0,1,tsv_open_short,tsv_or_interconnect,2025-03-26T01:50:00Z,,0
S011552,train,1,0,none,none,2025-03-26T02:00:00Z,,0
S011553,train,1,0,none,none,2025-03-26T03:40:00Z,,0
S011554,train,1,0,none,none,2025-03-26T03:50:00Z,,0
S011555,train,1,0,none,none,2025-03-26T04:00:00Z,,0
S011556,train,1,0,none,none,2025-03-26T04:10:00Z,,0
S011557,train,1,0,none,none,2025-03-26T04:20:00Z,,0
S011558,train,1,0,none,none,2025-03-26T04:30:00Z,,0
S011559,train,1,0,none,none,2025-03-26T04:40:00Z,,0
S011560,train,1,0,none,none,2025-03-26T04:50:00Z,,0
S011561,train,1,0,none,none,2025-03-26T05:00:00Z,,0
S011562,train,1,0,none,none,2025-03-26T05:10:00Z,,0
S011563,train,1,0,none,none,2025-03-26T05:20:00Z,1,1
S011564,train,1,0,none,none,2025-03-26T05:30:00Z,,0
S011565,train,1,0,none,none,2025-03-26T05:40:00Z,,0
S011566,train,1,0,none,none,2025-03-26T05:50:00Z,0,1
S011567,train,1,0,none,none,2025-03-26T06:00:00Z,,0
S011568,train,1,0,none,none,2025-03-26T06:10:00Z,,0
S011569,train,1,0,none,none,2025-03-26T06:20:00Z,,0
S011570,train,1,0,none,none,2025-03-26T06:30:00Z,,0
S011571,train,1,0,none,none,2025-03-26T06:40:00Z,,0
S011572,train,1,0,none,none,2025-03-26T06:50:00Z,,0
S011573,train,1,0,none,none,2025-03-26T07:00:00Z,1,1
S011574,train,1,0,none,none,2025-03-26T07:10:00Z,,0
S011575,train,1,0,none,none,2025-03-26T07:20:00Z,,0
S011576,train,1,0,none,none,2025-03-26T07:30:00Z,,0
S011577,train,1,0,none,none,2025-03-26T07:40:00Z,,0
S011578,train,1,0,none,none,2025-03-26T07:50:00Z,,0
S011579,train,1,0,none,none,2025-03-26T08:00:00Z,,0
S011580,train,1,0,none,none,2025-03-26T08:10:00Z,,0
S011581,train,1,0,none,none,2025-03-26T08:20:00Z,,0
S011582,train,1,0,none,none,2025-03-26T08:30:00Z,,0
S011583,train,1,0,none,none,2025-03-26T08:40:00Z,1,1
S011584,train,1,0,none,none,2025-03-26T08:50:00Z,,0
S011585,train,1,0,none,none,2025-03-26T09:00:00Z,,0
S011586,train,1,0,none,none,2025-03-26T09:10:00Z,1,1
S011587,train,1,0,none,none,2025-03-26T09:20:00Z,,0
S011588,train,0,1,underfill_void,molding,2025-03-26T09:30:00Z,,0
S011589,train,1,0,none,none,2025-03-26T09:40:00Z,,0
S011590,train,1,0,none,none,2025-03-26T09:50:00Z,1,1
S011591,train,1,0,none,none,2025-03-26T10:00:00Z,,0
S011592,train,1,0,none,none,2025-03-26T10:10:00Z,1,1
S011593,train,1,0,none,none,2025-03-26T10:20:00Z,0,1
S011594,train,1,0,none,none,2025-03-26T10:30:00Z,,0
S011595,train,1,0,none,none,2025-03-26T10:40:00Z,,0
S011596,train,1,0,none,none,2025-03-26T10:50:00Z,1,1
S011597,train,1,0,none,none,2025-03-26T11:00:00Z,,0
S011598,train,1,0,none,none,2025-03-26T11:10:00Z,,0
S011599,train,1,0,none,none,2025-03-26T11:20:00Z,,0
S011600,train,1,0,none,none,2025-03-26T11:30:00Z,1,1
S011601,train,1,0,none,none,2025-03-26T11:40:00Z,,0
S011602,train,1,0,none,none,2025-03-26T11:50:00Z,1,1
S011603,train,1,0,none,none,2025-03-26T12:00:00Z,1,1
S011604,train,1,0,none,none,2025-03-26T12:10:00Z,,0
S011605,train,1,0,none,none,2025-03-26T12:20:00Z,,0
S011606,train,1,0,none,none,2025-03-26T12:30:00Z,,0
S011607,train,1,0,none,none,2025-03-26T12:40:00Z,,0
S011608,train,1,0,none,none,2025-03-26T12:50:00Z,1,1
S011609,train,1,0,none,none,2025-03-26T13:00:00Z,,0
S011610,train,1,0,none,none,2025-03-26T13:10:00Z,,0
S011611,train,1,0,none,none,2025-03-26T13:20:00Z,1,1
S011612,train,1,0,none,none,2025-03-26T13:30:00Z,1,1
S011613,train,1,0,none,none,2025-03-26T13:40:00Z,,0
S011614,train,1,0,none,none,2025-03-26T13:50:00Z,,0
S011615,train,1,0,none,none,2025-03-26T14:00:00Z,,0
S011616,train,1,0,none,none,2025-03-26T15:40:00Z,,0
S011617,train,1,0,none,none,2025-03-26T15:50:00Z,,0
S011618,train,1,0,none,none,2025-03-26T16:00:00Z,,0
S011619,train,1,0,none,none,2025-03-26T16:10:00Z,,0
S011620,train,1,0,none,none,2025-03-26T16:20:00Z,1,1
S011621,train,1,0,none,none,2025-03-26T16:30:00Z,,0
S011622,train,1,0,none,none,2025-03-26T16:40:00Z,1,1
S011623,train,1,0,none,none,2025-03-26T16:50:00Z,,0
S011624,train,1,0,none,none,2025-03-26T17:00:00Z,,0
S011625,train,1,0,none,none,2025-03-26T17:10:00Z,,0
S011626,train,1,0,none,none,2025-03-26T17:20:00Z,,0
S011627,train,1,0,none,none,2025-03-26T17:30:00Z,,0
S011628,train,1,0,none,none,2025-03-26T17:40:00Z,1,1
S011629,train,1,0,none,none,2025-03-26T17:50:00Z,,0
S011630,train,1,0,none,none,2025-03-26T18:00:00Z,,0
S011631,train,1,0,none,none,2025-03-26T18:10:00Z,,0
S011632,train,1,0,none,none,2025-03-26T18:20:00Z,,0
S011633,train,1,0,none,none,2025-03-26T18:30:00Z,,0
S011634,train,1,0,none,none,2025-03-26T18:40:00Z,,0
S011635,train,1,0,none,none,2025-03-26T18:50:00Z,,0
S011636,train,1,0,none,none,2025-03-26T19:00:00Z,,0
S011637,train,1,0,none,none,2025-03-26T19:10:00Z,,0
S011638,train,1,0,none,none,2025-03-26T19:20:00Z,,0
S011639,train,1,0,none,none,2025-03-26T19:30:00Z,,0
S011640,train,1,0,none,none,2025-03-26T19:40:00Z,,0
S011641,train,1,0,none,none,2025-03-26T19:50:00Z,,0
S011642,train,1,0,none,none,2025-03-26T20:00:00Z,1,1
S011643,train,1,0,none,none,2025-03-26T20:10:00Z,,0
S011644,train,1,0,none,none,2025-03-26T20:20:00Z,,0
S011645,train,1,0,none,none,2025-03-26T20:30:00Z,,0
S011646,train,0,1,warpage,assembly,2025-03-26T20:40:00Z,,0
S011647,train,1,0,none,none,2025-03-26T20:50:00Z,,0
S011648,train,1,0,none,none,2025-03-26T21:00:00Z,,0
S011649,train,1,0,none,none,2025-03-26T21:10:00Z,,0
S011650,train,1,0,none,none,2025-03-26T21:20:00Z,,0
S011651,train,1,0,none,none,2025-03-26T21:30:00Z,,0
S011652,train,1,0,none,none,2025-03-26T21:40:00Z,,0
S011653,train,1,0,none,none,2025-03-26T21:50:00Z,,0
S011654,train,1,0,none,none,2025-03-26T22:00:00Z,,0
S011655,train,1,0,none,none,2025-03-26T22:10:00Z,1,1
S011656,train,1,0,none,none,2025-03-26T22:20:00Z,,0
S011657,train,1,0,none,none,2025-03-26T22:30:00Z,1,1
S011658,train,1,0,none,none,2025-03-26T22:40:00Z,,0
S011659,train,1,0,none,none,2025-03-26T22:50:00Z,,0
S011660,train,1,0,none,none,2025-03-26T23:00:00Z,,0
S011661,train,1,0,none,none,2025-03-26T23:10:00Z,,0
S011662,train,1,0,none,none,2025-03-26T23:20:00Z,,0
S011663,train,1,0,none,none,2025-03-26T23:30:00Z,,0
S011664,train,1,0,none,none,2025-03-26T23:40:00Z,,0
S011665,train,1,0,none,none,2025-03-26T23:50:00Z,,0
S011666,train,1,0,none,none,2025-03-27T00:00:00Z,,0
S011667,train,1,0,none,none,2025-03-27T00:10:00Z,,0
S011668,train,1,0,none,none,2025-03-27T00:20:00Z,,0
S011669,train,1,0,none,none,2025-03-27T00:30:00Z,,0
S011670,train,1,0,none,none,2025-03-27T00:40:00Z,,0
S011671,train,1,0,none,none,2025-03-27T00:50:00Z,,0
S011672,train,1,0,none,none,2025-03-27T01:00:00Z,,0
S011673,train,1,0,none,none,2025-03-27T01:10:00Z,,0
S011674,train,1,0,none,none,2025-03-27T01:20:00Z,,0
S011675,train,1,0,none,none,2025-03-27T01:30:00Z,,0
S011676,train,1,0,none,none,2025-03-27T01:40:00Z,,0
S011677,train,1,0,none,none,2025-03-27T01:50:00Z,,0
S011678,train,1,0,none,none,2025-03-27T02:00:00Z,,0
S011679,train,1,0,none,none,2025-03-27T02:10:00Z,1,1
S011680,train,1,0,none,none,2025-03-27T02:20:00Z,,0
S011681,train,1,0,none,none,2025-03-27T02:30:00Z,,0
S011682,train,1,0,none,none,2025-03-27T02:40:00Z,,0
S011683,train,1,0,none,none,2025-03-27T02:50:00Z,,0
S011684,train,1,0,none,none,2025-03-27T03:00:00Z,,0
S011685,train,1,0,none,none,2025-03-27T03:10:00Z,1,1
S011686,train,1,0,none,none,2025-03-27T03:20:00Z,,0
S011687,train,1,0,none,none,2025-03-27T03:30:00Z,1,1
S011688,train,1,0,none,none,2025-03-27T03:40:00Z,,0
S011689,train,1,0,none,none,2025-03-27T03:50:00Z,,0
S011690,train,1,0,none,none,2025-03-27T04:00:00Z,,0
S011691,train,1,0,none,none,2025-03-27T04:10:00Z,,0
S011692,train,1,0,none,none,2025-03-27T04:20:00Z,,0
S011693,train,1,0,none,none,2025-03-27T04:30:00Z,,0
S011694,train,1,0,none,none,2025-03-27T04:40:00Z,,0
S011695,train,1,0,none,none,2025-03-27T04:50:00Z,,0
S011696,train,1,0,none,none,2025-03-27T05:00:00Z,,0
S011697,train,1,0,none,none,2025-03-27T05:10:00Z,,0
S011698,train,1,0,none,none,2025-03-27T05:20:00Z,,0
S011699,train,1,0,none,none,2025-03-27T05:30:00Z,,0
S011700,train,1,0,none,none,2025-03-27T05:40:00Z,1,1
S011701,train,1,0,none,none,2025-03-27T05:50:00Z,,0
S011702,train,1,0,none,none,2025-03-27T06:00:00Z,1,1
S011703,train,1,0,none,none,2025-03-27T06:10:00Z,,0
S011704,train,1,0,none,none,2025-03-27T06:20:00Z,,0
S011705,train,1,0,none,none,2025-03-27T06:30:00Z,1,1
S011706,train,1,0,none,none,2025-03-27T06:40:00Z,,0
S011707,train,1,0,none,none,2025-03-27T06:50:00Z,,0
S011708,train,0,1,tsv_open_short,tsv_or_interconnect,2025-03-27T07:00:00Z,,0
S011709,train,1,0,none,none,2025-03-27T07:10:00Z,,0
S011710,train,1,0,none,none,2025-03-27T07:20:00Z,,0
S011711,train,1,0,none,none,2025-03-27T03:40:00Z,1,1
S011712,train,1,0,none,none,2025-03-27T03:50:00Z,,0
S011713,train,1,0,none,none,2025-03-27T04:00:00Z,1,1
S011714,train,1,0,none,none,2025-03-27T04:10:00Z,,0
S011715,train,1,0,none,none,2025-03-27T04:20:00Z,,0
S011716,train,1,0,none,none,2025-03-27T04:30:00Z,,0
S011717,train,1,0,none,none,2025-03-27T04:40:00Z,,0
S011718,train,1,0,none,none,2025-03-27T04:50:00Z,,0
S011719,train,1,0,none,none,2025-03-27T05:00:00Z,,0
S011720,train,1,0,none,none,2025-03-27T05:10:00Z,,0
S011721,train,1,0,none,none,2025-03-27T05:20:00Z,,0
S011722,train,1,0,none,none,2025-03-27T05:30:00Z,,0
S011723,train,1,0,none,none,2025-03-27T05:40:00Z,1,1
S011724,train,0,1,warpage,assembly,2025-03-27T05:50:00Z,,0
S011725,train,1,0,none,none,2025-03-27T06:00:00Z,0,1
S011726,train,1,0,none,none,2025-03-27T06:10:00Z,,0
S011727,train,1,0,none,none,2025-03-27T06:20:00Z,,0
S011728,train,1,0,none,none,2025-03-27T06:30:00Z,,0
S011729,train,1,0,none,none,2025-03-27T06:40:00Z,,0
S011730,train,1,0,none,none,2025-03-27T06:50:00Z,,0
S011731,train,1,0,none,none,2025-03-27T07:00:00Z,1,1
S011732,train,1,0,none,none,2025-03-27T07:10:00Z,,0
