stack_id,lot_id,split,stack_layer_count,capacity_gb,assembly_tool_id,feature_available_time_utc,stack_height_um,inter_die_gap_mean_um,max_alignment_offset_um,cumulative_die_shift_um,emc_viscosity_pa_s,molding_pressure_mpa,molding_vacuum_absolute_kpa,reflow_peak_temperature_c,time_above_liquidus_sec,heating_rate_c_sec,cure_temperature_c,cure_duration_min,underfill_void_pct,delamination_area_pct,package_warpage_um,stacks_since_tool_service,core_thickness_mean_um,core_thickness_std_um,core_warpage_max_um,core_ttv_mean_um,core_leakage_mean_ua,core_repair_count_sum,core_particle_count_sum,core_tsv_resistance_mean_mohm,core_tsv_resistance_max_mohm,core_bump_coplanarity_max_um,n_source_wafers,n_dies_with_detailed_metrology,sampled_core_tsv_void_mean_pct,sampled_core_cd_mean_nm,base_leakage_current_ua,base_die_thickness_um,final_test_fail
S010903,L0147,train,8,24,ASSEMBLY_T06,2025-03-21T10:10:00Z,617.49505,15.03426,0.45552209,0.95752486,9.3236808,6.8933725,2.8906963,247.93684,57.541163,1.3940515,176.4843,59.779496,0.14021071,0.091021264,13.933901,189,52.205733,0.26118279,1.4211597,0.92106286,0.73571331,7,4,47.41176,49.187116,0.7716684,7,1,0.24727684,24.433341,0.88804705,49.661347,0
S010904,L0147,train,8,24,ASSEMBLY_T01,2025-03-21T10:20:00Z,618.93576,15.01702,0.55919012,1.9083075,9.8417975,7.498624,3.0504723,244.04362,63.519132,1.5939548,176.5571,58.894751,0.29758659,0.09713367,14.144598,190,52.395476,0.18178879,1.277877,0.88750152,0.85242936,11,5,48.495844,51.323587,0.65796399,7,0,,,1.2310734,49.535054,0
S010905,L0147,train,8,24,ASSEMBLY_T02,2025-03-21T10:30:00Z,619.34242,15.132314,0.77096448,3.1542645,9.9408085,7.5233879,3.3557248,250.83732,62.692713,1.4876287,175.29892,60.029971,0.41126037,0.1218638,15.481779,191,52.236271,0.36693548,1.2755076,1.0179057,0.68937496,11,7,47.015264,48.696251,0.69046545,7,1,0.20451133,23.578086,1.12435,49.885926,1
S010906,L0147,train,8,24,ASSEMBLY_T03,2025-03-21T10:40:00Z,616.92655,15.046708,0.4177841,1.858259,9.8011153,7.3071627,2.9188474,247.56266,57.524019,1.5212508,176.89748,63.490795,0.25734826,0.27556594,15.299405,192,52.150768,0.27912686,1.2144253,0.93008212,0.79985324,6,2,48.669893,51.225591,0.65927463,6,3,0.33774286,24.154818,1.0378077,49.554156,0
S010907,L0147,train,8,24,ASSEMBLY_T04,2025-03-21T10:50:00Z,621.63133,15.104327,0.51081384,0.46193163,9.2560156,7.1897195,2.66166,247.28113,58.754901,1.5017881,174.75405,62.850655,0.17120136,0.088095479,13.240068,193,52.544668,0.37228208,1.5606193,1.0703389,0.86513632,7,7,48.50458,52.120127,0.82087757,8,2,0.46607641,24.156988,1.0896136,50.148711,0
S010908,L0147,train,8,24,ASSEMBLY_T05,2025-03-21T11:00:00Z,618.53456,15.013407,0.59504856,1.072601,8.5274038,7.2065183,2.4379821,243.59171,52.695752,1.4273919,174.02502,60.464448,0.22304437,0.05938527,10.941698,194,52.272316,0.37130134,1.0586271,0.95811696,0.92195677,12,4,48.176522,50.86049,0.7287433,7,0,,,1.101887,49.54923,0
S010909,L0147,train,8,24,ASSEMBLY_T06,2025-03-21T11:10:00Z,620.50815,15.141524,0.46276925,0.72052636,10.632785,6.9864341,2.5079461,242.53174,54.65695,1.4113736,176.07516,61.892432,0.54478812,0.031686526,10.896857,195,52.400387,0.39046753,1.3509761,0.95745553,0.78775018,12,3,48.068291,49.937633,1.0519858,7,2,0.46145463,24.796566,1.2693641,50.54186,0
S010910,L0147,train,8,24,ASSEMBLY_T01,2025-03-21T11:20:00Z,620.34726,15.072262,0.57546974,2.2171118,11.399261,7.2662171,5.4618525,249.0234,67.185749,1.5392464,176.52247,59.790319,1.4223102,0.26216351,16.532787,196,52.351038,0.49319942,1.5880323,0.97643545,0.86205964,7,10,48.451995,51.470521,0.94777034,8,3,0.63747064,24.526787,1.2729076,50.278094,0
S010911,L0147,train,8,24,ASSEMBLY_T02,2025-03-21T11:30:00Z,619.13768,15.106659,0.49043273,1.1750683,7.9628503,7.1357217,2.9030819,249.38798,55.634398,1.416212,174.76971,61.29261,0.45596431,0.10937128,11.675037,197,52.384312,0.41454129,1.5753217,1.0217648,0.78448518,9,3,47.004552,49.062749,0.81275996,7,2,0.6363753,24.183798,1.6156507,49.679704,0
S010912,L0147,train,8,24,ASSEMBLY_T03,2025-03-21T11:40:00Z,619.98305,15.126808,0.60082195,1.6703863,8.7462983,7.1219382,4.0589241,245.54526,57.708469,1.4865099,176.62166,60.240384,0.27783558,0.04031726,11.775543,198,52.445256,0.39290663,1.7540703,0.98354369,0.7491006,8,4,47.206369,48.498808,0.91148801,7,1,0.26603106,23.953437,1.7290483,49.857438,0
S010913,L0147,train,8,24,ASSEMBLY_T04,2025-03-21T11:50:00Z,619.55111,15.000238,0.6029523,1.3038145,9.670237,7.2900209,3.3930745,245.58999,52.123287,1.522191,177.78924,58.231071,0.40655836,0.06404188,12.630211,199,52.486408,0.28474063,1.1993417,1.0225778,0.74327411,6,1,48.536221,50.197209,0.76246316,8,1,0.16983631,23.79514,1.4229652,50.233469,0
S010914,L0147,train,8,24,ASSEMBLY_T05,2025-03-21T12:00:00Z,620.48253,15.121679,0.60757862,1.8650811,7.6914695,6.7828725,2.276485,242.21453,55.197513,1.390286,175.004,60.816791,0.19550792,0.044494747,11.077356,0,52.47985,0.28307694,1.2286147,0.99128153,0.88443081,5,3,48.605893,51.874496,0.72434621,8,1,0.26593217,23.863208,0.95267128,49.630152,0
S010915,L0147,train,8,24,ASSEMBLY_T06,2025-03-21T12:10:00Z,618.78056,15.210308,0.82435532,1.2139789,8.8643253,6.8376392,2.743441,247.94439,53.179606,1.4166592,174.02648,60.594676,0.20252094,0.055547148,10.428652,1,52.149377,0.25557357,1.2432486,0.98285878,0.78491467,7,5,47.624409,50.789182,0.7694245,6,2,0.75882684,24.097046,1.4560072,50.28056,0
S010916,L0147,train,8,24,ASSEMBLY_T01,2025-03-21T12:20:00Z,617.41565,15.085998,0.56615193,2.8780526,12.021538,7.5243205,4.330616,250.21929,56.163425,1.5109795,177.12461,62.214015,0.49435363,0.47238573,17.85171,2,52.152863,0.43599354,1.3824898,1.0143352,0.86184927,15,4,48.112372,51.122849,0.64056031,8,1,0.18040448,24.192393,1.3416956,49.745908,0
S010917,L0147,train,8,24,ASSEMBLY_T02,2025-03-21T12:30:00Z,619.26027,15.066618,0.48595764,0.68704822,6.8866935,7.1857612,2.2252639,243.46612,50.987802,1.4008931,173.84275,60.816828,0.084059501,0.049615984,10.548727,3,52.362153,0.31234101,1.1962013,0.97990648,0.79985107,12,5,48.30443,50.993737,0.79853945,7,3,0.59672281,24.234152,1.0959403,49.775432,0
S010918,L0147,train,8,24,ASSEMBLY_T03,2025-03-21T12:40:00Z,619.70817,15.037729,0.57213602,1.745446,8.5169581,7.0474422,4.0374643,244.73538,55.846304,1.4893689,178.14612,58.205468,0.68619953,0.12389392,13.048431,4,52.396647,0.406839,1.4529796,0.9421995,0.75779004,11,4,48.420079,52.608133,0.80067196,8,3,0.64558991,24.330303,1.2207615,50.399378,0
S010919,L0147,train,8,24,ASSEMBLY_T04,2025-03-21T12:50:00Z,620.37689,15.115336,0.49598393,1.110758,8.3558473,6.9353172,2.6927914,243.27435,55.491343,1.728336,174.93374,61.010521,0.26618965,0.092865269,9.7986797,5,52.34697,0.19700024,1.2828064,0.95387983,0.76798861,11,6,47.672148,51.013803,0.70843135,7,1,0.23766657,24.501071,0.85003567,50.049162,0
S010920,L0147,train,8,24,ASSEMBLY_T05,2025-03-21T13:00:00Z,618.42454,15.008848,0.61780896,0.6218888,8.5965809,6.8379219,2.7090016,243.93327,53.911147,1.4700952,174.31083,58.829452,0.23954675,0.072480627,9.8799089,6,52.277284,0.27419509,1.2369478,0.96318511,0.78149469,6,4,48.202491,50.5808,0.71619796,8,1,0.12771963,23.751062,1.3309019,50.317257,0
S010921,L0147,train,8,24,ASSEMBLY_T06,2025-03-21T13:10:00Z,619.65233,15.207727,0.66708369,1.4550476,8.3574869,7.2949122,2.5876261,243.56722,52.733733,1.3747928,174.1475,60.485845,0.3094666,0.19198555,13.893264,7,52.314143,0.20202906,1.3072487,0.93744748,0.76645628,9,4,47.367197,49.212186,0.74612335,6,2,0.33049161,24.262869,1.4614115,49.927775,0
S010922,L0147,train,8,24,ASSEMBLY_T01,2025-03-21T13:20:00Z,619.49152,15.1004,0.47292915,1.5570786,9.2201449,7.0694481,3.0552818,247.69508,61.704368,1.547325,176.04424,57.300875,0.2414454,0.052186576,14.169859,8,52.340619,0.38898341,1.3525003,0.95055511,0.74782308,6,6,48.266208,50.998754,0.69831403,7,0,,,2.2270972,49.756689,0
S010923,L0147,train,8,24,ASSEMBLY_T02,2025-03-21T13:30:00Z,618.57244,15.117704,0.58918397,0.4945389,8.8830708,6.8327553,2.5084359,245.11839,58.048882,1.4615485,173.56036,58.400816,0.11010614,0.019543619,8.3309805,9,52.26307,0.18722489,1.1617594,0.93273248,0.80773374,7,8,48.05978,50.946528,0.68160491,6,3,0.41493334,24.307716,1.3556433,49.762774,0
S010924,L0147,train,8,24,ASSEMBLY_T03,2025-03-21T13:40:00Z,616.84769,15.065861,0.50751481,1.6225851,9.2807988,7.1627432,3.7514855,246.49045,57.33865,1.4981257,176.41824,59.12267,0.30227504,0.09156817,14.975355,10,52.1047,0.52266859,1.6897318,0.94940369,0.86473244,7,3,47.493566,50.651541,0.87495436,7,3,0.52592117,24.37224,0.7636874,49.228686,1
S010925,L0147,train,8,24,ASSEMBLY_T04,2025-03-21T13:50:00Z,617.96189,15.14791,0.58803983,1.983594,8.2776127,6.9710458,3.8386074,247.37445,58.225265,1.4762941,175.88974,63.154413,0.3051306,0.21569766,13.347795,11,52.146845,0.44232333,1.5890724,0.96846957,0.67547425,9,3,47.249738,48.691033,0.86981781,7,0,,,1.181472,49.86762,0
S010926,L0147,train,8,24,ASSEMBLY_T05,2025-03-21T14:00:00Z,620.14369,15.148601,0.45421944,1.1867149,7.8417103,7.0489084,2.4222679,248.06516,56.994147,1.5136122,176.83487,61.96178,0.1480798,0.04332523,12.95358,12,52.375866,0.51507738,1.3888009,1.001177,0.77431954,8,6,48.723809,50.70941,0.88844376,8,2,0.62257161,24.547143,0.90979221,50.534987,0
S010927,L0147,train,8,24,ASSEMBLY_T06,2025-03-21T14:10:00Z,620.2154,15.139631,0.55314308,0.31105143,8.3778706,7.044706,2.1993074,242.68956,60.768049,1.4790494,177.96254,57.805387,0.21032188,0.0576516,9.3937895,13,52.385347,0.46566611,1.5130402,1.0764426,0.74968679,10,0,48.693137,49.862345,0.89068806,8,3,0.63042099,24.318919,1.5328172,50.248942,0
S010928,L0147,train,8,24,ASSEMBLY_T01,2025-03-21T14:20:00Z,619.04469,15.151562,0.42926469,0.62549683,10.138891,7.2586189,3.1441377,246.11015,58.285922,1.5560287,176.80748,60.539609,0.45701958,0.037082217,10.648515,14,52.278383,0.32821421,1.3796843,1.0029227,0.87035126,4,5,46.854468,47.916955,0.69301552,5,1,0.30920365,24.527852,1.3543248,50.353592,0
S010929,L0147,train,8,24,ASSEMBLY_T02,2025-03-21T14:30:00Z,619.19214,15.053367,0.39175842,0.54268252,9.3583963,6.9569148,2.5696587,242.58781,57.782418,1.4885077,177.13072,58.255422,0.21625668,0.056850541,9.537005,15,52.27118,0.35541081,1.3660322,0.96600864,0.76768382,11,4,47.392772,49.459771,0.63957542,6,5,0.34586224,24.22599,1.04778,50.31691,0
S010930,L0147,train,8,24,ASSEMBLY_T03,2025-03-21T14:40:00Z,618.82673,15.023914,0.48465178,1.0397373,9.7057287,7.0349033,3.0402955,247.19568,57.431083,1.4774561,175.19605,55.798434,0.3532497,0.19190593,14.409689,16,52.353079,0.28367749,1.264398,0.92318246,0.81361414,9,7,47.830689,49.762287,0.69211843,7,2,0.28029409,24.061505,1.0560319,50.119342,0
S010931,L0147,train,8,24,ASSEMBLY_T04,2025-03-21T14:50:00Z,620.25362,15.151165,0.61180602,0.50379545,8.8548693,6.8647425,3.2339728,245.28994,58.577217,1.5345858,175.17419,61.004058,0.340002,0.17465671,13.238761,17,52.334813,0.32702028,1.4425563,0.96331616,0.68623364,5,4,48.409198,51.394374,0.83648323,8,2,0.39768222,24.325895,1.2419378,49.840195,0
S010932,L0147,train,8,24,ASSEMBLY_T05,2025-03-21T15:00:00Z,618.03964,15.097288,0.5393133,0.5159376,10.254965,7.1444587,2.5349767,243.00372,50.965384,1.5188601,176.04431,58.131986,0.25512629,0.17998269,11.672238,18,52.088029,0.37344584,1.1577101,0.95021508,0.82293302,6,4,48.375403,49.362618,0.7716481,7,2,0.35898383,24.166933,1.6709625,50.856032,0
S010933,L0147,train,8,24,ASSEMBLY_T06,2025-03-21T15:10:00Z,620.01952,15.009123,0.46476235,0.18676647,9.0096966,7.0744389,3.1935684,245.16114,58.012404,1.386614,176.66576,61.978281,0.23341075,0.14503737,10.169888,19,52.414986,0.41349431,1.9235152,1.0110019,0.83673058,5,7,47.221844,48.717271,0.99514833,7,1,0.31667839,24.141848,0.85867758,50.422427,0
S010934,L0147,train,8,24,ASSEMBLY_T01,2025-03-21T15:20:00Z,618.85277,15.02089,0.58034637,0.53647391,9.2864327,7.3350394,3.1926342,244.56102,56.154935,1.4016124,175.56497,61.540659,0.21591083,0.075656511,10.38713,20,52.306485,0.68076727,1.5844736,1.0066348,0.76082556,14,4,47.4194,50.202839,0.89557715,6,4,0.30287457,23.983838,0.98641452,50.049773,1
S010935,L0147,train,8,24,ASSEMBLY_T02,2025-03-21T15:30:00Z,618.63702,15.087952,0.47273515,0.46214698,7.2044444,6.7994138,2.0759714,245.98473,55.339632,1.5167013,173.07438,62.982534,0.092104741,0.062059797,7.8853672,21,52.410835,0.34039188,1.6887035,0.98083368,0.75771251,6,5,48.11483,50.237696,0.86008749,7,2,1.4027713,24.311922,1.6236981,49.191305,0
S010936,L0147,train,8,24,ASSEMBLY_T03,2025-03-21T15:40:00Z,622.45855,15.148822,0.7007425,2.2615847,9.1811349,7.1116682,3.1207309,246.19571,54.502206,1.4148546,173.21506,57.36921,0.40484582,0.067366277,11.883489,22,52.593823,0.5703901,1.7706656,1.086295,0.77620639,7,3,46.72189,48.23733,0.98545174,7,1,0.65640856,24.564437,1.0472694,49.730161,0
S010937,L0147,train,8,24,ASSEMBLY_T04,2025-03-21T15:50:00Z,617.20583,14.946296,0.55730069,0.72225046,8.352572,7.3454972,2.739863,246.03242,51.783805,1.5212663,173.50426,56.571381,0.18855764,0.13090929,13.413218,23,52.10374,0.30826588,1.2241017,0.93360361,0.73110994,11,5,47.982843,49.69184,0.66107781,8,0,,,1.1940658,50.27475,0
S010938,L0147,train,8,24,ASSEMBLY_T05,2025-03-21T16:00:00Z,618.66987,15.066791,0.56072908,1.0130224,8.3515497,6.8523821,2.8416988,242.33518,48.217991,1.6393616,176.67347,59.731262,0.59714507,0.11833725,12.212366,24,52.273467,0.22064764,1.241384,0.92615025,0.75671195,7,2,48.391586,50.451785,0.65336575,6,3,0.25662897,24.223165,1.0902565,50.245665,1
S010939,L0147,train,8,24,ASSEMBLY_T06,2025-03-21T16:10:00Z,619.38747,15.143738,0.43368789,0.15080223,8.9317705,6.9335383,2.4137935,245.04176,52.684799,1.5840735,175.28113,60.223037,0.22946874,0.11577935,11.168337,25,52.169809,0.40069195,1.7424448,1.0364953,0.77245712,7,8,47.567889,49.581441,0.88289585,8,4,1.1384311,24.369991,0.85134491,50.597103,0
S010940,L0147,train,8,24,ASSEMBLY_T01,2025-03-21T16:20:00Z,619.3772,15.084486,0.52170813,0.71669051,8.6837364,7.5572948,3.5867541,246.59866,58.923647,1.5357569,175.36119,63.767557,0.37280563,0.16159471,12.394062,26,52.353153,0.24865772,1.2597721,1.0355416,0.92468708,8,8,47.650162,50.404989,0.75403852,6,2,0.39331808,24.489218,1.0282575,49.817534,0
S010941,L0147,train,8,24,ASSEMBLY_T02,2025-03-21T16:30:00Z,618.00883,15.013308,0.53354401,1.2290639,7.1735205,7.1466159,2.2881958,245.48009,54.875599,1.5458387,177.9073,58.664326,0.16647931,0.11083139,11.173866,27,52.267893,0.23482712,1.535499,0.93919119,0.74481465,11,3,47.733737,50.152244,0.71481897,7,3,0.53499703,24.367422,0.78679864,50.137826,0
S010942,L0147,train,8,24,ASSEMBLY_T03,2025-03-21T16:40:00Z,619.19524,15.060319,0.48525005,0.95594844,10.69847,6.9998528,3.0519513,248.85868,58.519803,1.4501834,176.16742,57.631039,0.29469582,0.10183085,12.833341,28,52.379156,0.52527413,1.6684002,0.99107767,0.84817853,10,6,47.53007,49.797393,0.86921785,5,4,0.41380241,24.157565,1.1297538,49.945078,0
S010943,L0147,train,8,24,ASSEMBLY_T04,2025-03-21T16:50:00Z,618.40324,15.07516,0.28142233,0.032947993,7.9655514,7.0475958,3.0055432,246.33031,53.777584,1.4416651,173.88512,58.500122,0.29226254,0.088668704,11.52782,29,52.285319,0.43425496,1.7388611,1.0921377,0.75248005,10,1,48.219693,50.69137,0.82227955,8,3,0.62567601,24.351988,0.90718045,49.659501,0
S010944,L0147,train,8,24,ASSEMBLY_T05,2025-03-21T17:00:00Z,620.41411,15.27338,0.39954318,1.1176255,7.8894431,7.1333074,2.342644,242.86008,54.965372,1.3912924,174.52576,60.341555,0.074255974,0.061474729,11.471828,30,52.391406,0.2922296,2.0553189,1.0293154,0.81061252,4,4,47.64305,48.845895,1.0157751,8,2,0.50776567,24.389043,1.3717444,49.685867,0
S010945,L0147,train,8,24,ASSEMBLY_T06,2025-03-21T17:10:00Z,620.30665,15.181123,0.70663687,0.99625052,9.2909248,6.9291544,2.3463142,245.10313,54.395708,1.4896594,174.53034,58.022178,0.14002186,0.062455514,9.0437699,31,52.317191,0.29477163,1.1862472,1.0325461,0.84797111,7,8,48.171295,50.256623,0.70387966,8,0,,,1.4829939,50.327745,0
S010946,L0147,train,8,24,ASSEMBLY_T01,2025-03-21T17:20:00Z,617.71221,14.924823,0.50807448,0.21917529,8.7677942,7.1881953,3.410406,246.3,57.604485,1.5365277,175.62195,59.667873,0.23293474,0.044546612,10.40906,32,52.260361,0.3147028,0.93744872,0.98171241,0.78413736,11,8,48.788883,51.306776,0.73737709,7,0,,,1.092033,49.950855,0
S010947,L0147,train,8,24,ASSEMBLY_T02,2025-03-21T17:30:00Z,618.6037,15.103857,0.72866771,1.5088512,7.1245422,7.0630785,2.2540621,246.00438,52.762893,1.5641453,175.85945,61.46541,0.10751876,0.044265514,11.710314,33,52.233964,0.28941714,1.2132231,1.0011244,0.96854964,17,9,47.773815,50.420847,0.787529,6,3,0.32711648,24.322115,1.1972826,50.139489,0
S010948,L0147,train,8,24,ASSEMBLY_T03,2025-03-21T17:40:00Z,620.41353,15.126817,0.55631358,2.0475557,10.747586,7.0546015,3.7757112,248.43194,60.330017,1.5991844,174.02069,58.184007,0.3022229,0.30250868,14.85349,34,52.45054,0.71767966,1.6893476,1.0825323,0.76342633,7,4,48.242327,51.307047,0.97693962,6,2,0.46781558,24.255037,1.4217662,49.678165,0
S010949,L0147,train,8,24,ASSEMBLY_T04,2025-03-21T17:50:00Z,616.13927,14.905288,0.57414333,0.99436009,8.9345379,7.295537,2.4210679,241.85488,51.820136,1.4451987,175.86834,63.340333,0.21536567,0.1000656,13.537509,35,52.133018,0.36806805,1.6242126,1.0020013,0.73901227,15,2,48.052833,49.909035,0.86461807,5,3,0.35155371,23.968411,1.2262804,49.667147,1
S010950,L0147,train,8,24,ASSEMBLY_T05,2025-03-21T18:00:00Z,617.53391,15.065198,0.4093181,1.2339071,9.3593179,6.6635129,2.6073673,246.01137,53.281153,1.5283923,175.5137,59.807508,0.1870775,0.078500667,11.714707,36,52.120357,0.28156728,1.2326494,0.93974186,0.75988296,9,6,47.667881,51.219169,0.76771363,6,4,0.39361084,24.217302,1.1625691,50.28619,1
S010951,L0147,train,8,24,ASSEMBLY_T06,2025-03-21T18:10:00Z,621.94437,15.185003,0.54391002,0.68434586,7.8224222,6.8330545,2.630488,244.29842,55.079338,1.5146396,176.26789,61.153836,0.1625445,0.066931622,9.9870994,37,52.501014,0.2887531,1.5149198,0.97613052,0.82431212,6,5,47.089575,47.997212,0.84334855,7,5,0.78356193,24.333942,1.6078199,50.251064,1
S010952,L0147,train,8,24,ASSEMBLY_T01,2025-03-21T18:20:00Z,617.42487,14.995999,0.42225883,1.6220437,8.4425493,7.2568272,2.8330766,244.68121,60.630212,1.4086577,175.04753,61.06245,0.17096907,0.050625468,11.894928,38,52.077971,0.32523685,1.2043828,0.89724175,0.78263874,4,1,49.411624,51.178821,0.70340568,6,2,0.37003775,24.057122,1.1775704,50.758526,0
S010953,L0147,train,8,24,ASSEMBLY_T02,2025-03-21T18:30:00Z,620.16114,15.081548,0.33796686,0.61332814,8.3048317,6.9747816,2.2400995,242.8068,58.868616,1.4549466,177.34774,57.280884,0.096022666,0.13783033,13.77815,39,52.490666,0.45014744,1.5363567,1.0416659,0.74813651,8,2,49.487801,50.865065,0.80011923,8,2,0.31928834,24.070288,1.2770296,49.951041,1
S010954,L0147,train,8,24,ASSEMBLY_T03,2025-03-21T18:40:00Z,619.80002,15.142247,0.62800455,0.66420832,8.9797756,7.5160476,3.0178322,248.72123,54.942452,1.6984151,178.28542,59.491787,0.32709256,0.096564435,12.471432,40,52.361794,0.14722087,1.4021501,1.0633634,0.70834002,12,7,47.440585,49.165906,0.75781455,8,3,0.58075577,24.341101,1.3354052,49.931175,0
S010955,L0147,train,8,24,ASSEMBLY_T04,2025-03-21T18:50:00Z,618.72186,15.129376,0.54572419,1.3459656,9.1202548,7.0632538,3.3562368,249.08691,54.796308,1.5229537,176.06941,60.960499,0.33534774,0.095779806,12.600207,41,52.203608,0.32679547,1.1521139,0.95269545,0.8090332,3,4,47.793065,49.033983,0.74666032,8,2,0.48022712,24.143826,0.99046707,49.626885,0
S010956,L0147,train,8,24,ASSEMBLY_T05,2025-03-21T19:00:00Z,617.73066,14.994084,0.58891778,1.0684453,6.9442842,6.9285668,1.868466,242.2783,57.76477,1.6262348,175.20523,59.753316,0.091293526,0.17198629,11.419042,42,52.148109,0.39356553,1.1795186,0.97693964,0.79630693,8,3,48.40364,50.325219,0.75757005,6,0,,,1.3982731,49.896984,0
S010957,L0147,train,8,24,ASSEMBLY_T06,2025-03-21T19:10:00Z,618.30828,15.065202,0.54418152,0.9351896,8.0146477,7.2836761,2.2014287,245.39516,53.97159,1.5605912,175.64653,60.085074,0.25613638,0.086085998,12.545494,43,52.228637,0.30825661,1.4076436,1.0866243,0.90462567,11,2,46.853362,48.04914,0.73745937,7,1,0.40396743,24.691977,1.2217672,49.828364,0
S010958,L0148,train,12,36,ASSEMBLY_T04,2025-03-21T15:40:00Z,617.16168,13.123868,0.79228361,2.6356791,9.3440707,7.3334067,2.8469555,244.44064,60.67467,1.565041,175.36787,58.962542,0.17856168,0.11218516,15.497537,25,31.579015,0.43405519,1.6345398,0.97464726,0.89337255,18,7,30.209277,32.137414,0.96192577,11,1,0.47348163,24.552507,1.401206,50.62663,0
S010959,L0148,train,12,36,ASSEMBLY_T05,2025-03-21T15:50:00Z,615.67838,13.189572,0.32756357,0.45700271,8.0971363,7.3326641,2.1521146,246.44705,51.711432,1.5355204,174.36915,58.144977,0.23102965,0.10067412,11.635811,26,31.455545,0.42645622,2.011509,0.99243146,0.91422285,19,10,29.991235,32.617962,0.80584228,10,4,0.75740337,24.57673,1.3212264,49.777015,0
S010960,L0148,train,12,36,ASSEMBLY_T06,2025-03-21T16:00:00Z,617.12633,13.079155,0.66730855,2.0763814,8.9367355,6.9132451,2.6578363,245.97624,53.411658,1.5533989,175.34951,61.032403,0.49290884,0.095808299,12.75292,27,31.616138,0.46322016,1.9455809,1.0111618,0.82952169,12,3,30.149805,31.194947,0.93393696,12,2,1.041229,24.507275,1.3080487,49.942841,0
S010961,L0148,train,12,36,ASSEMBLY_T01,2025-03-21T16:10:00Z,616.19413,13.159444,0.59425778,2.673847,9.5132296,7.4142236,2.683394,248.24651,56.234927,1.3774461,175.7352,58.525495,0.28248139,0.31327816,15.798743,28,31.534448,0.37902776,1.7206274,1.0595432,0.93469362,25,12,29.880272,31.752089,0.90485369,10,4,0.74346883,24.417857,1.0413841,50.502612,0
S010962,L0148,train,12,36,ASSEMBLY_T02,2025-03-21T16:20:00Z,617.78758,13.187345,0.53073165,1.1843535,7.8557313,7.1034226,2.9589911,245.58115,57.644654,1.5013332,175.20754,58.684303,0.39590468,0.15272281,13.028184,29,31.582128,0.36464842,1.6761876,0.93887529,0.91460534,23,10,29.673536,31.469056,0.80030582,10,2,0.3221636,24.22739,1.420864,50.23377,0
S010963,L0148,train,12,36,ASSEMBLY_T03,2025-03-21T16:30:00Z,616.69939,13.200789,0.76935124,3.2610061,8.5557131,7.1683126,4.2192644,244.97616,57.580385,1.7252333,175.89088,58.835062,0.32931173,0.17560921,17.574646,30,31.550638,0.33136838,1.4459156,0.95294052,0.91627671,17,11,29.638722,30.849224,0.89891068,9,2,0.62452954,24.45425,1.2443252,50.075979,0
S010964,L0148,train,12,36,ASSEMBLY_T04,2025-03-21T16:40:00Z,617.28301,13.046224,0.58434128,0.92611431,10.29121,7.0260736,2.8253515,244.16398,53.153859,1.5180168,175.16941,54.964524,0.15363861,0.22435831,15.822862,31,31.649381,0.25118537,1.7469034,1.0833352,0.88688994,14,9,29.81248,31.971397,0.76042829,11,2,0.80742529,24.474078,0.64538645,50.267559,0
S010965,L0148,train,12,36,ASSEMBLY_T05,2025-03-21T16:50:00Z,613.65225,13.098852,0.70429379,0.64450408,8.7232072,7.2545965,2.0740002,242.03348,52.042269,1.5595587,175.35951,60.125765,0.085717233,0.088492872,11.415213,32,31.405662,0.30754692,1.6930062,1.0156045,0.95333949,15,13,29.961301,30.960734,0.81607362,10,3,0.90692795,24.679855,1.3150436,49.755827,1
