stack_id,latent_inherited_cell_faults,latent_inherited_tsv_faults,latent_assembly_state,p_dram_electrical,p_tsv_open_short,p_microbump_open_bridge,p_die_crack,p_warpage,p_underfill_void,p_delamination,fault_dram_electrical,fault_tsv_open_short,fault_microbump_open_bridge,fault_die_crack,fault_warpage,fault_underfill_void,fault_delamination,p_reliability_failure
S006770,0,0,0.40174225,0.0053749269,0.0046534107,0.006587239,0.0020383142,0.0087963724,0.0075780857,0.0051418321,0,0,0,0,0,0,0,0.019376978
S006771,0,0,1.0445919,0.0053547832,0.0048104833,0.0076314234,0.0020748458,0.012939824,0.013092103,0.0055382016,0,0,0,0,0,0,0,0.047439007
S006772,1,0,0.35878037,0.094626402,0.005800898,0.0057716335,0.0022314329,0.0050701364,0.0098517962,0.0041194252,0,0,0,0,0,0,0,0.018893801
S006773,1,0,1.3453882,0.098535987,0.0050521958,0.020206557,0.0024119992,0.017463155,0.009883675,0.0047445869,0,0,0,0,0,0,0,0.059487011
S006774,0,0,0.72008631,0.0051869148,0.0067396706,0.0067381597,0.001938364,0.0092732889,0.009525602,0.0054131881,0,0,0,0,0,0,0,0.024912351
S006775,0,0,0.1054579,0.0051007394,0.0043730115,0.00862039,0.0016393718,0.0049616177,0.0083210794,0.0038229666,0,0,0,0,0,0,0,0.012251279
S006776,0,0,0.41531009,0.004974836,0.0039627128,0.006361952,0.0016591553,0.011291622,0.010251104,0.0039814,0,0,0,0,0,0,0,0.03196166
S006777,0,0,1.0581598,0.0054208935,0.0068785346,0.0086924377,0.0022141226,0.015591631,0.0089977449,0.0052666849,0,0,0,0,0,0,0,0.039283758
S006778,0,0,0.37234821,0.0052062706,0.0041561943,0.0068121803,0.001796361,0.0083188084,0.0075366299,0.0045725349,0,0,0,0,0,0,0,0.017745145
S006779,0,0,1.358956,0.0049583335,0.004424625,0.015097453,0.0021572795,0.019845612,0.010895059,0.0058223402,0,0,0,0,0,1,0,0.058633153
S006780,0,0,0.73365415,0.0054291021,0.0048891134,0.0072096039,0.0021684063,0.0060665027,0.010607582,0.0043045102,0,0,0,0,0,0,0,0.019051242
S006781,0,0,0.11902574,0.0050410892,0.0043673022,0.0064084033,0.0017783214,0.0059929235,0.0085637983,0.0038253579,0,0,0,0,0,0,0,0.015206675
S006782,0,0,0.42887793,0.0054480746,0.0058432966,0.0064828656,0.0018344869,0.0063880689,0.009826196,0.0037736957,0,0,0,0,0,0,0,0.018738411
S006783,0,0,1.0717276,0.0050383761,0.0045128713,0.010496417,0.0021921074,0.010257552,0.0098509186,0.0042156031,0,0,0,0,0,0,0,0.028021294
S006784,0,0,0.38591605,0.0049169816,0.0041157684,0.0091195581,0.0018528845,0.013481868,0.0074793267,0.0042423714,0,0,0,0,0,0,0,0.026429979
S006785,0,0,1.3725239,0.0053865762,0.0045471,0.011870301,0.0020326995,0.016718667,0.010230103,0.005447886,0,0,0,0,0,0,0,0.046773885
S006786,0,0,0.74722199,0.0056716261,0.0052562786,0.0094708861,0.0023405175,0.019292902,0.0084728369,0.0059134196,0,0,0,0,0,0,0,0.042747055
S006787,0,0,-0.31966773,0.0052274247,0.0046709744,0.0055403154,0.0021483385,0.0057748317,0.0072822198,0.0039010667,0,0,0,0,0,0,0,0.01269094
S006788,0,0,-0.0098155377,0.0052788359,0.0049514904,0.0060125044,0.0016572499,0.0026214885,0.0075155716,0.0037224578,0,0,0,0,0,0,0,0.0060020627
S006789,0,0,0.63303413,0.0051947969,0.0047094875,0.0092572483,0.0021807105,0.0096528967,0.01044777,0.0049012945,0,0,0,0,0,0,0,0.03019592
S006790,0,0,-0.05277742,0.0050626499,0.0045162094,0.0057006717,0.0018156882,0.0086924534,0.01045443,0.0037118614,0,0,0,0,0,0,0,0.024752354
S006791,0,0,0.93383041,0.0047225255,0.0042738495,0.0095412046,0.0025409293,0.0063407785,0.0079139257,0.004563985,0,0,0,0,0,0,0,0.014141206
S006792,0,0,0.30852852,0.0051531347,0.0046500126,0.0073771492,0.0018129482,0.011961803,0.0095229884,0.0044737876,0,0,0,0,0,0,0,0.032364969
S006793,0,0,-0.30609989,0.0054581118,0.0049183177,0.0043151591,0.0016547,0.0052852179,0.0077117424,0.0041433951,0,0,0,0,0,0,0,0.011515902
S006794,0,0,0.0037523015,0.0052253737,0.0049063534,0.0054853618,0.0016624303,0.002445185,0.0076282683,0.0037872278,0,0,0,0,0,0,0,0.0058203916
S006795,0,0,0.64660197,0.0055350281,0.0044772183,0.0081760171,0.0022027031,0.0068785081,0.011838594,0.0039426441,0,0,0,0,0,0,0,0.024844968
S006796,0,0,-0.039209581,0.0048609935,0.0049067377,0.0056242391,0.0015098723,0.0039726794,0.0095307785,0.0034431592,0,0,0,0,0,0,0,0.01116975
S006797,0,0,0.94739825,0.0052061743,0.0047426641,0.0078875976,0.0021957273,0.026414664,0.0087623161,0.0046525777,0,0,0,0,0,0,0,0.062715235
S006798,0,0,0.32209636,0.0053501414,0.0043622954,0.0095972059,0.0015341498,0.0096406982,0.007457805,0.0039689681,0,0,0,0,0,0,0,0.019719265
S006799,0,0,-0.29253205,0.0046309854,0.0044348444,0.0059488172,0.0013504201,0.0065964161,0.0075199353,0.0036173908,0,0,0,0,0,0,0,0.013925896
S006800,1,0,0.017320141,0.09799677,0.0041643093,0.0056862452,0.001533537,0.0068758989,0.0068542513,0.004120683,0,0,0,0,0,0,0,0.015993829
S006801,0,0,0.66016981,0.0052889337,0.0043006356,0.0080203598,0.0017349985,0.016383665,0.0086369498,0.005211656,0,0,0,0,0,0,0,0.039107105
S006802,0,0,-0.025641742,0.0051044108,0.0042996176,0.0057620904,0.0016718711,0.0066926702,0.0081958368,0.0040427343,0,0,0,0,0,0,0,0.017019252
S006803,0,0,0.96096609,0.0050943393,0.0048620031,0.0088367698,0.0018469357,0.0095446628,0.0097317288,0.0045683555,0,0,0,0,0,0,0,0.025675451
S006804,0,0,0.3356642,0.0051110837,0.0043457871,0.0066180269,0.0017311366,0.024255827,0.0073996172,0.0042651209,0,0,0,0,0,0,0,0.046810744
S006805,0,0,-0.27896421,0.0052120211,0.0046093244,0.0053119443,0.0018394199,0.0038514893,0.0089287097,0.0038606385,0,0,0,0,0,0,0,0.010340538
S006806,0,0,0.03088798,0.0051397493,0.0042494292,0.0075345265,0.0015515098,0.0064721684,0.015144632,0.0039668943,0,0,0,0,0,0,0,0.031909344
S006807,0,0,0.67373764,0.0052893548,0.0047142934,0.0088646081,0.001728167,0.0055457459,0.0099176712,0.0041239538,0,0,0,0,0,0,0,0.01694185
S006808,0,0,-0.012073902,0.0053360908,0.0050154661,0.0059273198,0.0014658482,0.0060288937,0.0068546324,0.0042465011,0,0,0,0,0,0,0,0.011350278
S006809,0,0,0.97453393,0.0053795526,0.003965298,0.011581336,0.0018855022,0.014212647,0.014771534,0.005010713,0,0,0,0,0,0,0,0.064966005
S006810,0,0,0.34923204,0.0050960291,0.0043787649,0.0062092313,0.0021639733,0.012859396,0.0090889771,0.0043260896,0,0,0,0,0,0,0,0.03378247
S006811,0,0,-0.26539637,0.0049502157,0.0041797005,0.0049570688,0.0017005468,0.0048510154,0.0084757758,0.0054494037,0,0,0,0,0,0,0,0.012807112
S006812,0,0,0.044455819,0.0051677872,0.005042606,0.0062092448,0.0019383226,0.0097636677,0.0074944784,0.0046025575,0,0,0,0,0,0,0,0.02025679
S006813,0,0,0.68730548,0.0051742714,0.0044171506,0.0083244261,0.0018611691,0.0084345342,0.010992205,0.0040447761,0,0,0,0,0,0,0,0.027381893
S006814,0,0,0.0014939368,0.0051848673,0.00452966,0.0066460203,0.0017899986,0.0029114675,0.0074086051,0.0037899072,0,0,0,0,0,0,0,0.0066863045
S006815,0,0,0.98810177,0.0050289208,0.0041565089,0.0099862398,0.0023374468,0.018630004,0.0097825164,0.0046031812,0,0,0,0,0,0,0,0.049265325
S006816,0,0,0.36279988,0.0054060099,0.0044519891,0.0080231796,0.0016018465,0.0097324533,0.0080712967,0.0043855791,0,0,0,0,0,0,0,0.022793319
S006817,0,0,-0.25182853,0.0052247548,0.0044393815,0.0062496451,0.0017015164,0.0019930741,0.006829139,0.0038251413,0,0,0,0,0,0,0,0.0041313265
S006818,0,0,0.058023658,0.0054385272,0.0046963482,0.0068674345,0.0016713371,0.004990539,0.0076900144,0.003979893,0,0,0,0,0,0,0,0.010769814
S006819,0,0,0.70087332,0.0055128566,0.0042367208,0.009941206,0.0020369955,0.01197813,0.0092291173,0.0062119259,0,0,0,0,0,0,0,0.030977905
S006820,0,0,0.015061776,0.0050273817,0.0045955013,0.0054999836,0.001750751,0.01111859,0.0078086984,0.0042725893,0,0,0,0,0,0,0,0.023841063
S006821,0,0,1.0016696,0.0051505634,0.0038870192,0.010463566,0.0017377201,0.018075419,0.0077423882,0.0046551384,0,0,0,0,0,0,0,0.037466837
S006822,0,0,0.37636772,0.0049644448,0.0042426994,0.0079570969,0.0019133729,0.010128115,0.0079481226,0.004190564,0,0,0,0,0,0,0,0.023728496
S006823,0,0,-0.2382607,0.0049118487,0.0039922068,0.0049678219,0.0018603438,0.0036781489,0.0092839011,0.0034789688,0,0,0,0,0,0,0,0.010540186
S006824,0,0,0.071591497,0.0059489111,0.0056156152,0.0050444294,0.0016043896,0.0036713209,0.0090534158,0.0040999687,0,0,0,0,0,0,0,0.010293513
S006825,0,0,0.71444116,0.005239623,0.0041612524,0.011530792,0.002033911,0.026903032,0.0090691489,0.0046300633,0,0,0,0,0,0,0,0.064531938
S006826,0,0,0.028629615,0.0055898028,0.0046856628,0.0084908017,0.0014553233,0.0047155886,0.010127575,0.0041077426,0,0,1,0,0,0,0,0.015818455
S006827,0,0,1.0152374,0.0052175643,0.0047439701,0.0082001004,0.0020434216,0.011089802,0.015067549,0.0049077395,0,0,0,0,0,0,0,0.051776618
S006828,0,0,0.38993556,0.0049606639,0.0041685181,0.006026865,0.0019999785,0.0020539056,0.010705992,0.0039756053,0,0,0,0,0,0,0,0.0075221511
S006829,0,0,-0.22469286,0.0050327887,0.0041436013,0.0057768991,0.001969171,0.0071613117,0.0079617165,0.003851669,0,0,0,0,0,0,0,0.01625503
S006830,0,0,0.085159337,0.0052003474,0.0042529795,0.0050566558,0.0017016171,0.0053115755,0.0098979859,0.0040477231,0,0,0,0,0,0,0,0.016290928
S006831,0,0,0.728009,0.0050390895,0.0042755817,0.0091507839,0.0019418199,0.0061610544,0.0091708377,0.004486751,0,0,0,0,0,0,0,0.017274781
S006832,0,0,0.042197454,0.0051810206,0.0043512486,0.0054259301,0.0014343087,0.004823826,0.0070552725,0.0037073937,0,0,0,0,0,0,0,0.0095467281
S006833,0,0,1.0288053,0.0052035314,0.0043446958,0.011590441,0.0018627725,0.0092962429,0.0082911971,0.00446814,0,0,0,0,0,0,0,0.021376806
S006834,0,0,0.4035034,0.0055257298,0.0045312572,0.0067639233,0.001723832,0.0071239072,0.0096755671,0.0048005454,0,0,0,0,0,0,0,0.019951318
S006835,0,0,-0.21112502,0.0054039962,0.0046845186,0.0048731888,0.0018846432,0.0046697856,0.0078556111,0.0038315125,0,0,0,0,0,0,0,0.010775814
S006836,0,0,0.098727176,0.0051650667,0.0042447905,0.0059159059,0.0016458027,0.0041635317,0.0073978335,0.0039556181,0,0,0,0,0,0,0,0.009596832
S006837,0,0,0.74157684,0.0050470631,0.0041212777,0.008766833,0.0020438642,0.01182547,0.010868756,0.0044708067,0,0,0,0,0,0,0,0.038346973
S006838,0,0,0.055765294,0.0053009628,0.0046841059,0.0058810396,0.0019394168,0.0095807247,0.011517548,0.0051337153,0,0,0,0,0,0,0,0.033479994
S006839,0,0,1.0423731,0.0053005924,0.0041201115,0.011120933,0.0021563825,0.018550957,0.012834326,0.0049616,0,0,0,0,0,0,0,0.069344223
S006840,0,0,0.41707124,0.0051478811,0.0047957283,0.0071078544,0.0019396793,0.0082071026,0.006972883,0.0040622494,0,0,1,0,0,0,0,0.015452108
S006841,0,0,-0.19755718,0.0049254182,0.0091612988,0.00759438,0.0015737207,0.002991627,0.0072030476,0.0038493511,0,0,0,0,0,0,0,0.006136897
S006842,0,0,0.11229502,0.0049098108,0.0045753162,0.0068294197,0.0015678049,0.0071826608,0.0084703377,0.0037719629,0,0,0,0,0,0,0,0.018018406
S006843,0,0,0.75514468,0.0050602087,0.0047424532,0.0090519572,0.0018134218,0.022125732,0.0087797201,0.0049012502,0,0,0,0,0,0,0,0.052206934
S006844,0,0,0.069333133,0.0056960936,0.004171309,0.0058090474,0.0017796828,0.004051107,0.0073728088,0.00437588,0,0,0,0,0,0,0,0.0088223319
S006845,0,0,1.055941,0.005038207,0.0045186395,0.0098966631,0.0022537233,0.013037703,0.011089114,0.0054127786,0,0,0,0,0,1,0,0.041901496
S006846,0,0,0.43063908,0.0053178872,0.0043808821,0.0071480174,0.0018731919,0.0036300383,0.0075183576,0.0040712525,0,0,0,0,0,0,0,0.0081910993
S006847,0,0,-0.18398934,0.0052130278,0.0044108136,0.0058348485,0.0016632358,0.004862069,0.007484932,0.0035639699,0,0,0,0,0,0,0,0.010228078
S006848,1,0,0.12586285,0.10252469,0.0049793305,0.0052199612,0.0017861003,0.0055616886,0.0075714965,0.0036940989,0,0,0,0,0,0,0,0.014949194
S006849,0,0,0.76871252,0.0053594872,0.0047601723,0.011697368,0.0021926102,0.015805216,0.010850651,0.0047894964,0,0,0,0,0,0,0,0.046900555
S006850,0,0,0.082900972,0.0055077529,0.0042205709,0.0069161235,0.0020221961,0.012936969,0.0099089393,0.004337227,0,0,0,0,0,0,0,0.037716122
S006851,0,0,1.0695088,0.0049484217,0.004471901,0.01391587,0.0020384626,0.010317595,0.0089009692,0.0046130301,0,0,0,0,0,0,0,0.025726141
S006852,0,0,0.44420692,0.005463042,0.0040490613,0.00885076,0.0015829698,0.0087049363,0.0084551483,0.0041974104,0,0,0,0,0,0,0,0.021369379
S006853,0,0,-0.1704215,0.0055628368,0.0045083257,0.006259764,0.0017495378,0.0087190428,0.0070753826,0.004291336,0,0,0,0,1,0,0,0.018143896
S006854,0,0,0.13943069,0.0055368534,0.0047532538,0.00596878,0.0016247324,0.0038246098,0.007285175,0.0035945138,0,0,0,0,0,0,0,0.0082398402
S006855,0,0,0.78228036,0.0051261155,0.0044642731,0.0076781821,0.0020569248,0.0059167701,0.0079928421,0.0042711828,0,0,0,0,0,0,0,0.013300656
S006856,0,0,-0.19313868,0.005301416,0.0042719098,0.0073416554,0.0016156797,0.0074851352,0.0086753156,0.0049078258,0,0,0,0,0,0,0,0.019066795
S006857,1,0,0.11671352,0.097509576,0.00475976,0.0068495319,0.0017550491,0.0045761551,0.0095272448,0.0038937075,0,0,0,0,0,0,0,0.016176809
S006858,0,0,0.75956318,0.0051337507,0.0044805472,0.0084209487,0.0018377695,0.017815482,0.014663299,0.0094202041,0,0,0,0,1,0,0,0.076606505
S006859,0,0,0.073751633,0.0051057017,0.0042424741,0.0057755124,0.0017203849,0.0048378327,0.0081268911,0.0036780957,0,0,0,0,0,0,0,0.011675293
S006860,0,0,1.0603595,0.0051761745,0.004133826,0.012191584,0.0018547828,0.008761306,0.010391654,0.0044504793,0,0,0,0,0,0,0,0.027090475
S006861,0,0,0.43505758,0.0052013017,0.004366677,0.0075698912,0.0016306904,0.010774983,0.010127862,0.0046672766,0,0,0,0,0,0,0,0.031923151
S006862,0,0,-0.17957084,0.0052220212,0.0043224463,0.0083688755,0.0016479925,0.0027088585,0.0064928827,0.0034719669,0,0,0,0,0,0,0,0.0050433112
S006863,0,0,0.13028135,0.0053170122,0.0048561868,0.0081574968,0.0019850101,0.013312456,0.0090806838,0.0040015259,0,0,0,0,0,0,0,0.035050024
S006864,0,0,0.77313102,0.0055989325,0.0045938656,0.0083551236,0.0023446922,0.011850723,0.0099692121,0.0040917212,0,0,0,0,0,0,0,0.032213726
S006865,0,0,0.087319472,0.0051170499,0.0044032124,0.0058026765,0.0018689497,0.0048772552,0.0086475601,0.0050214788,0,0,0,0,0,0,0,0.012110891
S006866,0,0,1.0739273,0.0052279339,0.0058907647,0.010702629,0.0025638664,0.013838603,0.011403449,0.0055067612,0,0,0,0,0,0,0,0.045985189
S006867,0,0,0.44862542,0.0051653479,0.0047596898,0.0073664131,0.0018239219,0.0062136668,0.00816223,0.0044402905,0,0,0,0,0,0,0,0.013867757
S006868,0,0,-0.166003,0.0053251262,0.0053771432,0.0042929453,0.0018310028,0.0091246472,0.0072152844,0.0038459194,0,0,0,0,0,0,0,0.018760485
S006869,0,0,0.14384919,0.0054411432,0.005039175,0.0078868854,0.0015386568,0.0058164692,0.0081658786,0.0036824145,0,0,0,0,0,0,0,0.01365711
S006870,0,0,0.78669886,0.0051242956,0.0044247948,0.0086544706,0.0023501346,0.0078107206,0.0095875291,0.0044951012,0,0,0,0,0,0,0,0.022923577
S006871,0,0,0.10088731,0.0054745433,0.0054218744,0.0044459642,0.0017512465,0.0043582535,0.010339721,0.0042920783,0,0,0,0,0,0,0,0.013560444
S006872,0,0,1.0874951,0.0051468673,0.0045617358,0.01160294,0.0021172832,0.014716581,0.0097759392,0.0043960578,0,0,0,0,0,0,0,0.040286922
S006873,0,0,0.46219326,0.0051378024,0.0045018814,0.009751373,0.001958217,0.0064895177,0.0088215672,0.0043902128,0,0,0,0,0,0,0,0.017274285
S006874,0,0,-0.15243516,0.0053188141,0.0045954891,0.0046442276,0.001715589,0.0047365276,0.0075827336,0.003781393,0,0,0,0,0,0,0,0.010125572
S006875,0,0,0.15741703,0.0053208798,0.0043910189,0.008304885,0.0017112782,0.0054490948,0.0079309077,0.0037883514,0,0,0,0,0,0,0,0.012496751
S006876,0,0,0.8002667,0.0055830926,0.0049169386,0.014394621,0.0021752618,0.0082374941,0.008166461,0.004052932,0,0,0,0,0,0,0,0.0192524
S006877,0,0,0.11445515,0.0053321769,0.0044198945,0.0055965321,0.0017734728,0.0053954428,0.0077704292,0.0037180123,0,0,0,0,0,0,0,0.01162655
S006878,0,0,1.101063,0.005288377,0.0042505964,0.013596505,0.0022802356,0.011213442,0.010999681,0.0047073853,0,0,0,0,0,0,0,0.035214993
S006879,0,0,0.47576109,0.0054176339,0.0044637052,0.007156636,0.001883896,0.0099090841,0.0096897655,0.0054096078,0,0,0,0,0,0,0,0.028034158
S006880,0,0,-0.13886732,0.0056988694,0.0044836366,0.0058459312,0.0016335305,0.0039428082,0.0083213066,0.0034133502,0,0,0,0,0,0,0,0.0095794448
S006881,0,0,0.17098487,0.0051984291,0.0049863053,0.0052956369,0.0016749264,0.010470362,0.009837389,0.0044683535,0,0,0,0,0,0,0,0.029586493
S006882,0,0,0.81383454,0.0054313738,0.0045658432,0.0074990739,0.0019796855,0.011747831,0.0079294997,0.0041833724,0,0,0,0,0,0,0,0.026029006
S006883,0,0,0.12802299,0.005310938,0.0042163779,0.0052105371,0.0019100119,0.0029755001,0.007030417,0.0039548109,0,0,0,0,0,0,0,0.0065241193
S006884,0,0,1.1146308,0.0053232007,0.0045578239,0.011278516,0.0025020102,0.019893954,0.012365028,0.005208996,1,0,0,0,0,0,0,0.071408691
S006885,1,0,0.48932893,0.1037314,0.0047817712,0.0060965236,0.001978843,0.0030519398,0.0091572639,0.0039486762,0,0,0,0,0,0,0,0.010331434
S006886,0,0,-0.12529948,0.005044583,0.0043775993,0.0048716281,0.0014932986,0.0024357004,0.0082191869,0.0035718133,0,0,0,0,0,0,0,0.0062408359
S006887,0,0,0.18455271,0.0054825345,0.0047607006,0.0061520995,0.0017540717,0.0081554942,0.007106124,0.0048719845,0,0,0,0,0,0,0,0.015929796
S006888,0,0,0.82740238,0.0051635226,0.0047114393,0.0087335829,0.0017746835,0.015162433,0.010793306,0.0050908337,0,0,0,0,0,0,0,0.047329273
S006889,0,0,0.14159083,0.0052341585,0.0043837444,0.005570855,0.0018937168,0.0071707169,0.0071539665,0.0036818436,0,0,0,0,0,0,0,0.014379773
S006890,0,0,1.1281987,0.0052280372,0.0044236436,0.012002127,0.0028490984,0.011893243,0.009244412,0.0045818702,0,0,0,0,0,0,0,0.029327671
S006891,0,0,0.50289677,0.0054309102,0.0047137619,0.0082386217,0.0021646046,0.0041323899,0.010150371,0.0047132083,0,0,0,0,0,0,0,0.013184339
S006892,1,0,-0.11173164,0.10397266,0.0051692433,0.004938998,0.0017584263,0.0043542629,0.0082330969,0.0038491895,0,0,0,0,0,0,0,0.013435172
S006893,0,0,0.19812055,0.0051584405,0.0055614712,0.007644316,0.0018074836,0.0073455986,0.0068224809,0.0042814423,0,0,0,0,0,0,0,0.014853653
S006894,0,0,0.84097021,0.0052023693,0.0042472948,0.0075378568,0.0017963548,0.0099713237,0.026001024,0.0047618481,0,0,0,0,0,0,0,0.085478767
S006895,0,0,0.15515867,0.0053951478,0.0045324447,0.0074456733,0.0021201846,0.0059271167,0.0068949102,0.0040791601,0,0,0,0,0,0,0,0.011826451
S006896,0,0,1.1417665,0.0050072501,0.0045106756,0.010157065,0.0022483118,0.016739906,0.0085477452,0.0056187998,0,0,0,0,0,0,0,0.038477598
S006897,0,0,0.51646461,0.0055628793,0.0043751035,0.0074612776,0.0022685919,0.023239541,0.014479293,0.0041006972,0,0,0,0,0,0,0,0.089535978
S006898,0,0,-0.098163803,0.0054616883,0.0044052207,0.0053195547,0.0016798703,0.0049765807,0.0079675207,0.0036347614,0,0,0,0,0,0,0,0.011473472
S006899,0,0,0.21168839,0.0055370181,0.004762843,0.0081094847,0.0020892619,0.012384718,0.0070443121,0.0038891605,0,0,0,0,0,0,0,0.024056073
S006900,0,0,0.85453805,0.005308913,0.0053427079,0.0085118465,0.0017451139,0.0060845968,0.0086094282,0.0045872987,0,0,0,0,0,0,0,0.015664298
S006901,0,0,0.16872651,0.005347139,0.0042638969,0.0086491544,0.0017762566,0.0079405926,0.008255146,0.0046039053,0,0,0,0,0,0,0,0.018773707
S006902,0,0,1.1553343,0.0054438912,0.0054269778,0.015565101,0.0023473083,0.011539602,0.0090955773,0.0052109361,0,0,0,0,0,0,0,0.03127051
S006903,0,0,0.53003245,0.0051607114,0.0046549728,0.0072185258,0.0017383079,0.0054433611,0.0082849682,0.0043041208,0,0,0,0,0,0,0,0.013590688
S006904,0,0,-0.084595964,0.0047218819,0.0044148294,0.0057644772,0.0016926681,0.0045059809,0.0099040339,0.0036599451,0,0,0,0,0,0,0,0.013475218
S006905,0,0,0.22525623,0.0051441249,0.0046786081,0.005581922,0.0020302523,0.0044360072,0.0070584013,0.0038981662,0,0,0,0,1,0,0,0.0090377645
S006906,0,0,0.86810589,0.004881492,0.0047255076,0.012583336,0.0018647628,0.010395074,0.013221612,0.0044235097,0,0,0,0,0,0,0,0.040957742
S006907,0,0,0.18229435,0.0052354835,0.0041449375,0.0073046701,0.0015305659,0.0031852401,0.0084568518,0.0038183016,0,0,0,0,0,0,0,0.0079507436
S006908,0,0,1.1689022,0.005218865,0.0041548861,0.012965085,0.0022726322,0.010073332,0.0073497307,0.0045716378,0,0,0,0,0,0,0,0.019571897
S006909,0,0,0.54360029,0.0056829087,0.0043992836,0.0085882721,0.0019202559,0.0057420515,0.0071132771,0.0046645177,0,0,0,0,0,0,0,0.012107339
S006910,0,0,-0.071028124,0.0052629638,0.0044196684,0.0047792313,0.0018027809,0.007697012,0.0092799558,0.003924983,0,0,0,0,0,0,0,0.020298291
S006911,0,0,0.23882407,0.0055254063,0.0043026165,0.0064819298,0.0016770613,0.0045163398,0.0070043079,0.0038172879,0,0,0,0,0,0,0,0.0092466034
S006912,0,0,0.88167373,0.004964364,0.0047303957,0.0095816018,0.001812776,0.034100978,0.010462024,0.0045182818,0,0,0,0,0,0,0,0.089961562
S006913,0,0,0.19586219,0.0052761841,0.0050502821,0.0068792148,0.001772064,0.0063485248,0.0079481218,0.0036376909,0,0,0,0,0,0,0,0.013756522
S006914,0,0,1.18247,0.0049543615,0.0041686084,0.012439444,0.001954879,0.01408449,0.014138874,0.0051785842,0,0,0,0,0,0,0,0.056915473
S006915,0,0,0.55716813,0.0055301712,0.0048463086,0.011792186,0.0020467363,0.0098058411,0.011318622,0.004195846,0,0,0,0,0,0,0,0.032593846
S006916,0,0,-0.057460285,0.0051123201,0.0042828347,0.0048620867,0.0016343471,0.0071326903,0.0070632483,0.0040708095,0,0,0,0,0,0,0,0.014138407
S006917,0,0,0.25239191,0.0054275002,0.0043037502,0.0080337788,0.0019649475,0.0052169526,0.0083050147,0.0045532801,0,0,0,0,0,0,0,0.01329753
S006918,0,0,0.89524157,0.0052759046,0.0048899587,0.0072009124,0.0017394906,0.0093316582,0.010571221,0.0044146374,0,0,0,0,0,0,0,0.029340089
S006919,0,0,0.20943003,0.0054234586,0.0050716331,0.006607001,0.0018380766,0.010871671,0.0078441317,0.00394559,0,0,0,0,0,0,0,0.02367423
S006920,0,0,1.1960379,0.0051464453,0.0057059685,0.0077983659,0.0028804625,0.0075967554,0.012110709,0.0048668105,0,0,0,0,0,0,0,0.027679148
S006921,1,0,0.57073597,0.094392299,0.005177254,0.0069082579,0.0019708692,0.0060543137,0.0082010955,0.0046134757,1,0,0,0,0,0,0,0.017671537
S006922,0,0,-0.043892446,0.0051489228,0.0041271435,0.005477228,0.0018550677,0.0048194411,0.0072095711,0.004619216,0,0,0,0,0,0,0,0.01039992
S006923,0,0,0.26595975,0.0055101805,0.004589704,0.0077540263,0.0016737902,0.018179563,0.009167983,0.0044006963,0,0,0,0,0,0,0,0.045676112
S006924,0,0,0.90880941,0.005522822,0.0055569722,0.010746032,0.0022096434,0.019230905,0.018932831,0.0045604054,0,0,0,0,0,0,0,0.10755318
S006925,0,0,0.22299786,0.0053153845,0.0057830126,0.0070319418,0.0018404472,0.0036450788,0.0072087745,0.0042150594,0,0,0,0,0,0,0,0.0076515203
S006926,0,0,1.2096057,0.0055178173,0.0046976042,0.0075726431,0.0022621867,0.011440932,0.019249812,0.0055357611,0,0,0,0,0,0,0,0.068684721
