wafer_id,lot_id,wafer_slot,wafer_diameter_mm,full_die_sites_on_assumed_grid,sampled_die_sites,stack_layer_count,split,start_time_utc
W003015,L0121,15,300,621,32,8,train,2025-03-02T01:52:00Z
W003016,L0121,16,300,621,32,8,train,2025-03-02T02:00:00Z
W003017,L0121,17,300,621,32,8,train,2025-03-02T02:08:00Z
W003018,L0121,18,300,621,32,8,train,2025-03-02T02:16:00Z
W003019,L0121,19,300,621,32,8,train,2025-03-02T02:24:00Z
W003020,L0121,20,300,621,32,8,train,2025-03-02T02:32:00Z
W003021,L0121,21,300,621,32,8,train,2025-03-02T02:40:00Z
W003022,L0121,22,300,621,32,8,train,2025-03-02T02:48:00Z
W003023,L0121,23,300,621,32,8,train,2025-03-02T02:56:00Z
W003024,L0121,24,300,621,32,8,train,2025-03-02T03:04:00Z
W003025,L0121,25,300,621,32,8,train,2025-03-02T03:12:00Z
W003026,L0122,1,300,621,32,8,train,2025-03-02T12:00:00Z
W003027,L0122,2,300,621,32,8,train,2025-03-02T12:08:00Z
W003028,L0122,3,300,621,32,8,train,2025-03-02T12:16:00Z
W003029,L0122,4,300,621,32,8,train,2025-03-02T12:24:00Z
W003030,L0122,5,300,621,32,8,train,2025-03-02T12:32:00Z
W003031,L0122,6,300,621,32,8,train,2025-03-02T12:40:00Z
W003032,L0122,7,300,621,32,8,train,2025-03-02T12:48:00Z
W003033,L0122,8,300,621,32,8,train,2025-03-02T12:56:00Z
W003034,L0122,9,300,621,32,8,train,2025-03-02T13:04:00Z
W003035,L0122,10,300,621,32,8,train,2025-03-02T13:12:00Z
W003036,L0122,11,300,621,32,8,train,2025-03-02T13:20:00Z
W003037,L0122,12,300,621,32,8,train,2025-03-02T13:28:00Z
W003038,L0122,13,300,621,32,8,train,2025-03-02T13:36:00Z
W003039,L0122,14,300,621,32,8,train,2025-03-02T13:44:00Z
W003040,L0122,15,300,621,32,8,train,2025-03-02T13:52:00Z
W003041,L0122,16,300,621,32,8,train,2025-03-02T14:00:00Z
W003042,L0122,17,300,621,32,8,train,2025-03-02T14:08:00Z
W003043,L0122,18,300,621,32,8,train,2025-03-02T14:16:00Z
W003044,L0122,19,300,621,32,8,train,2025-03-02T14:24:00Z
W003045,L0122,20,300,621,32,8,train,2025-03-02T14:32:00Z
W003046,L0122,21,300,621,32,8,train,2025-03-02T14:40:00Z
W003047,L0122,22,300,621,32,8,train,2025-03-02T14:48:00Z
W003048,L0122,23,300,621,32,8,train,2025-03-02T14:56:00Z
W003049,L0122,24,300,621,32,8,train,2025-03-02T15:04:00Z
W003050,L0122,25,300,621,32,8,train,2025-03-02T15:12:00Z
W003051,L0123,1,300,621,32,12,train,2025-03-03T00:00:00Z
W003052,L0123,2,300,621,32,12,train,2025-03-03T00:08:00Z
W003053,L0123,3,300,621,32,12,train,2025-03-03T00:16:00Z
W003054,L0123,4,300,621,32,12,train,2025-03-03T00:24:00Z
W003055,L0123,5,300,621,32,12,train,2025-03-03T00:32:00Z
W003056,L0123,6,300,621,32,12,train,2025-03-03T00:40:00Z
W003057,L0123,7,300,621,32,12,train,2025-03-03T00:48:00Z
W003058,L0123,8,300,621,32,12,train,2025-03-03T00:56:00Z
W003059,L0123,9,300,621,32,12,train,2025-03-03T01:04:00Z
W003060,L0123,10,300,621,32,12,train,2025-03-03T01:12:00Z
W003061,L0123,11,300,621,32,12,train,2025-03-03T01:20:00Z
W003062,L0123,12,300,621,32,12,train,2025-03-03T01:28:00Z
W003063,L0123,13,300,621,32,12,train,2025-03-03T01:36:00Z
W003064,L0123,14,300,621,32,12,train,2025-03-03T01:44:00Z
W003065,L0123,15,300,621,32,12,train,2025-03-03T01:52:00Z
W003066,L0123,16,300,621,32,12,train,2025-03-03T02:00:00Z
W003067,L0123,17,300,621,32,12,train,2025-03-03T02:08:00Z
W003068,L0123,18,300,621,32,12,train,2025-03-03T02:16:00Z
W003069,L0123,19,300,621,32,12,train,2025-03-03T02:24:00Z
W003070,L0123,20,300,621,32,12,train,2025-03-03T02:32:00Z
W003071,L0123,21,300,621,32,12,train,2025-03-03T02:40:00Z
W003072,L0123,22,300,621,32,12,train,2025-03-03T02:48:00Z
W003073,L0123,23,300,621,32,12,train,2025-03-03T02:56:00Z
W003074,L0123,24,300,621,32,12,train,2025-03-03T03:04:00Z
W003075,L0123,25,300,621,32,12,train,2025-03-03T03:12:00Z
W003076,L0124,1,300,621,32,8,train,2025-03-03T12:00:00Z
W003077,L0124,2,300,621,32,8,train,2025-03-03T12:08:00Z
W003078,L0124,3,300,621,32,8,train,2025-03-03T12:16:00Z
W003079,L0124,4,300,621,32,8,train,2025-03-03T12:24:00Z
W003080,L0124,5,300,621,32,8,train,2025-03-03T12:32:00Z
W003081,L0124,6,300,621,32,8,train,2025-03-03T12:40:00Z
W003082,L0124,7,300,621,32,8,train,2025-03-03T12:48:00Z
W003083,L0124,8,300,621,32,8,train,2025-03-03T12:56:00Z
W003084,L0124,9,300,621,32,8,train,2025-03-03T13:04:00Z
W003085,L0124,10,300,621,32,8,train,2025-03-03T13:12:00Z
W003086,L0124,11,300,621,32,8,train,2025-03-03T13:20:00Z
W003087,L0124,12,300,621,32,8,train,2025-03-03T13:28:00Z
W003088,L0124,13,300,621,32,8,train,2025-03-03T13:36:00Z
W003089,L0124,14,300,621,32,8,train,2025-03-03T13:44:00Z
W003090,L0124,15,300,621,32,8,train,2025-03-03T13:52:00Z
W003091,L0124,16,300,621,32,8,train,2025-03-03T14:00:00Z
W003092,L0124,17,300,621,32,8,train,2025-03-03T14:08:00Z
W003093,L0124,18,300,621,32,8,train,2025-03-03T14:16:00Z
W003094,L0124,19,300,621,32,8,train,2025-03-03T14:24:00Z
W003095,L0124,20,300,621,32,8,train,2025-03-03T14:32:00Z
W003096,L0124,21,300,621,32,8,train,2025-03-03T14:40:00Z
W003097,L0124,22,300,621,32,8,train,2025-03-03T14:48:00Z
W003098,L0124,23,300,621,32,8,train,2025-03-03T14:56:00Z
W003099,L0124,24,300,621,32,8,train,2025-03-03T15:04:00Z
W003100,L0124,25,300,621,32,8,train,2025-03-03T15:12:00Z
W003101,L0125,1,300,621,32,8,train,2025-03-04T00:00:00Z
W003102,L0125,2,300,621,32,8,train,2025-03-04T00:08:00Z
W003103,L0125,3,300,621,32,8,train,2025-03-04T00:16:00Z
W003104,L0125,4,300,621,32,8,train,2025-03-04T00:24:00Z
W003105,L0125,5,300,621,32,8,train,2025-03-04T00:32:00Z
W003106,L0125,6,300,621,32,8,train,2025-03-04T00:40:00Z
W003107,L0125,7,300,621,32,8,train,2025-03-04T00:48:00Z
W003108,L0125,8,300,621,32,8,train,2025-03-04T00:56:00Z
W003109,L0125,9,300,621,32,8,train,2025-03-04T01:04:00Z
W003110,L0125,10,300,621,32,8,train,2025-03-04T01:12:00Z
W003111,L0125,11,300,621,32,8,train,2025-03-04T01:20:00Z
W003112,L0125,12,300,621,32,8,train,2025-03-04T01:28:00Z
W003113,L0125,13,300,621,32,8,train,2025-03-04T01:36:00Z
W003114,L0125,14,300,621,32,8,train,2025-03-04T01:44:00Z
W003115,L0125,15,300,621,32,8,train,2025-03-04T01:52:00Z
W003116,L0125,16,300,621,32,8,train,2025-03-04T02:00:00Z
W003117,L0125,17,300,621,32,8,train,2025-03-04T02:08:00Z
W003118,L0125,18,300,621,32,8,train,2025-03-04T02:16:00Z
W003119,L0125,19,300,621,32,8,train,2025-03-04T02:24:00Z
W003120,L0125,20,300,621,32,8,train,2025-03-04T02:32:00Z
W003121,L0125,21,300,621,32,8,train,2025-03-04T02:40:00Z
W003122,L0125,22,300,621,32,8,train,2025-03-04T02:48:00Z
W003123,L0125,23,300,621,32,8,train,2025-03-04T02:56:00Z
W003124,L0125,24,300,621,32,8,train,2025-03-04T03:04:00Z
W003125,L0125,25,300,621,32,8,train,2025-03-04T03:12:00Z
W003126,L0126,1,300,621,32,8,train,2025-03-04T12:00:00Z
W003127,L0126,2,300,621,32,8,train,2025-03-04T12:08:00Z
W003128,L0126,3,300,621,32,8,train,2025-03-04T12:16:00Z
W003129,L0126,4,300,621,32,8,train,2025-03-04T12:24:00Z
W003130,L0126,5,300,621,32,8,train,2025-03-04T12:32:00Z
W003131,L0126,6,300,621,32,8,train,2025-03-04T12:40:00Z
W003132,L0126,7,300,621,32,8,train,2025-03-04T12:48:00Z
W003133,L0126,8,300,621,32,8,train,2025-03-04T12:56:00Z
W003134,L0126,9,300,621,32,8,train,2025-03-04T13:04:00Z
W003135,L0126,10,300,621,32,8,train,2025-03-04T13:12:00Z
W003136,L0126,11,300,621,32,8,train,2025-03-04T13:20:00Z
W003137,L0126,12,300,621,32,8,train,2025-03-04T13:28:00Z
W003138,L0126,13,300,621,32,8,train,2025-03-04T13:36:00Z
W003139,L0126,14,300,621,32,8,train,2025-03-04T13:44:00Z
W003140,L0126,15,300,621,32,8,train,2025-03-04T13:52:00Z
W003141,L0126,16,300,621,32,8,train,2025-03-04T14:00:00Z
W003142,L0126,17,300,621,32,8,train,2025-03-04T14:08:00Z
W003143,L0126,18,300,621,32,8,train,2025-03-04T14:16:00Z
W003144,L0126,19,300,621,32,8,train,2025-03-04T14:24:00Z
W003145,L0126,20,300,621,32,8,train,2025-03-04T14:32:00Z
W003146,L0126,21,300,621,32,8,train,2025-03-04T14:40:00Z
W003147,L0126,22,300,621,32,8,train,2025-03-04T14:48:00Z
W003148,L0126,23,300,621,32,8,train,2025-03-04T14:56:00Z
W003149,L0126,24,300,621,32,8,train,2025-03-04T15:04:00Z
W003150,L0126,25,300,621,32,8,train,2025-03-04T15:12:00Z
W003151,L0127,1,300,621,32,8,train,2025-03-05T00:00:00Z
W003152,L0127,2,300,621,32,8,train,2025-03-05T00:08:00Z
W003153,L0127,3,300,621,32,8,train,2025-03-05T00:16:00Z
W003154,L0127,4,300,621,32,8,train,2025-03-05T00:24:00Z
W003155,L0127,5,300,621,32,8,train,2025-03-05T00:32:00Z
W003156,L0127,6,300,621,32,8,train,2025-03-05T00:40:00Z
W003157,L0127,7,300,621,32,8,train,2025-03-05T00:48:00Z
W003158,L0127,8,300,621,32,8,train,2025-03-05T00:56:00Z
W003159,L0127,9,300,621,32,8,train,2025-03-05T01:04:00Z
W003160,L0127,10,300,621,32,8,train,2025-03-05T01:12:00Z
W003161,L0127,11,300,621,32,8,train,2025-03-05T01:20:00Z
W003162,L0127,12,300,621,32,8,train,2025-03-05T01:28:00Z
W003163,L0127,13,300,621,32,8,train,2025-03-05T01:36:00Z
W003164,L0127,14,300,621,32,8,train,2025-03-05T01:44:00Z
W003165,L0127,15,300,621,32,8,train,2025-03-05T01:52:00Z
W003166,L0127,16,300,621,32,8,train,2025-03-05T02:00:00Z
W003167,L0127,17,300,621,32,8,train,2025-03-05T02:08:00Z
W003168,L0127,18,300,621,32,8,train,2025-03-05T02:16:00Z
W003169,L0127,19,300,621,32,8,train,2025-03-05T02:24:00Z
W003170,L0127,20,300,621,32,8,train,2025-03-05T02:32:00Z
W003171,L0127,21,300,621,32,8,train,2025-03-05T02:40:00Z
W003172,L0127,22,300,621,32,8,train,2025-03-05T02:48:00Z
W003173,L0127,23,300,621,32,8,train,2025-03-05T02:56:00Z
W003174,L0127,24,300,621,32,8,train,2025-03-05T03:04:00Z
W003175,L0127,25,300,621,32,8,train,2025-03-05T03:12:00Z
W003176,L0128,1,300,621,32,12,train,2025-03-05T12:00:00Z
W003177,L0128,2,300,621,32,12,train,2025-03-05T12:08:00Z
W003178,L0128,3,300,621,32,12,train,2025-03-05T12:16:00Z
W003179,L0128,4,300,621,32,12,train,2025-03-05T12:24:00Z
W003180,L0128,5,300,621,32,12,train,2025-03-05T12:32:00Z
W003181,L0128,6,300,621,32,12,train,2025-03-05T12:40:00Z
W003182,L0128,7,300,621,32,12,train,2025-03-05T12:48:00Z
W003183,L0128,8,300,621,32,12,train,2025-03-05T12:56:00Z
W003184,L0128,9,300,621,32,12,train,2025-03-05T13:04:00Z
W003185,L0128,10,300,621,32,12,train,2025-03-05T13:12:00Z
W003186,L0128,11,300,621,32,12,train,2025-03-05T13:20:00Z
W003187,L0128,12,300,621,32,12,train,2025-03-05T13:28:00Z
W003188,L0128,13,300,621,32,12,train,2025-03-05T13:36:00Z
W003189,L0128,14,300,621,32,12,train,2025-03-05T13:44:00Z
W003190,L0128,15,300,621,32,12,train,2025-03-05T13:52:00Z
W003191,L0128,16,300,621,32,12,train,2025-03-05T14:00:00Z
W003192,L0128,17,300,621,32,12,train,2025-03-05T14:08:00Z
W003193,L0128,18,300,621,32,12,train,2025-03-05T14:16:00Z
W003194,L0128,19,300,621,32,12,train,2025-03-05T14:24:00Z
W003195,L0128,20,300,621,32,12,train,2025-03-05T14:32:00Z
W003196,L0128,21,300,621,32,12,train,2025-03-05T14:40:00Z
W003197,L0128,22,300,621,32,12,train,2025-03-05T14:48:00Z
W003198,L0128,23,300,621,32,12,train,2025-03-05T14:56:00Z
W003199,L0128,24,300,621,32,12,train,2025-03-05T15:04:00Z
W003200,L0128,25,300,621,32,12,train,2025-03-05T15:12:00Z
W003201,L0129,1,300,621,32,8,train,2025-03-06T00:00:00Z
W003202,L0129,2,300,621,32,8,train,2025-03-06T00:08:00Z
W003203,L0129,3,300,621,32,8,train,2025-03-06T00:16:00Z
W003204,L0129,4,300,621,32,8,train,2025-03-06T00:24:00Z
W003205,L0129,5,300,621,32,8,train,2025-03-06T00:32:00Z
W003206,L0129,6,300,621,32,8,train,2025-03-06T00:40:00Z
W003207,L0129,7,300,621,32,8,train,2025-03-06T00:48:00Z
W003208,L0129,8,300,621,32,8,train,2025-03-06T00:56:00Z
W003209,L0129,9,300,621,32,8,train,2025-03-06T01:04:00Z
W003210,L0129,10,300,621,32,8,train,2025-03-06T01:12:00Z
W003211,L0129,11,300,621,32,8,train,2025-03-06T01:20:00Z
W003212,L0129,12,300,621,32,8,train,2025-03-06T01:28:00Z
W003213,L0129,13,300,621,32,8,train,2025-03-06T01:36:00Z
W003214,L0129,14,300,621,32,8,train,2025-03-06T01:44:00Z
W003215,L0129,15,300,621,32,8,train,2025-03-06T01:52:00Z
W003216,L0129,16,300,621,32,8,train,2025-03-06T02:00:00Z
W003217,L0129,17,300,621,32,8,train,2025-03-06T02:08:00Z
W003218,L0129,18,300,621,32,8,train,2025-03-06T02:16:00Z
W003219,L0129,19,300,621,32,8,train,2025-03-06T02:24:00Z
W003220,L0129,20,300,621,32,8,train,2025-03-06T02:32:00Z
W003221,L0129,21,300,621,32,8,train,2025-03-06T02:40:00Z
W003222,L0129,22,300,621,32,8,train,2025-03-06T02:48:00Z
W003223,L0129,23,300,621,32,8,train,2025-03-06T02:56:00Z
W003224,L0129,24,300,621,32,8,train,2025-03-06T03:04:00Z
W003225,L0129,25,300,621,32,8,train,2025-03-06T03:12:00Z
W003226,L0130,1,300,621,32,12,train,2025-03-06T12:00:00Z
W003227,L0130,2,300,621,32,12,train,2025-03-06T12:08:00Z
W003228,L0130,3,300,621,32,12,train,2025-03-06T12:16:00Z
W003229,L0130,4,300,621,32,12,train,2025-03-06T12:24:00Z
W003230,L0130,5,300,621,32,12,train,2025-03-06T12:32:00Z
W003231,L0130,6,300,621,32,12,train,2025-03-06T12:40:00Z
W003232,L0130,7,300,621,32,12,train,2025-03-06T12:48:00Z
W003233,L0130,8,300,621,32,12,train,2025-03-06T12:56:00Z
W003234,L0130,9,300,621,32,12,train,2025-03-06T13:04:00Z
W003235,L0130,10,300,621,32,12,train,2025-03-06T13:12:00Z
W003236,L0130,11,300,621,32,12,train,2025-03-06T13:20:00Z
W003237,L0130,12,300,621,32,12,train,2025-03-06T13:28:00Z
W003238,L0130,13,300,621,32,12,train,2025-03-06T13:36:00Z
W003239,L0130,14,300,621,32,12,train,2025-03-06T13:44:00Z
W003240,L0130,15,300,621,32,12,train,2025-03-06T13:52:00Z
W003241,L0130,16,300,621,32,12,train,2025-03-06T14:00:00Z
W003242,L0130,17,300,621,32,12,train,2025-03-06T14:08:00Z
W003243,L0130,18,300,621,32,12,train,2025-03-06T14:16:00Z
W003244,L0130,19,300,621,32,12,train,2025-03-06T14:24:00Z
W003245,L0130,20,300,621,32,12,train,2025-03-06T14:32:00Z
W003246,L0130,21,300,621,32,12,train,2025-03-06T14:40:00Z
W003247,L0130,22,300,621,32,12,train,2025-03-06T14:48:00Z
W003248,L0130,23,300,621,32,12,train,2025-03-06T14:56:00Z
W003249,L0130,24,300,621,32,12,train,2025-03-06T15:04:00Z
W003250,L0130,25,300,621,32,12,train,2025-03-06T15:12:00Z
W003251,L0131,1,300,621,32,12,train,2025-03-07T00:00:00Z
W003252,L0131,2,300,621,32,12,train,2025-03-07T00:08:00Z
W003253,L0131,3,300,621,32,12,train,2025-03-07T00:16:00Z
W003254,L0131,4,300,621,32,12,train,2025-03-07T00:24:00Z
W003255,L0131,5,300,621,32,12,train,2025-03-07T00:32:00Z
W003256,L0131,6,300,621,32,12,train,2025-03-07T00:40:00Z
W003257,L0131,7,300,621,32,12,train,2025-03-07T00:48:00Z
W003258,L0131,8,300,621,32,12,train,2025-03-07T00:56:00Z
W003259,L0131,9,300,621,32,12,train,2025-03-07T01:04:00Z
W003260,L0131,10,300,621,32,12,train,2025-03-07T01:12:00Z
W003261,L0131,11,300,621,32,12,train,2025-03-07T01:20:00Z
W003262,L0131,12,300,621,32,12,train,2025-03-07T01:28:00Z
W003263,L0131,13,300,621,32,12,train,2025-03-07T01:36:00Z
W003264,L0131,14,300,621,32,12,train,2025-03-07T01:44:00Z
W003265,L0131,15,300,621,32,12,train,2025-03-07T01:52:00Z
W003266,L0131,16,300,621,32,12,train,2025-03-07T02:00:00Z
W003267,L0131,17,300,621,32,12,train,2025-03-07T02:08:00Z
W003268,L0131,18,300,621,32,12,train,2025-03-07T02:16:00Z
W003269,L0131,19,300,621,32,12,train,2025-03-07T02:24:00Z
W003270,L0131,20,300,621,32,12,train,2025-03-07T02:32:00Z
W003271,L0131,21,300,621,32,12,train,2025-03-07T02:40:00Z
W003272,L0131,22,300,621,32,12,train,2025-03-07T02:48:00Z
W003273,L0131,23,300,621,32,12,train,2025-03-07T02:56:00Z
W003274,L0131,24,300,621,32,12,train,2025-03-07T03:04:00Z
W003275,L0131,25,300,621,32,12,train,2025-03-07T03:12:00Z
W003276,L0132,1,300,621,32,8,train,2025-03-07T12:00:00Z
W003277,L0132,2,300,621,32,8,train,2025-03-07T12:08:00Z
W003278,L0132,3,300,621,32,8,train,2025-03-07T12:16:00Z
W003279,L0132,4,300,621,32,8,train,2025-03-07T12:24:00Z
W003280,L0132,5,300,621,32,8,train,2025-03-07T12:32:00Z
W003281,L0132,6,300,621,32,8,train,2025-03-07T12:40:00Z
W003282,L0132,7,300,621,32,8,train,2025-03-07T12:48:00Z
W003283,L0132,8,300,621,32,8,train,2025-03-07T12:56:00Z
W003284,L0132,9,300,621,32,8,train,2025-03-07T13:04:00Z
W003285,L0132,10,300,621,32,8,train,2025-03-07T13:12:00Z
W003286,L0132,11,300,621,32,8,train,2025-03-07T13:20:00Z
W003287,L0132,12,300,621,32,8,train,2025-03-07T13:28:00Z
W003288,L0132,13,300,621,32,8,train,2025-03-07T13:36:00Z
W003289,L0132,14,300,621,32,8,train,2025-03-07T13:44:00Z
W003290,L0132,15,300,621,32,8,train,2025-03-07T13:52:00Z
W003291,L0132,16,300,621,32,8,train,2025-03-07T14:00:00Z
W003292,L0132,17,300,621,32,8,train,2025-03-07T14:08:00Z
W003293,L0132,18,300,621,32,8,train,2025-03-07T14:16:00Z
W003294,L0132,19,300,621,32,8,train,2025-03-07T14:24:00Z
W003295,L0132,20,300,621,32,8,train,2025-03-07T14:32:00Z
W003296,L0132,21,300,621,32,8,train,2025-03-07T14:40:00Z
W003297,L0132,22,300,621,32,8,train,2025-03-07T14:48:00Z
W003298,L0132,23,300,621,32,8,train,2025-03-07T14:56:00Z
W003299,L0132,24,300,621,32,8,train,2025-03-07T15:04:00Z
W003300,L0132,25,300,621,32,8,train,2025-03-07T15:12:00Z
W003301,L0133,1,300,621,32,12,train,2025-03-08T00:00:00Z
W003302,L0133,2,300,621,32,12,train,2025-03-08T00:08:00Z
W003303,L0133,3,300,621,32,12,train,2025-03-08T00:16:00Z
W003304,L0133,4,300,621,32,12,train,2025-03-08T00:24:00Z
W003305,L0133,5,300,621,32,12,train,2025-03-08T00:32:00Z
W003306,L0133,6,300,621,32,12,train,2025-03-08T00:40:00Z
W003307,L0133,7,300,621,32,12,train,2025-03-08T00:48:00Z
W003308,L0133,8,300,621,32,12,train,2025-03-08T00:56:00Z
W003309,L0133,9,300,621,32,12,train,2025-03-08T01:04:00Z
W003310,L0133,10,300,621,32,12,train,2025-03-08T01:12:00Z
W003311,L0133,11,300,621,32,12,train,2025-03-08T01:20:00Z
W003312,L0133,12,300,621,32,12,train,2025-03-08T01:28:00Z
W003313,L0133,13,300,621,32,12,train,2025-03-08T01:36:00Z
W003314,L0133,14,300,621,32,12,train,2025-03-08T01:44:00Z
W003315,L0133,15,300,621,32,12,train,2025-03-08T01:52:00Z
W003316,L0133,16,300,621,32,12,train,2025-03-08T02:00:00Z
W003317,L0133,17,300,621,32,12,train,2025-03-08T02:08:00Z
W003318,L0133,18,300,621,32,12,train,2025-03-08T02:16:00Z
W003319,L0133,19,300,621,32,12,train,2025-03-08T02:24:00Z
W003320,L0133,20,300,621,32,12,train,2025-03-08T02:32:00Z
W003321,L0133,21,300,621,32,12,train,2025-03-08T02:40:00Z
W003322,L0133,22,300,621,32,12,train,2025-03-08T02:48:00Z
W003323,L0133,23,300,621,32,12,train,2025-03-08T02:56:00Z
W003324,L0133,24,300,621,32,12,train,2025-03-08T03:04:00Z
W003325,L0133,25,300,621,32,12,train,2025-03-08T03:12:00Z
W003326,L0134,1,300,621,32,12,train,2025-03-08T12:00:00Z
W003327,L0134,2,300,621,32,12,train,2025-03-08T12:08:00Z
W003328,L0134,3,300,621,32,12,train,2025-03-08T12:16:00Z
W003329,L0134,4,300,621,32,12,train,2025-03-08T12:24:00Z
W003330,L0134,5,300,621,32,12,train,2025-03-08T12:32:00Z
W003331,L0134,6,300,621,32,12,train,2025-03-08T12:40:00Z
W003332,L0134,7,300,621,32,12,train,2025-03-08T12:48:00Z
W003333,L0134,8,300,621,32,12,train,2025-03-08T12:56:00Z
W003334,L0134,9,300,621,32,12,train,2025-03-08T13:04:00Z
W003335,L0134,10,300,621,32,12,train,2025-03-08T13:12:00Z
W003336,L0134,11,300,621,32,12,train,2025-03-08T13:20:00Z
W003337,L0134,12,300,621,32,12,train,2025-03-08T13:28:00Z
W003338,L0134,13,300,621,32,12,train,2025-03-08T13:36:00Z
W003339,L0134,14,300,621,32,12,train,2025-03-08T13:44:00Z
W003340,L0134,15,300,621,32,12,train,2025-03-08T13:52:00Z
W003341,L0134,16,300,621,32,12,train,2025-03-08T14:00:00Z
W003342,L0134,17,300,621,32,12,train,2025-03-08T14:08:00Z
W003343,L0134,18,300,621,32,12,train,2025-03-08T14:16:00Z
W003344,L0134,19,300,621,32,12,train,2025-03-08T14:24:00Z
W003345,L0134,20,300,621,32,12,train,2025-03-08T14:32:00Z
W003346,L0134,21,300,621,32,12,train,2025-03-08T14:40:00Z
W003347,L0134,22,300,621,32,12,train,2025-03-08T14:48:00Z
W003348,L0134,23,300,621,32,12,train,2025-03-08T14:56:00Z
W003349,L0134,24,300,621,32,12,train,2025-03-08T15:04:00Z
W003350,L0134,25,300,621,32,12,train,2025-03-08T15:12:00Z
W003351,L0135,1,300,621,32,8,train,2025-03-09T00:00:00Z
W003352,L0135,2,300,621,32,8,train,2025-03-09T00:08:00Z
W003353,L0135,3,300,621,32,8,train,2025-03-09T00:16:00Z
W003354,L0135,4,300,621,32,8,train,2025-03-09T00:24:00Z
W003355,L0135,5,300,621,32,8,train,2025-03-09T00:32:00Z
W003356,L0135,6,300,621,32,8,train,2025-03-09T00:40:00Z
W003357,L0135,7,300,621,32,8,train,2025-03-09T00:48:00Z
W003358,L0135,8,300,621,32,8,train,2025-03-09T00:56:00Z
W003359,L0135,9,300,621,32,8,train,2025-03-09T01:04:00Z
W003360,L0135,10,300,621,32,8,train,2025-03-09T01:12:00Z
W003361,L0135,11,300,621,32,8,train,2025-03-09T01:20:00Z
W003362,L0135,12,300,621,32,8,train,2025-03-09T01:28:00Z
W003363,L0135,13,300,621,32,8,train,2025-03-09T01:36:00Z
W003364,L0135,14,300,621,32,8,train,2025-03-09T01:44:00Z
W003365,L0135,15,300,621,32,8,train,2025-03-09T01:52:00Z
W003366,L0135,16,300,621,32,8,train,2025-03-09T02:00:00Z
W003367,L0135,17,300,621,32,8,train,2025-03-09T02:08:00Z
W003368,L0135,18,300,621,32,8,train,2025-03-09T02:16:00Z
W003369,L0135,19,300,621,32,8,train,2025-03-09T02:24:00Z
W003370,L0135,20,300,621,32,8,train,2025-03-09T02:32:00Z
W003371,L0135,21,300,621,32,8,train,2025-03-09T02:40:00Z
W003372,L0135,22,300,621,32,8,train,2025-03-09T02:48:00Z
W003373,L0135,23,300,621,32,8,train,2025-03-09T02:56:00Z
W003374,L0135,24,300,621,32,8,train,2025-03-09T03:04:00Z
W003375,L0135,25,300,621,32,8,train,2025-03-09T03:12:00Z
W003376,L0136,1,300,621,32,8,train,2025-03-09T12:00:00Z
W003377,L0136,2,300,621,32,8,train,2025-03-09T12:08:00Z
W003378,L0136,3,300,621,32,8,train,2025-03-09T12:16:00Z
W003379,L0136,4,300,621,32,8,train,2025-03-09T12:24:00Z
W003380,L0136,5,300,621,32,8,train,2025-03-09T12:32:00Z
W003381,L0136,6,300,621,32,8,train,2025-03-09T12:40:00Z
W003382,L0136,7,300,621,32,8,train,2025-03-09T12:48:00Z
W003383,L0136,8,300,621,32,8,train,2025-03-09T12:56:00Z
W003384,L0136,9,300,621,32,8,train,2025-03-09T13:04:00Z
W003385,L0136,10,300,621,32,8,train,2025-03-09T13:12:00Z
W003386,L0136,11,300,621,32,8,train,2025-03-09T13:20:00Z
W003387,L0136,12,300,621,32,8,train,2025-03-09T13:28:00Z
W003388,L0136,13,300,621,32,8,train,2025-03-09T13:36:00Z
W003389,L0136,14,300,621,32,8,train,2025-03-09T13:44:00Z
W003390,L0136,15,300,621,32,8,train,2025-03-09T13:52:00Z
W003391,L0136,16,300,621,32,8,train,2025-03-09T14:00:00Z
W003392,L0136,17,300,621,32,8,train,2025-03-09T14:08:00Z
W003393,L0136,18,300,621,32,8,train,2025-03-09T14:16:00Z
W003394,L0136,19,300,621,32,8,train,2025-03-09T14:24:00Z
W003395,L0136,20,300,621,32,8,train,2025-03-09T14:32:00Z
W003396,L0136,21,300,621,32,8,train,2025-03-09T14:40:00Z
W003397,L0136,22,300,621,32,8,train,2025-03-09T14:48:00Z
W003398,L0136,23,300,621,32,8,train,2025-03-09T14:56:00Z
W003399,L0136,24,300,621,32,8,train,2025-03-09T15:04:00Z
W003400,L0136,25,300,621,32,8,train,2025-03-09T15:12:00Z
W003401,L0137,1,300,621,32,12,train,2025-03-10T00:00:00Z
W003402,L0137,2,300,621,32,12,train,2025-03-10T00:08:00Z
W003403,L0137,3,300,621,32,12,train,2025-03-10T00:16:00Z
W003404,L0137,4,300,621,32,12,train,2025-03-10T00:24:00Z
W003405,L0137,5,300,621,32,12,train,2025-03-10T00:32:00Z
