base_die_id,base_lot_id,receiving_lot_id,base_die_source,probe_time_utc,base_die_thickness_um,base_leakage_current_ua,base_probe_pass,split,inventory_status
B0012410,BL0148,L0148,synthetic_internal_HBM3E,2025-03-20T12:00:00Z,49.641579,1.0900972,1,train,assembled
B0012411,BL0148,L0148,synthetic_internal_HBM3E,2025-03-20T12:00:00Z,49.819088,1.0349318,1,train,assembled
B0012412,BL0148,L0148,synthetic_internal_HBM3E,2025-03-20T12:00:00Z,49.604013,1.2020573,1,train,assembled
B0012413,BL0148,L0148,synthetic_internal_HBM3E,2025-03-20T12:00:00Z,49.610622,1.2841173,1,train,assembled
B0012414,BL0148,L0148,synthetic_internal_HBM3E,2025-03-20T12:00:00Z,49.862664,1.3934404,1,train,assembled
B0012415,BL0148,L0148,synthetic_internal_HBM3E,2025-03-20T12:00:00Z,49.937161,1.5050108,1,train,assembled
B0012416,BL0148,L0148,synthetic_internal_HBM3E,2025-03-20T12:00:00Z,49.861866,1.138296,1,train,assembled
B0012417,BL0148,L0148,synthetic_internal_HBM3E,2025-03-20T12:00:00Z,50.52751,1.4043902,1,train,assembled
B0012418,BL0148,L0148,synthetic_internal_HBM3E,2025-03-20T12:00:00Z,49.41942,2.2722413,1,train,assembled
B0012419,BL0148,L0148,synthetic_internal_HBM3E,2025-03-20T12:00:00Z,50.357879,0.94087239,1,train,assembled
B0012420,BL0148,L0148,synthetic_internal_HBM3E,2025-03-20T12:00:00Z,49.891758,1.1577809,1,train,assembled
B0012421,BL0148,L0148,synthetic_internal_HBM3E,2025-03-20T12:00:00Z,49.721172,1.0478935,1,train,assembled
B0012422,BL0148,L0148,synthetic_internal_HBM3E,2025-03-20T12:00:00Z,49.552855,1.1657518,1,train,eligible_unassigned
B0012423,BL0148,L0148,synthetic_internal_HBM3E,2025-03-20T12:00:00Z,50.040065,0.94484842,1,train,eligible_unassigned
B0012424,BL0148,L0148,synthetic_internal_HBM3E,2025-03-20T12:00:00Z,49.939535,1.2486021,1,train,eligible_unassigned
B0012425,BL0148,L0148,synthetic_internal_HBM3E,2025-03-20T12:00:00Z,49.642109,1.4142175,1,train,eligible_unassigned
B0012426,BL0148,L0148,synthetic_internal_HBM3E,2025-03-20T12:00:00Z,49.517857,1.3761151,1,train,eligible_unassigned
B0012427,BL0148,L0148,synthetic_internal_HBM3E,2025-03-20T12:00:00Z,49.867609,1.772067,1,train,eligible_unassigned
B0012428,BL0148,L0148,synthetic_internal_HBM3E,2025-03-20T12:00:00Z,49.658209,1.3436228,1,train,eligible_unassigned
B0012429,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,50.07125,1.0991151,1,train,assembled
B0012430,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,49.872316,1.1090626,1,train,assembled
B0012431,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,49.551196,1.4126734,1,train,assembled
B0012432,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,49.395754,1.3547566,1,train,assembled
B0012433,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,49.391358,1.0008273,1,train,assembled
B0012434,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,50.321401,1.2719549,1,train,assembled
B0012435,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,50.249937,1.1290748,1,train,assembled
B0012436,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,49.511358,0.96863054,1,train,assembled
B0012437,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,50.174968,0.88923837,1,train,assembled
B0012438,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,50.129999,1.1378884,1,train,assembled
B0012439,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,49.754096,1.0870363,1,train,assembled
B0012440,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,49.712369,0.79598939,1,train,assembled
B0012441,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,49.592614,1.0586675,1,train,assembled
B0012442,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,50.10125,1.148647,1,train,assembled
B0012443,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,50.275392,1.0140912,1,train,assembled
B0012444,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,49.946001,0.93344256,1,train,assembled
B0012445,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,50.423467,1.1050748,1,train,assembled
B0012446,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,50.297743,0.95755156,1,train,assembled
B0012447,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,49.659067,1.2643262,1,train,assembled
B0012448,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,50.02672,1.411719,1,train,assembled
B0012449,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,50.251912,1.298287,1,train,assembled
B0012450,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,49.975432,0.95941387,1,train,assembled
B0012451,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,49.683682,1.0322319,1,train,assembled
B0012452,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,49.998954,2.0726104,1,train,assembled
B0012453,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,50.108699,1.1452854,1,train,assembled
B0012454,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,50.424208,0.98093483,1,train,assembled
B0012455,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,50.260556,1.0005089,1,train,assembled
B0012456,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,49.748096,0.68860397,1,train,assembled
B0012457,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,50.290116,0.89519147,1,train,assembled
B0012458,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,49.933692,1.0085755,1,train,assembled
B0012459,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,50.46834,1.2304172,1,train,assembled
B0012460,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,49.810284,1.42825,1,train,assembled
B0012461,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,49.935358,1.0486479,1,train,assembled
B0012462,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,49.669752,1.1731636,1,train,assembled
B0012463,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,49.787372,1.3954696,1,train,assembled
B0012464,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,49.669828,1.7643918,1,train,assembled
B0012465,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,49.999608,1.2267209,1,train,assembled
B0012466,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,50.232319,1.1994733,1,train,assembled
B0012467,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,50.06794,1.2273174,1,train,assembled
B0012468,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,50.159403,1.2927149,1,train,assembled
B0012469,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,50.541772,1.1625075,1,train,assembled
B0012470,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,50.840713,1.1573461,1,train,assembled
B0012471,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,50.140686,1.0451684,1,train,assembled
B0012472,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,50.4011,1.1454553,1,train,assembled
B0012473,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,49.838446,0.93916438,1,train,assembled
B0012474,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,49.699661,0.94940229,1,train,assembled
B0012475,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,50.199866,1.2107356,1,train,assembled
B0012476,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,50.226565,1.0604737,1,train,assembled
B0012477,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,50.157246,0.97544771,1,train,assembled
B0012478,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,50.56056,0.87288831,1,train,assembled
B0012479,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,49.677389,1.5024832,1,train,assembled
B0012480,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,49.644047,1.0735404,1,train,assembled
B0012481,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,49.416151,1.1905091,1,train,assembled
B0012482,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,49.761006,1.2608047,1,train,assembled
B0012483,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,50.177878,0.79643467,1,train,assembled
B0012484,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,50.456052,1.7461918,1,train,assembled
B0012485,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,49.69868,1.1193251,1,train,assembled
B0012486,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,49.694037,1.2630543,1,train,assembled
B0012487,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,49.575657,0.8333887,1,train,assembled
B0012488,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,49.62245,1.448819,1,train,assembled
B0012489,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,50.005585,1.0441126,1,train,assembled
B0012490,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,50.201425,1.2762238,1,train,assembled
B0012491,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,49.85116,1.1292395,1,train,assembled
B0012492,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,50.599346,1.420821,1,train,assembled
B0012493,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,49.901081,1.2892062,1,train,assembled
B0012494,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,49.687366,1.4343485,1,train,assembled
B0012495,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,49.768759,1.3113613,1,train,assembled
B0012496,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,49.938725,1.20424,1,train,assembled
B0012497,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,49.907524,1.5269757,1,train,assembled
B0012498,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,49.790572,1.5400461,1,train,assembled
B0012499,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,50.204394,1.2533012,1,train,assembled
B0012500,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,49.745471,1.1345413,1,train,assembled
B0012501,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,50.510915,1.5144652,1,train,assembled
B0012502,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,49.626421,1.15256,1,train,assembled
B0012503,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,49.923353,0.86463468,1,train,assembled
B0012504,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,49.284398,1.1606125,1,train,assembled
B0012505,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,50.316872,1.0565539,1,train,assembled
B0012506,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,49.910303,1.4872799,1,train,assembled
B0012507,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,49.739669,1.5294462,1,train,assembled
B0012508,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,49.412176,1.1488293,1,train,assembled
B0012509,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,50.478568,0.85205758,1,train,assembled
B0012510,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,49.579012,1.1724854,1,train,assembled
B0012511,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,50.276756,1.4227836,1,train,assembled
B0012512,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,50.17538,1.3624733,1,train,assembled
B0012513,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,49.964814,0.88482813,1,train,assembled
B0012514,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,50.334109,0.99532767,1,train,assembled
B0012515,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,49.605744,0.93869004,1,train,assembled
B0012516,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,50.156019,0.89339668,1,train,assembled
B0012517,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,50.194803,1.1099089,1,train,assembled
B0012518,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,50.010109,1.1851003,1,train,assembled
B0012519,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,49.831919,1.0439024,1,train,assembled
B0012520,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,49.9924,1.0631247,1,train,assembled
B0012521,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,49.856441,0.93011236,1,train,assembled
B0012522,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,49.958209,1.1446333,1,train,assembled
B0012523,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,49.073559,1.2904555,1,train,assembled
B0012524,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,49.430172,1.2045376,1,train,eligible_unassigned
B0012525,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,49.902814,1.1814248,1,train,eligible_unassigned
B0012526,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,49.6982,1.1884315,1,train,eligible_unassigned
B0012527,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,49.91633,1.0879432,1,train,eligible_unassigned
B0012528,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,49.489966,0.85433107,1,train,eligible_unassigned
B0012529,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,49.982671,1.1577776,1,train,eligible_unassigned
B0012530,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,50.142693,1.3152622,1,train,eligible_unassigned
B0012531,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,50.126807,1.1973636,1,train,eligible_unassigned
B0012532,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,50.536067,1.2037268,1,train,eligible_unassigned
B0012533,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,50.405298,1.1328348,1,train,eligible_unassigned
B0012534,BL0149,L0149,synthetic_internal_HBM3E,2025-03-21T00:00:00Z,50.061665,0.89674716,1,train,eligible_unassigned
B0012535,BL0150,L0150,synthetic_internal_HBM3E,2025-03-21T12:00:00Z,50.039152,1.2616604,1,train,assembled
B0012536,BL0150,L0150,synthetic_internal_HBM3E,2025-03-21T12:00:00Z,49.615669,1.4377794,1,train,assembled
B0012537,BL0150,L0150,synthetic_internal_HBM3E,2025-03-21T12:00:00Z,50.384925,0.95623166,1,train,assembled
B0012538,BL0150,L0150,synthetic_internal_HBM3E,2025-03-21T12:00:00Z,50.202414,1.3196543,1,train,assembled
B0012539,BL0150,L0150,synthetic_internal_HBM3E,2025-03-21T12:00:00Z,49.62759,0.83408462,1,train,assembled
B0012540,BL0150,L0150,synthetic_internal_HBM3E,2025-03-21T12:00:00Z,50.650658,1.1195718,1,train,assembled
B0012541,BL0150,L0150,synthetic_internal_HBM3E,2025-03-21T12:00:00Z,50.059393,0.80228181,1,train,assembled
B0012542,BL0150,L0150,synthetic_internal_HBM3E,2025-03-21T12:00:00Z,49.867515,0.86538966,1,train,assembled
B0012543,BL0150,L0150,synthetic_internal_HBM3E,2025-03-21T12:00:00Z,49.695063,1.0943587,1,train,assembled
B0012544,BL0150,L0150,synthetic_internal_HBM3E,2025-03-21T12:00:00Z,49.996973,1.1545434,1,train,assembled
B0012545,BL0150,L0150,synthetic_internal_HBM3E,2025-03-21T12:00:00Z,50.579736,0.94132691,1,train,assembled
B0012546,BL0150,L0150,synthetic_internal_HBM3E,2025-03-21T12:00:00Z,49.687805,1.2767424,1,train,assembled
B0012547,BL0150,L0150,synthetic_internal_HBM3E,2025-03-21T12:00:00Z,50.020336,1.3032306,1,train,assembled
B0012548,BL0150,L0150,synthetic_internal_HBM3E,2025-03-21T12:00:00Z,50.351364,0.88823166,1,train,assembled
B0012549,BL0150,L0150,synthetic_internal_HBM3E,2025-03-21T12:00:00Z,50.079888,1.1719422,1,train,assembled
B0012550,BL0150,L0150,synthetic_internal_HBM3E,2025-03-21T12:00:00Z,50.046319,0.97050634,1,train,assembled
B0012551,BL0150,L0150,synthetic_internal_HBM3E,2025-03-21T12:00:00Z,50.35608,1.0128451,1,train,assembled
B0012552,BL0150,L0150,synthetic_internal_HBM3E,2025-03-21T12:00:00Z,50.519822,1.3781197,1,train,assembled
B0012553,BL0150,L0150,synthetic_internal_HBM3E,2025-03-21T12:00:00Z,49.589183,1.0401967,1,train,assembled
B0012554,BL0150,L0150,synthetic_internal_HBM3E,2025-03-21T12:00:00Z,49.742143,1.1560173,1,train,assembled
B0012555,BL0150,L0150,synthetic_internal_HBM3E,2025-03-21T12:00:00Z,50.184612,0.85582319,1,train,assembled
B0012556,BL0150,L0150,synthetic_internal_HBM3E,2025-03-21T12:00:00Z,50.072844,1.0156941,1,train,assembled
B0012557,BL0150,L0150,synthetic_internal_HBM3E,2025-03-21T12:00:00Z,50.062722,0.87346244,1,train,assembled
B0012558,BL0150,L0150,synthetic_internal_HBM3E,2025-03-21T12:00:00Z,50.35695,1.4996122,1,train,assembled
B0012559,BL0150,L0150,synthetic_internal_HBM3E,2025-03-21T12:00:00Z,49.586839,1.4939063,1,train,assembled
B0012560,BL0150,L0150,synthetic_internal_HBM3E,2025-03-21T12:00:00Z,49.848488,0.96656472,1,train,assembled
B0012561,BL0150,L0150,synthetic_internal_HBM3E,2025-03-21T12:00:00Z,50.017507,1.2691026,1,train,assembled
B0012562,BL0150,L0150,synthetic_internal_HBM3E,2025-03-21T12:00:00Z,50.343453,1.2709841,1,train,assembled
B0012563,BL0150,L0150,synthetic_internal_HBM3E,2025-03-21T12:00:00Z,49.454016,1.0601651,1,train,assembled
B0012564,BL0150,L0150,synthetic_internal_HBM3E,2025-03-21T12:00:00Z,50.210134,1.2614795,1,train,assembled
B0012565,BL0150,L0150,synthetic_internal_HBM3E,2025-03-21T12:00:00Z,49.666438,1.5615287,1,train,assembled
B0012566,BL0150,L0150,synthetic_internal_HBM3E,2025-03-21T12:00:00Z,49.305396,1.4016015,1,train,assembled
B0012567,BL0150,L0150,synthetic_internal_HBM3E,2025-03-21T12:00:00Z,49.848981,0.80606877,1,train,assembled
B0012568,BL0150,L0150,synthetic_internal_HBM3E,2025-03-21T12:00:00Z,50.424921,0.99245226,1,train,assembled
B0012569,BL0150,L0150,synthetic_internal_HBM3E,2025-03-21T12:00:00Z,50.429423,1.1618244,1,train,assembled
B0012570,BL0150,L0150,synthetic_internal_HBM3E,2025-03-21T12:00:00Z,50.057351,1.251119,1,train,assembled
B0012571,BL0150,L0150,synthetic_internal_HBM3E,2025-03-21T12:00:00Z,50.43919,1.017626,1,train,assembled
B0012572,BL0150,L0150,synthetic_internal_HBM3E,2025-03-21T12:00:00Z,50.128372,0.94045708,1,train,assembled
B0012573,BL0150,L0150,synthetic_internal_HBM3E,2025-03-21T12:00:00Z,50.215946,1.043138,1,train,assembled
B0012574,BL0150,L0150,synthetic_internal_HBM3E,2025-03-21T12:00:00Z,50.206514,0.97359711,1,train,assembled
B0012575,BL0150,L0150,synthetic_internal_HBM3E,2025-03-21T12:00:00Z,50.472473,1.2648134,1,train,assembled
B0012576,BL0150,L0150,synthetic_internal_HBM3E,2025-03-21T12:00:00Z,49.987471,1.6482,1,train,assembled
B0012577,BL0150,L0150,synthetic_internal_HBM3E,2025-03-21T12:00:00Z,50.320555,1.1703861,1,train,assembled
B0012578,BL0150,L0150,synthetic_internal_HBM3E,2025-03-21T12:00:00Z,49.759685,1.4852939,1,train,assembled
B0012579,BL0150,L0150,synthetic_internal_HBM3E,2025-03-21T12:00:00Z,49.814524,1.2703962,1,train,assembled
B0012580,BL0150,L0150,synthetic_internal_HBM3E,2025-03-21T12:00:00Z,50.200546,1.725522,1,train,assembled
B0012581,BL0150,L0150,synthetic_internal_HBM3E,2025-03-21T12:00:00Z,49.877068,1.0684805,1,train,assembled
B0012582,BL0150,L0150,synthetic_internal_HBM3E,2025-03-21T12:00:00Z,49.994537,1.3185129,1,train,assembled
B0012583,BL0150,L0150,synthetic_internal_HBM3E,2025-03-21T12:00:00Z,50.15761,1.0035302,1,train,assembled
B0012584,BL0150,L0150,synthetic_internal_HBM3E,2025-03-21T12:00:00Z,50.475906,1.092528,1,train,assembled
B0012585,BL0150,L0150,synthetic_internal_HBM3E,2025-03-21T12:00:00Z,49.648197,1.3500677,1,train,assembled
B0012586,BL0150,L0150,synthetic_internal_HBM3E,2025-03-21T12:00:00Z,49.719225,1.36879,1,train,assembled
B0012587,BL0150,L0150,synthetic_internal_HBM3E,2025-03-21T12:00:00Z,50.351005,1.0618082,1,train,assembled
B0012588,BL0150,L0150,synthetic_internal_HBM3E,2025-03-21T12:00:00Z,50.602768,1.4548586,1,train,assembled
B0012589,BL0150,L0150,synthetic_internal_HBM3E,2025-03-21T12:00:00Z,50.280987,1.0427202,1,train,assembled
B0012590,BL0150,L0150,synthetic_internal_HBM3E,2025-03-21T12:00:00Z,50.583567,0.57998394,1,train,assembled
B0012591,BL0150,L0150,synthetic_internal_HBM3E,2025-03-21T12:00:00Z,49.491234,1.1575457,1,train,assembled
B0012592,BL0150,L0150,synthetic_internal_HBM3E,2025-03-21T12:00:00Z,49.636543,1.5186526,1,train,assembled
B0012593,BL0150,L0150,synthetic_internal_HBM3E,2025-03-21T12:00:00Z,49.896201,1.198924,1,train,assembled
B0012594,BL0150,L0150,synthetic_internal_HBM3E,2025-03-21T12:00:00Z,50.259722,1.0815065,1,train,assembled
B0012595,BL0150,L0150,synthetic_internal_HBM3E,2025-03-21T12:00:00Z,49.936715,1.2891937,1,train,assembled
B0012596,BL0150,L0150,synthetic_internal_HBM3E,2025-03-21T12:00:00Z,50.198522,1.4156325,1,train,assembled
B0012597,BL0150,L0150,synthetic_internal_HBM3E,2025-03-21T12:00:00Z,50.123116,1.2944496,1,train,assembled
B0012598,BL0150,L0150,synthetic_internal_HBM3E,2025-03-21T12:00:00Z,49.75684,1.2826113,1,train,assembled
B0012599,BL0150,L0150,synthetic_internal_HBM3E,2025-03-21T12:00:00Z,50.036923,1.3809227,1,train,assembled
B0012600,BL0150,L0150,synthetic_internal_HBM3E,2025-03-21T12:00:00Z,49.553653,1.2052141,1,train,assembled
B0012601,BL0150,L0150,synthetic_internal_HBM3E,2025-03-21T12:00:00Z,49.641203,1.0692221,1,train,assembled
B0012602,BL0150,L0150,synthetic_internal_HBM3E,2025-03-21T12:00:00Z,50.375133,1.1052753,1,train,assembled
B0012603,BL0150,L0150,synthetic_internal_HBM3E,2025-03-21T12:00:00Z,50.00254,1.0251448,1,train,assembled
B0012604,BL0150,L0150,synthetic_internal_HBM3E,2025-03-21T12:00:00Z,50.210902,1.9508262,1,train,assembled
B0012605,BL0150,L0150,synthetic_internal_HBM3E,2025-03-21T12:00:00Z,50.364963,1.6046399,1,train,assembled
B0012606,BL0150,L0150,synthetic_internal_HBM3E,2025-03-21T12:00:00Z,49.608188,1.283731,1,train,assembled
B0012607,BL0150,L0150,synthetic_internal_HBM3E,2025-03-21T12:00:00Z,49.689775,0.94460244,1,train,assembled
B0012608,BL0150,L0150,synthetic_internal_HBM3E,2025-03-21T12:00:00Z,49.484863,1.3516493,1,train,assembled
