die_id,available_time_utc,tsv_count_assumed,tsv_pitch_um_assumed,tsv_diameter_um,tsv_etched_depth_um,tsv_etch_aspect_ratio,tsv_conductor_length_um,tsv_sidewall_angle_deg,tsv_liner_thickness_nm,tsv_copper_void_pct,tsv_resistance_mohm,detected_tsv_open_count,detected_tsv_short_count,tsv_continuity_pass
D0101548,2025-03-09T21:04:00Z,8192,35,5.1871247,66.071308,12.737559,53.018002,89.244337,205.22733,0.45005961,45.38981,0,0,1
D0101549,2025-03-09T21:04:00Z,8192,35,,,,52.715117,,,,44.999081,0,0,1
D0101550,2025-03-09T21:04:00Z,8192,35,5.1284113,66.541144,12.975002,52.951454,89.346829,207.40829,0.77205787,49.114714,0,0,1
D0101551,2025-03-09T21:04:00Z,8192,35,,,,52.736201,,,,45.617333,0,0,1
D0101552,2025-03-09T21:04:00Z,8192,35,,,,52.839398,,,,43.749828,0,0,1
D0101553,2025-03-09T21:04:00Z,8192,35,,,,52.989456,,,,48.644638,0,0,1
D0101554,2025-03-09T21:04:00Z,8192,35,,,,53.10705,,,,47.385623,0,0,1
D0101555,2025-03-09T21:04:00Z,8192,35,,,,52.846391,,,,44.78844,0,0,1
D0101556,2025-03-09T21:04:00Z,8192,35,,,,52.948635,,,,46.721077,0,0,1
D0101557,2025-03-09T21:04:00Z,8192,35,,,,52.804226,,,,45.082565,0,0,1
D0101558,2025-03-09T21:04:00Z,8192,35,,,,52.872754,,,,46.621074,0,0,1
D0101559,2025-03-09T21:04:00Z,8192,35,5.0919357,66.307944,13.022149,52.672679,89.408773,203.4068,0.38220276,48.316147,0,0,1
D0101560,2025-03-09T21:04:00Z,8192,35,5.1666993,67.076356,12.982439,52.775559,89.37645,210.24549,0.35477146,48.134407,0,0,1
D0101561,2025-03-09T21:04:00Z,8192,35,,,,52.583896,,,,44.744257,0,0,1
D0101562,2025-03-09T21:04:00Z,8192,35,5.1989982,65.723862,12.64164,52.907293,89.31722,213.9328,0.53998181,46.531622,0,0,1
D0101563,2025-03-09T21:04:00Z,8192,35,5.0716225,66.739099,13.159319,52.674963,89.238313,205.95082,0.37517044,47.056858,0,0,1
D0101564,2025-03-09T21:04:00Z,8192,35,,,,53.040361,,,,45.473556,0,0,1
D0101565,2025-03-09T21:04:00Z,8192,35,,,,53.303367,,,,50.165707,0,0,1
D0101566,2025-03-09T21:04:00Z,8192,35,,,,52.765776,,,,45.217031,0,0,1
D0101567,2025-03-09T21:04:00Z,8192,35,,,,53.178623,,,,46.135659,0,0,1
D0101568,2025-03-09T21:04:00Z,8192,35,,,,52.814126,,,,46.332497,0,0,1
D0101569,2025-03-09T21:12:00Z,8192,35,,,,51.655621,,,,46.840911,0,0,1
D0101570,2025-03-09T21:12:00Z,8192,35,,,,51.877447,,,,47.204292,0,0,1
D0101571,2025-03-09T21:12:00Z,8192,35,,,,51.698108,,,,48.366616,0,0,1
D0101572,2025-03-09T21:12:00Z,8192,35,,,,51.81045,,,,45.781959,0,0,1
D0101573,2025-03-09T21:12:00Z,8192,35,,,,51.334943,,,,48.360527,0,0,1
D0101574,2025-03-09T21:12:00Z,8192,35,,,,51.380983,,,,47.3667,0,0,1
D0101575,2025-03-09T21:12:00Z,8192,35,5.0644989,64.645855,12.764511,51.654557,89.409534,192.4985,0.34112443,46.629531,0,0,1
D0101576,2025-03-09T21:12:00Z,8192,35,,,,51.411448,,,,45.538681,0,0,1
D0101577,2025-03-09T21:12:00Z,8192,35,5.0685218,64.481814,12.722016,51.8121,89.469178,205.05658,0.32578015,47.520411,0,0,1
D0101578,2025-03-09T21:12:00Z,8192,35,,,,51.863777,,,,45.274637,0,0,1
D0101579,2025-03-09T21:12:00Z,8192,35,4.9333484,64.841967,13.143602,51.635161,89.48065,196.31592,0.30585004,49.926478,0,0,1
D0101580,2025-03-09T21:12:00Z,8192,35,,,,51.70417,,,,49.834861,0,0,1
D0101581,2025-03-09T21:12:00Z,8192,35,,,,51.965242,,,,48.728013,0,0,1
D0101582,2025-03-09T21:12:00Z,8192,35,,,,51.700501,,,,51.610443,0,0,1
D0101583,2025-03-09T21:12:00Z,8192,35,4.9869176,65.363766,13.107048,51.870588,89.485156,204.30435,0.24818608,49.556432,0,0,1
D0101584,2025-03-09T21:12:00Z,8192,35,,,,51.611702,,,,51.545273,0,0,1
D0101585,2025-03-09T21:12:00Z,8192,35,4.9087896,65.160091,13.274167,51.182324,89.545179,191.41319,0.28491758,48.996854,0,0,1
D0101586,2025-03-09T21:12:00Z,8192,35,,,,52.088409,,,,46.780731,0,0,1
D0101587,2025-03-09T21:12:00Z,8192,35,4.9256552,64.919705,13.179913,51.209816,89.480339,200.18339,0.25549282,50.62256,0,0,1
D0101588,2025-03-09T21:12:00Z,8192,35,,,,51.644622,,,,47.162562,0,0,1
D0101589,2025-03-09T21:12:00Z,8192,35,,,,51.870238,,,,48.193448,0,0,1
D0101590,2025-03-09T21:12:00Z,8192,35,,,,51.541224,,,,48.242486,0,0,1
D0101591,2025-03-09T21:12:00Z,8192,35,,,,51.390017,,,,49.392016,0,0,1
D0101592,2025-03-09T21:12:00Z,8192,35,,,,51.322116,,,,47.164143,0,0,1
D0101593,2025-03-09T21:12:00Z,8192,35,,,,51.535305,,,,47.820073,0,0,1
D0101594,2025-03-09T21:12:00Z,8192,35,5.0663018,65.112664,12.852109,51.633988,89.547575,196.12249,0.25807587,48.117827,0,0,1
D0101595,2025-03-09T21:12:00Z,8192,35,4.9912244,64.881996,12.999214,51.541348,89.492416,197.63277,0.21061945,49.611828,0,0,1
D0101596,2025-03-09T21:12:00Z,8192,35,,,,51.808009,,,,47.121333,0,0,1
D0101597,2025-03-09T21:12:00Z,8192,35,,,,51.910874,,,,49.768088,0,0,1
D0101598,2025-03-09T21:12:00Z,8192,35,,,,51.830637,,,,46.585033,0,0,1
D0101599,2025-03-09T21:12:00Z,8192,35,,,,51.863801,,,,47.33817,0,0,1
D0101600,2025-03-09T21:12:00Z,8192,35,5.0553515,64.78417,12.814969,51.661791,89.495194,205.9273,0.36641028,47.862866,0,0,1
D0101601,2025-03-10T06:00:00Z,8192,35,,,,31.739676,,,,29.433296,0,0,1
D0101602,2025-03-10T06:00:00Z,8192,35,5.0078838,65.272517,13.033952,31.275698,89.577975,200.85094,0.52669383,30.424112,0,0,1
D0101603,2025-03-10T06:00:00Z,8192,35,,,,31.441658,,,,30.54123,1,0,0
D0101604,2025-03-10T06:00:00Z,8192,35,,,,31.588988,,,,30.637962,0,0,1
D0101605,2025-03-10T06:00:00Z,8192,35,5.0377678,65.707286,13.042936,31.663361,89.531611,196.66496,0.5869002,30.869749,0,0,1
D0101606,2025-03-10T06:00:00Z,8192,35,4.9205123,64.645346,13.13793,31.058696,89.536633,201.88354,0.39979819,31.936545,0,0,1
D0101607,2025-03-10T06:00:00Z,8192,35,,,,31.443004,,,,30.117582,0,0,1
D0101608,2025-03-10T06:00:00Z,8192,35,,,,31.33186,,,,30.351364,0,0,1
D0101609,2025-03-10T06:00:00Z,8192,35,,,,31.680624,,,,30.879606,0,0,1
D0101610,2025-03-10T06:00:00Z,8192,35,,,,31.025506,,,,28.734978,0,0,1
D0101611,2025-03-10T06:00:00Z,8192,35,4.9956498,64.9574,13.002793,31.563567,89.543496,199.18548,0.52334433,31.016615,0,0,1
D0101612,2025-03-10T06:00:00Z,8192,35,5.0371991,64.875995,12.879379,30.93549,89.482547,197.55,0.31888692,29.082066,0,0,1
D0101613,2025-03-10T06:00:00Z,8192,35,,,,31.781479,,,,31.363913,0,0,1
D0101614,2025-03-10T06:00:00Z,8192,35,,,,31.171821,,,,30.223329,0,0,1
D0101615,2025-03-10T06:00:00Z,8192,35,4.9571913,65.363895,13.185671,31.408305,89.460549,203.33606,0.39225822,30.18927,0,0,1
D0101616,2025-03-10T06:00:00Z,8192,35,,,,31.319381,,,,29.699694,0,0,1
D0101617,2025-03-10T06:00:00Z,8192,35,,,,31.452142,,,,29.668747,0,0,1
D0101618,2025-03-10T06:00:00Z,8192,35,,,,31.677568,,,,30.899888,0,0,1
D0101619,2025-03-10T06:00:00Z,8192,35,5.1332962,64.121419,12.491276,31.794085,89.523727,202.40947,0.43931241,27.825476,0,0,1
D0101620,2025-03-10T06:00:00Z,8192,35,,,,31.307478,,,,30.705144,0,0,1
D0101621,2025-03-10T06:00:00Z,8192,35,,,,31.280804,,,,29.735173,0,0,1
D0101622,2025-03-10T06:00:00Z,8192,35,,,,31.477011,,,,30.389742,0,0,1
D0101623,2025-03-10T06:00:00Z,8192,35,4.8749292,65.013151,13.336225,31.668622,89.516573,199.76288,0.54523925,32.672944,0,0,1
D0101624,2025-03-10T06:00:00Z,8192,35,,,,31.458186,,,,31.083744,0,0,1
D0101625,2025-03-10T06:00:00Z,8192,35,,,,31.798442,,,,30.379109,1,0,0
D0101626,2025-03-10T06:00:00Z,8192,35,,,,31.376999,,,,30.998576,0,0,1
D0101627,2025-03-10T06:00:00Z,8192,35,,,,32.068669,,,,29.228655,0,0,1
D0101628,2025-03-10T06:00:00Z,8192,35,,,,31.096039,,,,30.703927,0,0,1
D0101629,2025-03-10T06:00:00Z,8192,35,4.9965563,64.545902,12.918077,31.140752,89.449785,201.54756,0.31755422,29.526411,0,0,1
D0101630,2025-03-10T06:00:00Z,8192,35,,,,31.383463,,,,31.557538,0,0,1
D0101631,2025-03-10T06:00:00Z,8192,35,5.0783157,65.118608,12.822875,31.939875,89.494201,200.84363,0.37492481,31.40046,0,0,1
D0101632,2025-03-10T06:00:00Z,8192,35,4.991562,64.796622,12.981231,31.923325,89.446214,203.09238,0.36487108,30.808209,1,0,0
D0101633,2025-03-10T06:08:00Z,8192,35,,,,31.713474,,,,29.528073,0,0,1
D0101634,2025-03-10T06:08:00Z,8192,35,,,,31.534407,,,,30.158763,0,0,1
D0101635,2025-03-10T06:08:00Z,8192,35,,,,31.498425,,,,31.069627,0,0,1
D0101636,2025-03-10T06:08:00Z,8192,35,,,,31.931876,,,,29.486041,0,0,1
D0101637,2025-03-10T06:08:00Z,8192,35,,,,31.545225,,,,29.732588,0,0,1
D0101638,2025-03-10T06:08:00Z,8192,35,5.1192423,65.511089,12.797028,31.17739,89.45432,203.65935,0.63444801,29.392552,0,0,1
D0101639,2025-03-10T06:08:00Z,8192,35,,,,31.399359,,,,30.108109,0,0,1
D0101640,2025-03-10T06:08:00Z,8192,35,,,,32.025995,,,,30.755576,0,0,1
D0101641,2025-03-10T06:08:00Z,8192,35,,,,31.547982,,,,30.552607,0,0,1
D0101642,2025-03-10T06:08:00Z,8192,35,,,,31.802979,,,,30.54494,0,0,1
D0101643,2025-03-10T06:08:00Z,8192,35,,,,31.26962,,,,28.982748,0,0,1
D0101644,2025-03-10T06:08:00Z,8192,35,,,,31.564126,,,,28.782321,0,0,1
D0101645,2025-03-10T06:08:00Z,8192,35,,,,31.607155,,,,30.952664,0,0,1
D0101646,2025-03-10T06:08:00Z,8192,35,,,,31.703278,,,,29.482357,0,0,1
D0101647,2025-03-10T06:08:00Z,8192,35,,,,31.581748,,,,29.436913,0,0,1
D0101648,2025-03-10T06:08:00Z,8192,35,,,,31.658576,,,,30.287849,0,0,1
D0101649,2025-03-10T06:08:00Z,8192,35,,,,31.406939,,,,30.218495,0,0,1
D0101650,2025-03-10T06:08:00Z,8192,35,,,,31.775557,,,,30.492544,0,0,1
D0101651,2025-03-10T06:08:00Z,8192,35,5.0209491,65.721033,13.089364,31.649067,89.568111,198.57242,0.34504877,31.096249,0,0,1
D0101652,2025-03-10T06:08:00Z,8192,35,,,,31.546642,,,,30.291673,0,0,1
D0101653,2025-03-10T06:08:00Z,8192,35,5.0786777,65.654363,12.927452,31.34866,89.394133,205.34797,0.43762958,29.888371,0,0,1
D0101654,2025-03-10T06:08:00Z,8192,35,5.0291943,64.838507,12.892424,31.67879,89.429179,205.9839,0.29594716,31.215658,0,0,1
D0101655,2025-03-10T06:08:00Z,8192,35,,,,31.398328,,,,29.337892,0,0,1
D0101656,2025-03-10T06:08:00Z,8192,35,,,,31.630247,,,,30.635013,0,0,1
D0101657,2025-03-10T06:08:00Z,8192,35,,,,31.925066,,,,28.409967,0,0,1
D0101658,2025-03-10T06:08:00Z,8192,35,,,,32.131885,,,,28.913269,0,0,1
D0101659,2025-03-10T06:08:00Z,8192,35,,,,31.475422,,,,30.424074,0,0,1
D0101660,2025-03-10T06:08:00Z,8192,35,,,,31.599898,,,,28.638053,0,0,1
D0101661,2025-03-10T06:08:00Z,8192,35,,,,31.398744,,,,29.11755,0,0,1
D0101662,2025-03-10T06:08:00Z,8192,35,,,,31.604517,,,,28.989005,0,0,1
D0101663,2025-03-10T06:08:00Z,8192,35,,,,31.456468,,,,30.264297,0,0,1
D0101664,2025-03-10T06:08:00Z,8192,35,,,,32.106472,,,,29.098391,0,0,1
D0101665,2025-03-10T06:16:00Z,8192,35,4.9531228,65.352909,13.194284,30.953052,89.460334,202.02576,0.37044726,33.057868,0,0,1
D0101666,2025-03-10T06:16:00Z,8192,35,,,,31.50972,,,,29.523638,0,0,1
D0101667,2025-03-10T06:16:00Z,8192,35,,,,30.982288,,,,32.127897,0,0,1
D0101668,2025-03-10T06:16:00Z,8192,35,,,,30.99004,,,,32.464165,0,0,1
D0101669,2025-03-10T06:16:00Z,8192,35,4.7461966,64.939258,13.682378,31.201121,89.457609,199.50257,0.33815943,34.798535,0,0,1
D0101670,2025-03-10T06:16:00Z,8192,35,,,,31.343828,,,,29.715578,0,0,1
D0101671,2025-03-10T06:16:00Z,8192,35,,,,31.13916,,,,31.909378,0,0,1
D0101672,2025-03-10T06:16:00Z,8192,35,,,,31.846163,,,,30.998407,0,0,1
D0101673,2025-03-10T06:16:00Z,8192,35,,,,31.037833,,,,30.416663,0,0,1
D0101674,2025-03-10T06:16:00Z,8192,35,5.1248745,64.987691,12.680836,31.044301,89.412539,201.01774,0.67186633,28.849847,0,0,1
D0101675,2025-03-10T06:16:00Z,8192,35,4.9900771,64.340812,12.893751,31.098452,89.550745,203.39282,0.26849466,31.334514,0,0,1
D0101676,2025-03-10T06:16:00Z,8192,35,,,,31.229279,,,,30.874199,0,0,1
D0101677,2025-03-10T06:16:00Z,8192,35,4.9579471,65.073636,13.125117,30.870638,89.47851,201.90899,0.31023474,30.884579,0,0,1
D0101678,2025-03-10T06:16:00Z,8192,35,,,,31.287191,,,,31.231856,0,0,1
D0101679,2025-03-10T06:16:00Z,8192,35,,,,31.536025,,,,30.265715,0,0,1
D0101680,2025-03-10T06:16:00Z,8192,35,,,,31.202001,,,,30.646628,0,0,1
D0101681,2025-03-10T06:16:00Z,8192,35,5.040266,64.963337,12.888871,31.421386,89.379613,197.89004,0.45405418,28.697141,0,0,1
D0101682,2025-03-10T06:16:00Z,8192,35,4.9107542,65.021639,13.240663,31.0172,89.440354,199.80568,0.57154959,31.713141,0,0,1
D0101683,2025-03-10T06:16:00Z,8192,35,,,,31.20991,,,,31.854572,0,0,1
D0101684,2025-03-10T06:16:00Z,8192,35,,,,31.757668,,,,31.802621,0,0,1
D0101685,2025-03-10T06:16:00Z,8192,35,,,,31.094348,,,,30.263369,0,0,1
D0101686,2025-03-10T06:16:00Z,8192,35,,,,31.505669,,,,30.778616,0,0,1
D0101687,2025-03-10T06:16:00Z,8192,35,4.933284,64.87269,13.150001,31.183296,89.396954,197.3922,0.46814962,31.320745,0,0,1
D0101688,2025-03-10T06:16:00Z,8192,35,,,,30.60753,,,,30.137224,0,0,1
D0101689,2025-03-10T06:16:00Z,8192,35,,,,30.971423,,,,30.625765,0,0,1
D0101690,2025-03-10T06:16:00Z,8192,35,4.8812551,64.845736,13.284644,31.047234,89.290576,198.55587,0.320005,31.288559,0,0,1
D0101691,2025-03-10T06:16:00Z,8192,35,,,,30.845236,,,,30.226052,0,0,1
D0101692,2025-03-10T06:16:00Z,8192,35,,,,30.993913,,,,30.559178,0,0,1
D0101693,2025-03-10T06:16:00Z,8192,35,,,,31.131145,,,,31.063834,0,0,1
D0101694,2025-03-10T06:16:00Z,8192,35,,,,31.269448,,,,30.044714,0,0,1
D0101695,2025-03-10T06:16:00Z,8192,35,,,,31.393263,,,,31.152935,0,0,1
D0101696,2025-03-10T06:16:00Z,8192,35,,,,31.342729,,,,30.568126,0,0,1
D0101697,2025-03-10T06:24:00Z,8192,35,5.0421267,65.5327,12.997035,31.847534,89.436846,203.03028,0.8410036,30.246033,0,0,1
D0101698,2025-03-10T06:24:00Z,8192,35,,,,31.843757,,,,28.135162,0,0,1
D0101699,2025-03-10T06:24:00Z,8192,35,5.0351217,66.033766,13.114632,31.210933,89.553742,203.03568,1.1087541,30.020024,0,0,1
D0101700,2025-03-10T06:24:00Z,8192,35,,,,31.617758,,,,29.308342,0,0,1
D0101701,2025-03-10T06:24:00Z,8192,35,5.1520608,66.252885,12.859492,31.893841,89.359749,205.43594,0.90084744,30.73159,0,0,1
D0101702,2025-03-10T06:24:00Z,8192,35,,,,31.781322,,,,32.166796,0,0,1
D0101703,2025-03-10T06:24:00Z,8192,35,,,,31.826284,,,,29.827048,0,0,1
D0101704,2025-03-10T06:24:00Z,8192,35,,,,31.426544,,,,31.056585,0,0,1
D0101705,2025-03-10T06:24:00Z,8192,35,,,,32.10625,,,,31.14051,0,1,0
D0101706,2025-03-10T06:24:00Z,8192,35,5.1367211,65.139085,12.681063,31.281526,89.486249,201.79682,1.3708575,29.942033,0,0,1
D0101707,2025-03-10T06:24:00Z,8192,35,5.0345703,64.726092,12.856329,32.008314,89.552394,203.98996,0.88500408,30.988291,0,0,1
D0101708,2025-03-10T06:24:00Z,8192,35,,,,31.991322,,,,31.075341,0,0,1
D0101709,2025-03-10T06:24:00Z,8192,35,5.0639419,65.768117,12.987534,31.67962,89.479936,204.45149,0.88235655,30.703089,0,0,1
D0101710,2025-03-10T06:24:00Z,8192,35,5.0716846,65.099991,12.83597,31.587848,89.400484,213.08319,0.76951992,30.674694,0,0,1
D0101711,2025-03-10T06:24:00Z,8192,35,5.0598205,65.826152,13.009582,31.956003,89.519373,206.44066,0.5703277,32.259841,0,0,1
D0101712,2025-03-10T06:24:00Z,8192,35,,,,31.723272,,,,29.884228,0,0,1
D0101713,2025-03-10T06:24:00Z,8192,35,,,,31.463833,,,,31.430631,0,0,1
D0101714,2025-03-10T06:24:00Z,8192,35,,,,31.943787,,,,30.039392,0,0,1
D0101715,2025-03-10T06:24:00Z,8192,35,,,,31.541273,,,,28.608129,0,0,1
D0101716,2025-03-10T06:24:00Z,8192,35,5.052006,64.925843,12.851498,31.520328,89.440037,208.06433,0.37262487,31.420879,0,0,1
D0101717,2025-03-10T06:24:00Z,8192,35,,,,31.843737,,,,30.385201,0,0,1
D0101718,2025-03-10T06:24:00Z,8192,35,,,,31.345265,,,,29.695597,0,0,1
D0101719,2025-03-10T06:24:00Z,8192,35,,,,31.516506,,,,28.316195,0,0,1
D0101720,2025-03-10T06:24:00Z,8192,35,,,,31.705655,,,,29.391702,0,0,1
D0101721,2025-03-10T06:24:00Z,8192,35,5.1227761,65.688615,12.822855,32.049798,89.395276,197.81329,0.55831448,28.89057,0,0,1
D0101722,2025-03-10T06:24:00Z,8192,35,,,,31.856815,,,,30.13519,0,0,1
D0101723,2025-03-10T06:24:00Z,8192,35,5.1413226,65.00694,12.644011,31.728286,89.505778,199.89067,0.57465298,29.355897,0,0,1
D0101724,2025-03-10T06:24:00Z,8192,35,,,,31.193233,,,,30.809142,0,0,1
D0101725,2025-03-10T06:24:00Z,8192,35,,,,32.207292,,,,29.970683,0,0,1
D0101726,2025-03-10T06:24:00Z,8192,35,,,,32.104088,,,,29.396204,0,0,1
D0101727,2025-03-10T06:24:00Z,8192,35,,,,31.62951,,,,32.356918,0,0,1
D0101728,2025-03-10T06:24:00Z,8192,35,5.0306979,64.977027,12.916106,31.523601,89.628937,201.75013,0.63409947,30.246162,0,0,1
D0101729,2025-03-10T06:32:00Z,8192,35,,,,31.294057,,,,31.751906,0,0,1
D0101730,2025-03-10T06:32:00Z,8192,35,,,,31.752405,,,,30.370304,0,0,1
D0101731,2025-03-10T06:32:00Z,8192,35,,,,31.552269,,,,30.318838,0,0,1
D0101732,2025-03-10T06:32:00Z,8192,35,,,,31.798656,,,,29.170401,0,0,1
D0101733,2025-03-10T06:32:00Z,8192,35,,,,31.657774,,,,30.166007,0,0,1
D0101734,2025-03-10T06:32:00Z,8192,35,,,,31.157274,,,,30.09132,0,0,1
D0101735,2025-03-10T06:32:00Z,8192,35,5.1332898,65.139765,12.689672,31.577359,89.410509,203.94474,0.37242941,30.536204,0,0,1
D0101736,2025-03-10T06:32:00Z,8192,35,5.0435526,66.070479,13.099988,31.688678,89.410961,196.60725,0.6285815,28.537961,0,0,1
D0101737,2025-03-10T06:32:00Z,8192,35,5.0512575,65.628856,12.992578,31.268705,89.559173,197.51912,0.39458569,29.475799,0,0,1
D0101738,2025-03-10T06:32:00Z,8192,35,,,,31.566315,,,,30.450059,0,0,1
D0101739,2025-03-10T06:32:00Z,8192,35,5.1673897,65.203035,12.618176,32.095078,89.51597,204.55876,1.4429477,29.450658,0,0,1
D0101740,2025-03-10T06:32:00Z,8192,35,,,,31.664332,,,,30.765427,0,0,1
D0101741,2025-03-10T06:32:00Z,8192,35,,,,31.682567,,,,29.368741,0,0,1
D0101742,2025-03-10T06:32:00Z,8192,35,,,,32.000929,,,,31.514524,0,0,1
D0101743,2025-03-10T06:32:00Z,8192,35,,,,31.478928,,,,28.758918,0,0,1
D0101744,2025-03-10T06:32:00Z,8192,35,5.0975919,65.402108,12.830001,31.508481,89.490823,200.82259,0.44034785,30.835255,0,0,1
D0101745,2025-03-10T06:32:00Z,8192,35,,,,31.715378,,,,29.512793,0,0,1
D0101746,2025-03-10T06:32:00Z,8192,35,5.0142462,65.151285,12.993236,31.501513,89.45836,199.39585,0.92412715,32.173001,0,0,1
D0101747,2025-03-10T06:32:00Z,8192,35,5.0862435,65.749001,12.926829,31.497514,89.523459,205.4092,0.76029784,30.606415,0,0,1
D0101748,2025-03-10T06:32:00Z,8192,35,,,,31.301848,,,,28.371739,0,0,1
D0101749,2025-03-10T06:32:00Z,8192,35,,,,31.368011,,,,31.462134,0,0,1
D0101750,2025-03-10T06:32:00Z,8192,35,,,,31.133655,,,,30.840562,1,0,0
D0101751,2025-03-10T06:32:00Z,8192,35,5.096719,64.733043,12.700924,31.525014,89.4466,197.17467,0.86792192,29.581775,0,0,1
D0101752,2025-03-10T06:32:00Z,8192,35,,,,31.605476,,,,29.593302,0,0,1
D0101753,2025-03-10T06:32:00Z,8192,35,,,,31.588269,,,,29.165366,0,0,1
D0101754,2025-03-10T06:32:00Z,8192,35,,,,31.635407,,,,29.118244,0,0,1
D0101755,2025-03-10T06:32:00Z,8192,35,,,,31.34275,,,,31.200269,0,0,1
D0101756,2025-03-10T06:32:00Z,8192,35,,,,31.28487,,,,29.985178,0,0,1
D0101757,2025-03-10T06:32:00Z,8192,35,5.058966,65.05533,12.859412,31.731042,89.375811,199.31697,0.7022779,30.514134,0,0,1
D0101758,2025-03-10T06:32:00Z,8192,35,,,,31.55496,,,,32.681062,0,0,1
D0101759,2025-03-10T06:32:00Z,8192,35,5.0809041,64.690922,12.732167,31.480882,89.499499,203.41791,0.64216101,30.748692,0,0,1
D0101760,2025-03-10T06:32:00Z,8192,35,,,,31.581516,,,,29.976125,0,0,1
D0101761,2025-03-10T06:40:00Z,8192,35,,,,31.260181,,,,31.341255,0,0,1
D0101762,2025-03-10T06:40:00Z,8192,35,,,,31.383945,,,,30.392677,0,0,1
D0101763,2025-03-10T06:40:00Z,8192,35,,,,31.226974,,,,29.250269,0,0,1
D0101764,2025-03-10T06:40:00Z,8192,35,,,,31.089311,,,,30.828818,0,0,1
D0101765,2025-03-10T06:40:00Z,8192,35,,,,31.213739,,,,30.850768,0,0,1
D0101766,2025-03-10T06:40:00Z,8192,35,,,,31.272811,,,,29.33568,0,0,1
D0101767,2025-03-10T06:40:00Z,8192,35,5.0579614,65.671959,12.983879,30.950736,89.557604,197.09048,0.25741692,29.63037,0,0,1
D0101768,2025-03-10T06:40:00Z,8192,35,4.9441623,64.861491,13.118803,31.040505,89.470496,201.21337,0.34490918,31.072274,0,0,1
D0101769,2025-03-10T06:40:00Z,8192,35,,,,31.303798,,,,29.330587,0,0,1
D0101770,2025-03-10T06:40:00Z,8192,35,,,,31.082611,,,,29.713283,0,0,1
D0101771,2025-03-10T06:40:00Z,8192,35,,,,31.244065,,,,30.531004,0,0,1
D0101772,2025-03-10T06:40:00Z,8192,35,,,,31.184672,,,,29.485386,0,0,1
D0101773,2025-03-10T06:40:00Z,8192,35,,,,31.13076,,,,31.094894,0,0,1
D0101774,2025-03-10T06:40:00Z,8192,35,,,,31.324741,,,,29.988763,0,0,1
D0101775,2025-03-10T06:40:00Z,8192,35,,,,31.20177,,,,29.863708,0,0,1
D0101776,2025-03-10T06:40:00Z,8192,35,,,,31.286851,,,,30.879034,0,0,1
D0101777,2025-03-10T06:40:00Z,8192,35,,,,31.34185,,,,30.28943,0,0,1
D0101778,2025-03-10T06:40:00Z,8192,35,,,,31.266219,,,,29.114519,0,0,1
D0101779,2025-03-10T06:40:00Z,8192,35,,,,31.16317,,,,30.144499,0,0,1
D0101780,2025-03-10T06:40:00Z,8192,35,,,,31.110498,,,,31.511134,0,0,1
D0101781,2025-03-10T06:40:00Z,8192,35,,,,31.204981,,,,29.822126,0,0,1
D0101782,2025-03-10T06:40:00Z,8192,35,4.9362372,65.402371,13.249438,30.841959,89.478836,200.96886,0.43439205,31.366783,0,0,1
D0101783,2025-03-10T06:40:00Z,8192,35,5.0974147,66.115937,12.970484,30.875595,89.461018,198.01156,0.4874472,29.570691,0,0,1
D0101784,2025-03-10T06:40:00Z,8192,35,5.0432613,65.67724,13.022772,30.910583,89.459615,202.24063,0.24167209,28.439556,0,0,1
D0101785,2025-03-10T06:40:00Z,8192,35,,,,31.178092,,,,28.09154,0,0,1
D0101786,2025-03-10T06:40:00Z,8192,35,,,,31.721279,,,,32.366277,0,0,1
D0101787,2025-03-10T06:40:00Z,8192,35,,,,31.160366,,,,30.941255,0,0,1
D0101788,2025-03-10T06:40:00Z,8192,35,,,,31.234976,,,,30.959044,0,0,1
D0101789,2025-03-10T06:40:00Z,8192,35,4.9676326,65.14335,13.11356,31.082593,89.466922,199.61017,0.28830021,31.379838,0,0,1
D0101790,2025-03-10T06:40:00Z,8192,35,5.0731347,64.619805,12.737648,31.362509,89.371512,208.77908,0.33713342,29.242219,0,0,1
D0101791,2025-03-10T06:40:00Z,8192,35,,,,30.758335,,,,29.89299,0,0,1
D0101792,2025-03-10T06:40:00Z,8192,35,,,,31.557373,,,,30.517385,0,0,1
D0101793,2025-03-10T06:48:00Z,8192,35,5.1670882,65.366866,12.650619,32.428232,89.215747,212.60175,0.70255754,28.052195,0,0,1
D0101794,2025-03-10T06:48:00Z,8192,35,5.1841874,66.547545,12.83664,32.809983,89.320984,209.31352,0.98756505,30.024788,0,0,1
D0101795,2025-03-10T06:48:00Z,8192,35,5.1629317,66.450152,12.870624,32.85031,89.387559,214.58229,1.090762,32.051712,0,0,1
D0101796,2025-03-10T06:48:00Z,8192,35,,,,32.430019,,,,29.245773,0,0,1
D0101797,2025-03-10T06:48:00Z,8192,35,,,,32.869296,,,,28.743539,0,0,1
D0101798,2025-03-10T06:48:00Z,8192,35,,,,32.566119,,,,30.774797,0,0,1
D0101799,2025-03-10T06:48:00Z,8192,35,,,,32.65263,,,,30.78915,0,0,1
D0101800,2025-03-10T06:48:00Z,8192,35,,,,32.748441,,,,28.458397,0,0,1
D0101801,2025-03-10T06:48:00Z,8192,35,,,,32.550284,,,,28.901872,0,0,1
