stack_id,lot_id,split,product_generation,stack_layer_count,capacity_gb,packaging_route,assembly_tool_id,emc_batch_id,base_die_id,assembly_start_time_utc,reflow_start_time_utc,assembly_end_time_utc,feature_available_time_utc,stack_height_um,mold_cap_thickness_um,inter_die_gap_mean_um,max_alignment_offset_um,cumulative_die_shift_um,emc_viscosity_pa_s,molding_pressure_mpa,molding_vacuum_absolute_kpa,reflow_peak_temperature_c,time_above_liquidus_sec,heating_rate_c_sec,cure_temperature_c,cure_duration_min,underfill_void_pct,delamination_area_pct,package_warpage_um,stacks_since_tool_service,inspection_sampled
S006302,L0088,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T04,EMC022,B0007119,2025-02-19T15:00:00Z,2025-02-19T15:05:00Z,2025-02-19T16:40:00Z,2025-02-19T18:40:00Z,617.4959,29.766918,15.076034,0.43679909,1.3312282,7.5419243,7.3108976,2.9330509,242.93501,55.985313,1.5966125,176.55247,56.450084,0.29412158,0.35770087,12.090518,143,1
S006303,L0088,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T05,EMC022,B0007120,2025-02-19T15:10:00Z,2025-02-19T15:15:00Z,2025-02-19T16:50:00Z,2025-02-19T18:50:00Z,615.70714,30.123168,15.008381,0.40250006,0.21013171,6.8652542,7.1398118,2.7945702,244.5244,51.628739,1.5104102,174.09023,59.395376,0.2051876,0.14187554,10.253406,144,1
S006304,L0088,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T06,EMC022,B0007121,2025-02-19T15:20:00Z,2025-02-19T15:25:00Z,2025-02-19T17:00:00Z,2025-02-19T19:00:00Z,616.7783,30.201024,14.976647,0.47604268,0.20825284,8.2236904,6.9090659,3.0137931,247.32643,62.393481,1.5355824,175.09364,58.217258,0.31244037,0.10649203,8.4720746,145,1
S006305,L0088,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T01,EMC022,B0007122,2025-02-19T15:30:00Z,2025-02-19T15:35:00Z,2025-02-19T17:10:00Z,2025-02-19T19:10:00Z,616.75374,29.959805,15.048417,0.51271051,1.2808426,8.117159,7.2358243,3.0818834,248.42676,57.341998,1.54094,178.06378,60.089437,0.32343335,0.14704282,13.11046,146,1
S006306,L0088,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T02,EMC022,B0007123,2025-02-19T15:40:00Z,2025-02-19T15:45:00Z,2025-02-19T17:20:00Z,2025-02-19T19:20:00Z,616.68652,29.79577,14.995392,0.40673715,0.98837817,7.3661475,7.0805214,2.1640159,243.77289,58.873529,1.5726796,175.13858,59.364843,0.32927466,0.047835893,10.958025,147,1
S006307,L0088,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T03,EMC022,B0007124,2025-02-19T15:50:00Z,2025-02-19T15:55:00Z,2025-02-19T17:30:00Z,2025-02-19T19:30:00Z,617.23274,31.135159,14.988663,0.57944269,1.6184361,7.7258477,7.3867923,3.9909567,245.49748,53.361788,1.6318297,175.0715,60.75463,0.23998858,0.11886223,10.916227,148,1
S006308,L0088,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T04,EMC022,B0007125,2025-02-19T16:00:00Z,2025-02-19T16:05:00Z,2025-02-19T17:40:00Z,2025-02-19T19:40:00Z,617.95722,30.803729,15.067766,0.60780209,1.5435355,7.378333,7.4678316,3.3106286,244.86956,56.91008,1.510676,175.39109,59.769303,0.3749529,0.12214712,10.755496,149,1
S006309,L0088,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T05,EMC022,B0007126,2025-02-19T16:10:00Z,2025-02-19T16:15:00Z,2025-02-19T17:50:00Z,2025-02-19T19:50:00Z,615.90346,29.818276,14.963232,0.39546619,0.68517189,7.1712554,6.9745583,2.124292,241.69035,60.590437,1.4681381,175.05833,60.227425,0.12473793,0.085543077,10.161793,150,1
S006310,L0088,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T06,EMC022,B0007127,2025-02-19T16:20:00Z,2025-02-19T16:25:00Z,2025-02-19T18:00:00Z,2025-02-19T20:00:00Z,616.77183,30.147615,14.968222,0.40055668,1.1127917,7.5877291,7.1352275,2.9435153,244.49315,57.352499,1.5486447,175.0641,61.513363,0.17450798,0.12453599,11.933475,151,1
S006311,L0088,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T01,EMC022,B0007128,2025-02-19T16:30:00Z,2025-02-19T16:35:00Z,2025-02-19T18:10:00Z,2025-02-19T20:10:00Z,617.1164,30.490235,14.976315,0.46056769,1.7203976,7.6257904,7.4316868,3.4384941,247.69173,55.124117,1.5603302,176.64103,57.111154,0.14061307,0.052823123,12.254521,152,1
S006312,L0088,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T02,EMC022,B0007129,2025-02-19T16:40:00Z,2025-02-19T16:45:00Z,2025-02-19T18:20:00Z,2025-02-19T20:20:00Z,616.58039,30.550316,15.096213,0.49831885,0.53192375,6.7185903,6.8736686,2.8099968,245.23465,56.332383,1.5754744,175.35887,57.794084,0.1674059,0.089176225,12.227243,153,1
S006313,L0088,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T03,EMC022,B0007130,2025-02-19T16:50:00Z,2025-02-19T16:55:00Z,2025-02-19T18:30:00Z,2025-02-19T20:30:00Z,617.02309,30.054407,14.97424,0.78062145,1.8858239,7.7784249,7.1855909,3.400725,246.70039,62.531946,1.4894034,175.92988,57.525627,0.34681523,0.1987902,13.634267,154,1
S006314,L0088,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T04,EMC022,B0007131,2025-02-19T17:00:00Z,2025-02-19T17:05:00Z,2025-02-19T18:40:00Z,2025-02-19T20:40:00Z,616.97678,30.335507,14.995408,0.43699434,0.71785852,7.9113874,7.1843256,3.1555903,246.52464,52.809053,1.61711,174.66372,60.383541,0.2725368,0.095872336,10.060629,155,1
S006315,L0088,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T05,EMC022,B0007132,2025-02-19T17:10:00Z,2025-02-19T17:15:00Z,2025-02-19T18:50:00Z,2025-02-19T20:50:00Z,616.48907,29.747693,15.025325,0.76136392,0.75887057,7.2024813,7.1423105,2.0829482,244.1478,49.045363,1.5216071,175.76052,60.988256,0.19195366,0.066728727,10.343596,156,1
S006316,L0088,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T06,EMC022,B0007133,2025-02-19T17:20:00Z,2025-02-19T17:25:00Z,2025-02-19T19:00:00Z,2025-02-19T21:00:00Z,614.3832,29.586542,15.009239,0.56807859,0.59227363,7.0063326,6.9859141,3.1580365,246.59366,58.037107,1.4903832,175.98359,57.944062,0.13361636,0.047001376,8.9561909,157,1
S006317,L0088,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T01,EMC022,B0007134,2025-02-19T17:30:00Z,2025-02-19T17:35:00Z,2025-02-19T19:10:00Z,2025-02-19T21:10:00Z,615.03529,28.358751,14.938483,0.42572969,0.70757913,7.4269899,7.2977799,3.9269908,249.07485,52.454192,1.4561201,175.1175,61.13823,0.52743337,0.050672677,12.165737,158,1
S006318,L0088,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T02,EMC022,B0007135,2025-02-19T17:40:00Z,2025-02-19T17:45:00Z,2025-02-19T19:20:00Z,2025-02-19T21:20:00Z,614.94256,30.08504,14.942331,0.64189542,2.625956,7.5996818,7.1402584,2.4729796,249.1421,51.779786,1.4404774,174.82741,58.457663,0.069132116,0.16250474,13.035687,159,1
S006319,L0088,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T03,EMC022,B0007136,2025-02-19T17:50:00Z,2025-02-19T17:55:00Z,2025-02-19T19:30:00Z,2025-02-19T21:30:00Z,615.36337,30.116167,14.916176,0.7051882,1.2526475,7.1632908,7.3162536,3.6623839,245.18552,59.344462,1.6005097,175.09046,62.592387,0.39220722,0.079559372,13.006829,160,1
S006320,L0088,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T04,EMC022,B0007137,2025-02-19T18:00:00Z,2025-02-19T18:05:00Z,2025-02-19T19:40:00Z,2025-02-19T21:40:00Z,617.66156,30.947257,15.100792,0.7228513,1.4268512,9.5075695,7.3504225,2.5472333,244.77273,53.248802,1.54478,177.44713,61.841982,0.27159673,0.020591471,10.041502,161,1
S006321,L0088,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T05,EMC022,B0007138,2025-02-19T18:10:00Z,2025-02-19T18:15:00Z,2025-02-19T19:50:00Z,2025-02-19T21:50:00Z,615.88954,29.906142,14.948546,0.51254058,1.1664378,7.4827735,7.2634527,2.120407,246.19432,60.250604,1.4320691,174.75205,58.165935,0.13495117,0.046193003,10.308587,162,1
S006322,L0088,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T06,EMC022,B0007139,2025-02-19T18:20:00Z,2025-02-19T18:25:00Z,2025-02-19T20:00:00Z,2025-02-19T22:00:00Z,617.1686,30.062242,14.971326,0.47386864,0.69538493,8.0154401,7.1505288,2.8196723,244.61248,57.337129,1.4607846,174.19764,59.042271,0.30121409,0.078731875,8.7501332,163,1
S006323,L0088,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T01,EMC022,B0007140,2025-02-19T18:30:00Z,2025-02-19T18:35:00Z,2025-02-19T20:10:00Z,2025-02-19T22:10:00Z,616.27898,29.410748,14.9961,0.65258421,1.7517088,8.7769913,7.1773145,3.2636432,246.63056,56.044777,1.5189105,174.95658,59.68578,0.25065035,0.08473593,11.543979,164,1
S006324,L0088,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T02,EMC022,B0007141,2025-02-19T18:40:00Z,2025-02-19T18:45:00Z,2025-02-19T20:20:00Z,2025-02-19T22:20:00Z,616.92133,29.818761,15.013873,0.69478406,0.5022404,7.927318,7.0427378,2.701456,244.37098,54.145938,1.4920818,174.93566,61.309144,0.14416218,0.046848999,10.018383,165,1
S006325,L0088,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T03,EMC022,B0007142,2025-02-19T18:50:00Z,2025-02-19T18:55:00Z,2025-02-19T20:30:00Z,2025-02-19T22:30:00Z,614.16526,30.206913,14.96073,0.70654989,2.5506258,7.503101,7.3874745,3.8964088,246.88489,56.945063,1.6549142,176.87927,60.768807,0.47277926,0.10396692,13.499582,166,1
S006326,L0088,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T04,EMC022,B0007143,2025-02-19T19:00:00Z,2025-02-19T19:05:00Z,2025-02-19T20:40:00Z,2025-02-19T22:40:00Z,620.75158,30.521401,15.124348,0.62766569,1.8273586,7.790254,7.0218932,2.3474209,245.59571,61.28484,1.4377859,173.7381,58.978474,0.20079872,0.046175081,10.195044,167,1
S006327,L0088,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T05,EMC022,B0007144,2025-02-19T19:10:00Z,2025-02-19T19:15:00Z,2025-02-19T20:50:00Z,2025-02-19T22:50:00Z,617.75748,29.870181,15.057181,0.76658525,1.1302751,7.3042096,7.1555762,2.4461015,245.39814,54.554899,1.5432495,175.48996,56.923248,0.084617599,0.071915618,11.91635,168,1
S006328,L0088,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T06,EMC022,B0007145,2025-02-19T19:20:00Z,2025-02-19T19:25:00Z,2025-02-19T21:00:00Z,2025-02-19T23:00:00Z,616.37303,29.705054,15.16155,0.42588961,1.3170575,8.1100888,7.0594399,3.0135979,244.31321,54.449888,1.5912877,175.89236,58.155844,0.13974894,0.0572723,11.169751,169,1
S006329,L0088,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T01,EMC022,B0007146,2025-02-19T19:30:00Z,2025-02-19T19:35:00Z,2025-02-19T21:10:00Z,2025-02-19T23:10:00Z,615.13503,29.393983,14.972199,0.5927608,2.3428101,8.0765356,7.2370423,3.4913153,249.45114,61.891754,1.5118458,177.15901,59.205488,0.26267724,0.1021687,12.802394,170,1
S006330,L0088,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T02,EMC022,B0007147,2025-02-19T19:40:00Z,2025-02-19T19:45:00Z,2025-02-19T21:20:00Z,2025-02-19T23:20:00Z,614.99179,29.285956,14.995997,0.38724293,0.95079342,6.9529185,7.0313589,3.2386418,246.55898,55.294616,1.5508215,175.71706,57.732642,0.3023289,0.099379567,9.006521,171,1
S006331,L0088,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T03,EMC022,B0007148,2025-02-19T19:50:00Z,2025-02-19T19:55:00Z,2025-02-19T21:30:00Z,2025-02-19T23:30:00Z,613.7645,28.828751,14.937988,0.62271747,2.6609236,8.1845505,7.418288,3.992628,246.72169,62.572065,1.4815904,176.36744,60.757757,0.42397481,0.036955969,12.149538,172,1
S006332,L0088,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T04,EMC022,B0007149,2025-02-19T20:00:00Z,2025-02-19T20:05:00Z,2025-02-19T21:40:00Z,2025-02-19T23:40:00Z,615.45197,29.948637,14.992962,0.47071605,0.54757758,6.6747862,7.0910123,2.851085,245.1439,51.946906,1.4929997,176.5702,61.056076,0.27464536,0.03511143,11.110681,173,1
S006333,L0088,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T05,EMC022,B0007150,2025-02-19T20:10:00Z,2025-02-19T20:15:00Z,2025-02-19T21:50:00Z,2025-02-19T23:50:00Z,617.11166,30.276487,14.969992,0.50752798,0.81071572,7.5586134,6.8558205,2.6143242,247.10725,56.653474,1.5594225,174.78032,60.428389,0.1969789,0.081807353,11.850198,174,1
S006334,L0088,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T06,EMC022,B0007151,2025-02-19T20:20:00Z,2025-02-19T20:25:00Z,2025-02-19T22:00:00Z,2025-02-20T00:00:00Z,616.43733,29.836655,14.910245,0.23486552,0.20233198,7.6355562,7.0626141,2.3547527,243.08351,56.656508,1.3794989,175.83721,58.480817,0.23679995,0.097411508,9.9522279,175,1
S006335,L0088,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T01,EMC022,B0007152,2025-02-19T20:30:00Z,2025-02-19T20:35:00Z,2025-02-19T22:10:00Z,2025-02-20T00:10:00Z,615.73111,29.203324,14.974595,0.6706738,1.825755,8.1702619,6.9211507,3.5977595,246.88622,53.13828,1.583771,177.78837,62.425921,0.19256516,0.029277814,13.030918,176,1
S006336,L0088,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T02,EMC022,B0007153,2025-02-19T20:40:00Z,2025-02-19T20:45:00Z,2025-02-19T22:20:00Z,2025-02-20T00:20:00Z,616.53304,31.042347,15.02607,0.42129673,0.6231879,7.6240558,7.163917,2.8901218,244.49552,57.691162,1.5158214,175.1644,55.919363,0.20530164,0.039072822,9.1910692,177,1
S006337,L0088,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T03,EMC022,B0007154,2025-02-19T20:50:00Z,2025-02-19T20:55:00Z,2025-02-19T22:30:00Z,2025-02-20T00:30:00Z,613.82935,29.521617,14.963137,0.7383439,2.3054906,7.9940942,7.2937841,3.3134897,248.0375,59.428965,1.5434584,176.62055,57.618787,0.27613451,0.1999849,15.080814,178,1
S006338,L0088,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T04,EMC022,B0007155,2025-02-19T21:00:00Z,2025-02-19T21:05:00Z,2025-02-19T22:40:00Z,2025-02-20T00:40:00Z,615.66164,29.901167,15.006404,0.67848006,1.8654611,9.7402251,6.8248552,3.0170243,247.49813,56.689019,1.43076,175.15296,58.561841,0.18690907,0.027369136,11.283451,179,1
S006339,L0088,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T05,EMC022,B0007156,2025-02-19T21:10:00Z,2025-02-19T21:15:00Z,2025-02-19T22:50:00Z,2025-02-20T00:50:00Z,615.41233,29.723936,15.034497,0.50386461,1.2412552,7.5139675,7.0750808,2.1588923,246.51768,55.68828,1.4811091,176.1401,57.188054,0.12239477,0.14479095,11.475884,180,1
S006340,L0088,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T06,EMC022,B0007157,2025-02-19T21:20:00Z,2025-02-19T21:25:00Z,2025-02-19T23:00:00Z,2025-02-20T01:00:00Z,617.90658,30.607199,14.982805,0.53076254,1.4471327,7.0154816,6.8781243,2.4419482,246.33148,65.150634,1.5120025,176.87027,55.528895,0.25542343,0.12268956,14.107698,181,1
S006341,L0088,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T01,EMC022,B0007158,2025-02-19T21:30:00Z,2025-02-19T21:35:00Z,2025-02-19T23:10:00Z,2025-02-20T01:10:00Z,616.02958,30.212617,14.995657,0.6501886,1.3299087,7.3964726,7.1487876,3.1930156,245.88312,55.450282,1.6806047,176.13163,61.48077,0.23134045,0.098770793,12.802253,182,1
S006342,L0088,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T02,EMC022,B0007159,2025-02-19T21:40:00Z,2025-02-19T21:45:00Z,2025-02-19T23:20:00Z,2025-02-20T01:20:00Z,613.55298,29.717969,14.944973,0.51818903,1.0312797,6.7786751,6.9218924,2.9587857,243.72708,55.704745,1.6212033,175.66118,58.777546,0.099684059,0.10823311,11.273362,183,1
S006343,L0088,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T03,EMC022,B0007160,2025-02-19T21:50:00Z,2025-02-19T21:55:00Z,2025-02-19T23:30:00Z,2025-02-20T01:30:00Z,617.02021,30.190691,15.023275,0.62010785,0.35241924,8.4950004,7.3713973,4.2373841,246.99389,59.765184,1.6035907,176.5674,56.324624,0.45447592,0.18824757,12.084874,184,1
S006344,L0088,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T04,EMC022,B0007161,2025-02-19T22:00:00Z,2025-02-19T22:05:00Z,2025-02-19T23:40:00Z,2025-02-20T01:40:00Z,616.45545,29.712303,15.014447,0.48579554,1.1562605,8.757672,7.1608972,2.9599764,247.04428,58.261139,1.3695114,174.44333,58.098145,0.39696735,0.11659802,10.200273,185,1
S006345,L0088,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T05,EMC022,B0007162,2025-02-19T22:10:00Z,2025-02-19T22:15:00Z,2025-02-19T23:50:00Z,2025-02-20T01:50:00Z,616.79826,29.937525,15.020354,0.45117526,0.82506259,6.9971451,6.9931777,2.094788,243.53687,56.119391,1.5035337,175.43891,63.816735,0.18101525,0.03745377,9.938484,186,1
S006346,L0088,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T06,EMC022,B0007163,2025-02-19T22:20:00Z,2025-02-19T22:25:00Z,2025-02-20T00:00:00Z,2025-02-20T02:00:00Z,615.39467,29.82565,15.006321,0.38726514,1.2209647,7.3787581,7.3704504,2.8050413,244.1373,56.709846,1.5259214,176.50625,57.776542,0.27895708,0.048473079,10.763697,187,1
S006347,L0088,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T01,EMC022,B0007164,2025-02-19T22:30:00Z,2025-02-19T22:35:00Z,2025-02-20T00:10:00Z,2025-02-20T02:10:00Z,616.58561,30.054418,15.014209,0.5242482,1.5865584,8.5973485,7.1521525,4.0543614,248.94223,60.773425,1.5646896,174.41721,63.048094,0.43726565,0.21039859,11.074426,188,1
S006348,L0088,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T02,EMC022,B0007165,2025-02-19T22:40:00Z,2025-02-19T22:45:00Z,2025-02-20T00:20:00Z,2025-02-20T02:20:00Z,613.70148,29.086892,15.010433,0.41260879,0.79335838,7.414494,7.2458961,2.6931522,244.18033,50.111316,1.5306696,176.64102,58.238643,0.10133228,0.61980546,13.257234,189,1
S006349,L0088,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T03,EMC022,B0007166,2025-02-19T22:50:00Z,2025-02-19T22:55:00Z,2025-02-20T00:30:00Z,2025-02-20T02:30:00Z,618.00894,30.259813,15.058614,0.48319047,1.9460172,7.4812946,7.2479449,3.2534669,247.59217,53.70589,1.4563497,175.10997,62.515148,0.25695282,0.087795624,13.467393,190,1
S006350,L0088,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T04,EMC022,B0007167,2025-02-19T23:00:00Z,2025-02-19T23:05:00Z,2025-02-20T00:40:00Z,2025-02-20T02:40:00Z,616.27035,30.179557,14.965592,0.63046863,0.36186712,8.5839853,7.1531722,2.5301883,247.85504,58.241497,1.4196434,174.19947,58.151994,0.17941897,0.089491216,9.9147868,191,1
S006351,L0088,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T05,EMC022,B0007168,2025-02-19T23:10:00Z,2025-02-19T23:15:00Z,2025-02-20T00:50:00Z,2025-02-20T02:50:00Z,615.60712,29.793299,14.791863,0.4620324,0.46330851,7.2542258,7.0610499,3.1649739,244.10776,61.60355,1.4765559,174.91205,61.098206,0.17304986,0.064806069,11.235826,192,1
S006352,L0088,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T06,EMC022,B0007169,2025-02-19T23:20:00Z,2025-02-19T23:25:00Z,2025-02-20T01:00:00Z,2025-02-20T03:00:00Z,617.03486,29.847374,15.008183,0.37310349,0.7523456,6.7829182,7.0948119,2.6249893,244.55026,51.4697,1.4681276,177.72427,59.503068,0.24085307,0.0534477,10.29114,193,1
S006353,L0088,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T01,EMC022,B0007170,2025-02-19T23:30:00Z,2025-02-19T23:35:00Z,2025-02-20T01:10:00Z,2025-02-20T03:10:00Z,617.54396,30.037473,15.145093,0.49541927,1.7782898,9.4080777,6.9856112,2.8633691,245.44497,58.222391,1.4590324,176.6367,58.753683,0.31283953,0.11080637,12.496489,194,1
S006354,L0088,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T02,EMC022,B0007171,2025-02-19T23:40:00Z,2025-02-19T23:45:00Z,2025-02-20T01:20:00Z,2025-02-20T03:20:00Z,617.0845,30.287583,15.004886,0.51526767,0.88406297,7.7648278,7.0029934,3.0171416,245.56746,56.436044,1.5331841,175.36334,56.063945,0.34743937,0.063886703,10.418352,195,1
S006355,L0088,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T03,EMC022,B0007172,2025-02-19T23:50:00Z,2025-02-19T23:55:00Z,2025-02-20T01:30:00Z,2025-02-20T03:30:00Z,616.47642,29.485165,15.01368,0.52898961,0.84962489,8.7224123,7.1667454,4.249243,247.47976,62.245779,1.482866,175.6627,57.132524,0.90697655,0.13278066,11.601946,196,1
S006356,L0088,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T04,EMC022,B0007173,2025-02-20T00:00:00Z,2025-02-20T00:05:00Z,2025-02-20T01:40:00Z,2025-02-20T03:40:00Z,615.22511,30.499058,14.970742,0.43005566,1.1689185,6.9261808,7.4371255,3.1074761,248.65237,57.666024,1.4896727,174.34198,59.596037,0.24337268,0.07346716,11.027899,197,1
S006357,L0088,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T05,EMC022,B0007174,2025-02-20T00:10:00Z,2025-02-20T00:15:00Z,2025-02-20T01:50:00Z,2025-02-20T03:50:00Z,615.37909,29.9616,15.047917,0.51725146,1.5232953,7.7132315,6.917913,2.2592034,242.02209,55.561402,1.5465176,176.14665,58.030864,0.1164746,0.045174808,10.423358,198,1
S006358,L0088,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T06,EMC022,B0007175,2025-02-20T00:20:00Z,2025-02-20T00:25:00Z,2025-02-20T02:00:00Z,2025-02-20T04:00:00Z,615.27176,29.369192,15.036123,0.55873615,0.68618098,7.2802883,7.1948455,2.6810592,245.90311,55.279286,1.4745968,176.54356,62.472002,0.14916701,0.072046799,8.9346693,199,1
S006359,L0088,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T01,EMC022,B0007176,2025-02-20T00:30:00Z,2025-02-20T00:35:00Z,2025-02-20T02:10:00Z,2025-02-20T04:10:00Z,614.08593,29.742734,14.925568,0.63023258,1.4322702,7.2592897,7.1703843,2.7518102,247.52529,48.338609,1.3984527,176.39401,62.495785,0.14095596,0.049292187,10.990446,0,1
S006360,L0088,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T02,EMC022,B0007177,2025-02-20T00:40:00Z,2025-02-20T00:45:00Z,2025-02-20T02:20:00Z,2025-02-20T04:20:00Z,617.39172,29.875429,15.094447,0.72766717,0.11496852,6.6894157,6.6036328,2.0421073,245.12635,52.787918,1.6668849,175.07496,61.338154,0.088502177,0.10905101,12.145316,1,1
S006361,L0088,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T03,EMC022,B0007178,2025-02-20T00:50:00Z,2025-02-20T00:55:00Z,2025-02-20T02:30:00Z,2025-02-20T04:30:00Z,616.59993,30.203152,15.061242,0.75938857,0.60788287,7.0857303,6.8189698,3.9324059,245.93496,61.095416,1.6118971,176.65073,56.699695,0.20734508,0.064781701,7.9515439,2,1
S006362,L0088,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T04,EMC022,B0007179,2025-02-20T01:00:00Z,2025-02-20T01:05:00Z,2025-02-20T02:40:00Z,2025-02-20T04:40:00Z,616.63517,30.134117,14.984044,0.50276064,0.7462834,7.3361514,6.8184365,2.8195368,247.49648,56.43854,1.4581799,174.41483,63.42931,0.10197663,0.072370659,12.377185,3,1
S006363,L0088,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T05,EMC022,B0007180,2025-02-20T01:10:00Z,2025-02-20T01:15:00Z,2025-02-20T02:50:00Z,2025-02-20T04:50:00Z,613.88817,29.688975,14.87557,0.40462288,0.45689072,6.9680384,6.9105218,2.0668082,243.12666,55.02673,1.5034259,174.64556,62.473194,0.1100582,0.060704587,8.7090537,4,1
S006364,L0088,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T06,EMC022,B0007181,2025-02-20T01:20:00Z,2025-02-20T01:25:00Z,2025-02-20T03:00:00Z,2025-02-20T05:00:00Z,615.88962,30.127778,14.905111,0.8088495,1.4119548,7.3405426,6.6023685,2.2030471,243.964,55.387505,1.3586948,175.72927,59.696296,0.26768962,0.050455798,10.670781,5,1
S006365,L0088,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T01,EMC022,B0007182,2025-02-20T01:30:00Z,2025-02-20T01:35:00Z,2025-02-20T03:10:00Z,2025-02-20T05:10:00Z,615.25612,29.594758,15.102554,0.39572792,0.74371171,8.241103,6.9255129,3.639667,246.41101,60.271118,1.4926992,175.09883,56.176203,0.2234547,0.042379581,8.4781277,6,1
S006366,L0088,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T02,EMC022,B0007183,2025-02-20T01:40:00Z,2025-02-20T01:45:00Z,2025-02-20T03:20:00Z,2025-02-20T05:20:00Z,615.58391,29.527634,15.029959,0.46710137,0.13450504,6.7212239,6.8857044,2.4648295,244.83138,57.681294,1.5232553,174.47957,61.513986,0.13503334,0.057245625,10.305575,7,1
